car_number,lap_number,lap_time_seconds,sector_1,sector_2,sector_3,stint,stint_lap,driver_number,fuel_remaining,tire_life_pct,track_status,weather,track_temp_c,elapsed_time_seconds,class,race_id,race_index
82,69,145.4,47.91,50.555,46.205,3,14,2,81.2,67.3,Green,wet,24.4,9668.439,LMGT3,race_010_sebring,10
82,70,145.109,48.187,50.919,46.067,3,15,2,78.3,64.9,Green,wet,24.3,9813.547,LMGT3,race_010_sebring,10
82,71,145.671,48.376,50.914,46.414,3,16,2,75.6,62.6,Green,wet,24.3,9959.218,LMGT3,race_010_sebring,10
82,72,145.825,47.886,50.84,46.641,3,17,2,72.7,60.2,Green,wet,24.4,10105.043,LMGT3,race_010_sebring,10
82,73,144.531,47.375,50.668,46.714,3,18,2,69.9,57.9,Green,wet,24.4,10249.574,LMGT3,race_010_sebring,10
82,74,144.723,47.404,50.718,46.78,3,19,2,67.1,55.6,Green,wet,24.3,10394.298,LMGT3,race_010_sebring,10
82,75,145.522,48.23,50.92,46.849,3,20,2,64.2,53.2,Green,wet,24.3,10539.819,LMGT3,race_010_sebring,10
82,76,147.317,48.757,51.795,47.222,3,21,2,61.5,50.9,Green,wet,24.5,10687.136,LMGT3,race_010_sebring,10
82,77,145.613,47.816,51.38,46.816,3,22,2,58.7,48.6,Green,wet,24.5,10832.749,LMGT3,race_010_sebring,10
82,78,147.4,49.094,51.449,47.155,3,23,2,56.0,46.2,Green,wet,25.0,10980.149,LMGT3,race_010_sebring,10
82,79,146.3,48.004,50.95,46.815,3,24,2,53.1,43.9,Green,wet,25.0,11126.449,LMGT3,race_010_sebring,10
82,80,147.962,49.045,51.964,47.269,3,25,2,50.5,41.5,Green,wet,24.7,11274.411,LMGT3,race_010_sebring,10
82,81,148.196,48.719,52.002,47.679,3,26,2,47.6,39.2,Green,wet,24.7,11422.608,LMGT3,race_010_sebring,10
82,82,147.097,48.976,51.394,47.349,3,27,2,44.7,36.9,Green,wet,24.7,11569.704,LMGT3,race_010_sebring,10
82,83,148.3,49.076,51.982,47.631,3,28,2,41.9,34.5,Green,wet,24.7,11718.004,LMGT3,race_010_sebring,10
82,84,147.691,48.629,51.838,47.53,3,29,2,39.1,32.2,Green,wet,24.8,11865.695,LMGT3,race_010_sebring,10
82,85,150.527,50.098,52.924,47.722,3,30,2,36.2,29.8,Green,wet,24.8,12016.221,LMGT3,race_010_sebring,10
82,86,149.856,49.521,52.318,48.113,3,31,2,33.3,27.5,Green,wet,25.1,12166.078,LMGT3,race_010_sebring,10
82,87,151.068,49.735,52.592,48.452,3,32,2,30.5,25.2,Green,wet,25.1,12317.146,LMGT3,race_010_sebring,10
82,88,150.132,49.664,52.83,48.501,3,33,2,27.5,22.8,Green,wet,25.5,12467.278,LMGT3,race_010_sebring,10
82,89,204.448,67.611,71.122,65.413,4,1,2,117.2,97.7,SC,wet,25.5,12755.822,LMGT3,race_010_sebring,10
82,90,203.319,67.236,70.804,65.294,4,2,2,114.5,95.3,SC,wet,25.4,12959.141,LMGT3,race_010_sebring,10
82,91,144.751,47.931,50.652,45.83,4,3,2,111.5,93.0,Green,wet,25.0,13103.892,LMGT3,race_010_sebring,10
82,92,144.687,47.733,50.509,46.287,4,4,2,108.6,90.6,Green,wet,25.0,13248.578,LMGT3,race_010_sebring,10
82,93,144.018,47.081,50.133,45.795,4,5,2,105.9,88.3,Green,wet,25.2,13392.597,LMGT3,race_010_sebring,10
82,94,146.06,47.945,51.605,47.082,4,6,2,103.0,86.0,Green,wet,25.2,13538.657,LMGT3,race_010_sebring,10
82,95,146.065,48.181,51.077,46.303,4,7,2,100.2,83.6,Green,wet,25.4,13684.722,LMGT3,race_010_sebring,10
82,96,144.785,47.633,50.874,45.846,4,8,2,97.3,81.3,Green,wet,25.4,13829.507,LMGT3,race_010_sebring,10
82,97,144.507,47.666,50.404,46.572,4,9,2,94.4,79.0,Green,wet,25.4,13974.014,LMGT3,race_010_sebring,10
82,98,145.613,48.375,51.167,46.443,4,10,2,91.6,76.6,Green,wet,25.4,14119.626,LMGT3,race_010_sebring,10
82,99,145.615,48.393,51.097,46.274,4,11,2,88.7,74.3,Green,wet,25.4,14265.242,LMGT3,race_010_sebring,10
82,100,145.085,48.281,51.247,46.103,4,12,2,85.9,71.9,Green,wet,25.4,14410.327,LMGT3,race_010_sebring,10
82,101,146.966,48.927,51.201,47.18,4,13,2,82.9,69.6,Green,wet,25.2,14557.293,LMGT3,race_010_sebring,10
82,102,145.433,48.201,51.354,46.534,4,14,2,80.1,67.3,Green,wet,25.2,14702.727,LMGT3,race_010_sebring,10
82,103,146.774,48.583,51.245,46.739,4,15,2,77.3,64.9,Green,wet,24.7,14849.5,LMGT3,race_010_sebring,10
82,104,147.151,48.276,51.706,46.815,4,16,2,74.7,62.6,Green,wet,24.7,14996.652,LMGT3,race_010_sebring,10
82,105,145.597,48.512,50.532,46.533,4,17,2,71.8,60.2,Green,wet,24.7,15142.249,LMGT3,race_010_sebring,10
82,106,147.258,48.61,51.874,47.017,4,18,2,69.0,57.9,Green,wet,25.1,15289.507,LMGT3,race_010_sebring,10
82,107,145.295,47.51,50.693,46.012,4,19,2,66.2,55.6,Green,wet,25.1,15434.801,LMGT3,race_010_sebring,10
82,108,145.081,47.946,50.324,46.799,4,20,2,63.4,53.2,Green,wet,25.6,15579.883,LMGT3,race_010_sebring,10
82,109,147.053,48.199,51.62,47.113,4,21,2,60.6,50.9,Green,wet,25.6,15726.936,LMGT3,race_010_sebring,10
82,110,146.958,48.219,51.525,47.04,4,22,2,57.9,48.6,Green,wet,25.4,15873.894,LMGT3,race_010_sebring,10
82,111,148.837,49.574,52.513,47.471,4,23,2,55.0,46.2,Green,wet,25.4,16022.731,LMGT3,race_010_sebring,10
82,112,147.476,48.227,51.957,47.272,4,24,2,52.3,43.9,Green,wet,25.3,16170.207,LMGT3,race_010_sebring,10
82,113,146.81,48.062,50.995,47.476,4,25,2,49.7,41.5,Green,wet,25.3,16317.017,LMGT3,race_010_sebring,10
82,114,146.887,48.424,50.959,46.866,4,26,2,46.9,39.2,Green,wet,25.0,16463.904,LMGT3,race_010_sebring,10
82,115,148.774,48.691,51.98,47.919,4,27,2,44.2,36.9,Green,wet,25.0,16612.678,LMGT3,race_010_sebring,10
82,116,149.867,49.313,52.006,47.595,4,28,2,41.4,34.5,Green,wet,25.4,16762.545,LMGT3,race_010_sebring,10
82,117,149.311,49.008,51.808,48.138,4,29,2,38.7,32.2,Green,wet,25.4,16911.856,LMGT3,race_010_sebring,10
82,118,148.482,49.416,51.518,47.519,4,30,2,35.8,29.8,Green,wet,25.3,17060.338,LMGT3,race_010_sebring,10
82,119,148.476,48.938,52.036,47.178,4,31,2,33.0,27.5,Green,wet,25.3,17208.815,LMGT3,race_010_sebring,10
82,120,148.577,49.323,51.862,47.483,4,32,2,30.3,25.2,Green,wet,24.9,17357.392,LMGT3,race_010_sebring,10
82,121,150.588,49.308,52.374,48.471,4,33,2,27.6,22.8,Green,wet,24.9,17507.98,LMGT3,race_010_sebring,10
82,122,145.29,48.214,50.65,46.009,5,1,3,117.3,97.7,Green,wet,24.5,17735.607,LMGT3,race_010_sebring,10
82,123,145.206,47.474,51.253,46.964,5,2,3,114.4,95.3,Green,wet,24.9,17880.813,LMGT3,race_010_sebring,10
82,124,145.277,47.732,50.707,46.832,5,3,3,111.7,93.0,Green,wet,24.9,18026.09,LMGT3,race_010_sebring,10
82,125,144.69,47.699,50.281,46.507,5,4,3,108.8,90.6,Green,wet,25.2,18170.78,LMGT3,race_010_sebring,10
82,126,146.06,47.963,51.094,46.88,5,5,3,105.9,88.3,Green,wet,25.2,18316.84,LMGT3,race_010_sebring,10
82,127,146.044,48.192,51.103,46.253,5,6,3,103.2,86.0,Green,wet,25.0,18462.884,LMGT3,race_010_sebring,10
82,128,145.065,47.523,50.621,46.517,5,7,3,100.5,83.6,Green,wet,25.0,18607.949,LMGT3,race_010_sebring,10
82,129,144.323,47.486,50.326,46.237,5,8,3,97.6,81.3,Green,wet,25.4,18752.272,LMGT3,race_010_sebring,10
82,130,144.081,47.516,50.9,46.219,5,9,3,94.7,79.0,Green,wet,25.4,18896.353,LMGT3,race_010_sebring,10
82,131,145.54,48.116,50.869,46.653,5,10,3,91.8,76.6,Green,wet,25.4,19041.893,LMGT3,race_010_sebring,10
82,132,145.774,47.638,51.262,46.382,5,11,3,89.0,74.3,Green,wet,25.4,19187.667,LMGT3,race_010_sebring,10
82,133,146.793,48.008,51.37,47.034,5,12,3,86.2,71.9,Green,wet,25.4,19334.46,LMGT3,race_010_sebring,10
82,134,146.165,47.788,51.396,47.184,5,13,3,83.4,69.6,Green,wet,25.3,19480.625,LMGT3,race_010_sebring,10
82,135,146.15,48.419,51.246,47.233,5,14,3,80.5,67.3,Green,wet,25.3,19626.775,LMGT3,race_010_sebring,10
82,136,144.198,47.919,50.025,46.01,5,15,3,77.8,64.9,Green,wet,25.8,19770.974,LMGT3,race_010_sebring,10
82,137,144.875,47.781,50.88,46.747,5,16,3,74.9,62.6,Green,wet,25.8,19915.848,LMGT3,race_010_sebring,10
82,138,145.0,47.64,51.239,46.394,5,17,3,72.1,60.2,Green,wet,25.4,20060.848,LMGT3,race_010_sebring,10
82,139,145.279,48.293,50.687,46.701,5,18,3,69.3,57.9,Green,wet,25.4,20206.127,LMGT3,race_010_sebring,10
82,140,144.571,47.588,50.505,45.861,5,19,3,66.6,55.6,Green,wet,25.8,20350.698,LMGT3,race_010_sebring,10
82,141,144.701,47.672,50.272,46.121,5,20,3,63.9,53.2,Green,wet,25.8,20495.399,LMGT3,race_010_sebring,10
82,142,146.958,48.29,51.474,46.69,5,21,3,61.1,50.9,Green,wet,25.8,20642.358,LMGT3,race_010_sebring,10
82,143,145.902,47.848,50.917,47.102,5,22,3,58.3,48.6,Green,wet,25.8,20788.26,LMGT3,race_010_sebring,10
82,144,147.701,48.783,51.385,47.179,5,23,3,55.4,46.2,Green,wet,26.3,20935.961,LMGT3,race_010_sebring,10
82,145,147.825,49.217,52.218,47.517,5,24,3,52.6,43.9,Green,wet,26.3,21083.786,LMGT3,race_010_sebring,10
82,146,147.126,48.863,51.041,47.446,5,25,3,49.7,41.5,Green,wet,26.1,21230.912,LMGT3,race_010_sebring,10
82,147,149.258,49.451,51.828,47.532,5,26,3,46.9,39.2,Green,wet,26.1,21380.17,LMGT3,race_010_sebring,10
82,148,147.158,48.378,51.228,46.739,5,27,3,44.1,36.9,Green,wet,25.9,21527.328,LMGT3,race_010_sebring,10
82,149,149.93,49.364,52.64,48.173,5,28,3,41.4,34.5,Green,wet,25.9,21677.258,LMGT3,race_010_sebring,10
82,150,148.416,49.274,51.691,47.621,5,29,3,38.6,32.2,Green,wet,25.5,21825.674,LMGT3,race_010_sebring,10
82,151,148.458,49.013,51.916,47.271,5,30,3,35.9,29.8,Green,wet,25.5,21974.133,LMGT3,race_010_sebring,10
82,152,149.79,49.738,52.024,47.593,5,31,3,33.2,27.5,Green,wet,25.2,22123.923,LMGT3,race_010_sebring,10
82,153,149.245,48.976,52.716,47.345,5,32,3,30.5,25.2,Green,wet,25.2,22273.168,LMGT3,race_010_sebring,10
82,154,150.447,50.039,52.417,47.886,5,33,3,27.7,22.8,Green,wet,25.5,22423.614,LMGT3,race_010_sebring,10
82,155,146.274,47.837,51.321,47.203,6,1,3,117.3,97.7,Green,wet,25.7,22650.108,LMGT3,race_010_sebring,10
82,156,147.043,48.291,51.278,46.646,6,2,3,114.6,95.3,Green,wet,25.7,22797.151,LMGT3,race_010_sebring,10
82,157,143.982,47.449,50.05,45.883,6,3,3,111.9,93.0,Green,wet,25.7,22941.133,LMGT3,race_010_sebring,10
82,158,146.294,48.668,50.703,46.571,6,4,3,109.1,90.6,Green,wet,25.6,23087.427,LMGT3,race_010_sebring,10
82,159,146.124,48.604,51.158,47.052,6,5,3,106.4,88.3,Green,wet,25.6,23233.55,LMGT3,race_010_sebring,10
82,160,145.576,48.439,51.261,46.32,6,6,3,103.7,86.0,Green,wet,25.7,23379.126,LMGT3,race_010_sebring,10
82,161,144.94,47.772,50.643,46.599,6,7,3,100.8,83.6,Green,wet,25.7,23524.066,LMGT3,race_010_sebring,10
82,162,146.582,48.711,51.787,46.575,6,8,3,97.9,81.3,Green,wet,26.1,23670.648,LMGT3,race_010_sebring,10
82,163,146.324,48.781,51.599,47.157,6,9,3,95.2,79.0,Green,wet,26.1,23816.972,LMGT3,race_010_sebring,10
82,164,143.952,47.251,50.416,46.482,6,10,3,92.3,76.6,Green,wet,25.6,23960.924,LMGT3,race_010_sebring,10
82,165,144.367,47.587,50.925,46.095,6,11,3,89.4,74.3,Green,wet,25.6,24105.292,LMGT3,race_010_sebring,10
82,166,163.536,53.547,57.42,51.95,6,12,3,86.7,72.3,Green,heavy_rain,26.0,24268.827,LMGT3,race_010_sebring,10
82,167,163.699,54.417,56.931,52.833,6,13,3,83.7,70.3,Green,heavy_rain,26.0,24432.526,LMGT3,race_010_sebring,10
82,168,163.864,54.545,57.433,52.082,6,14,3,80.9,68.3,Green,heavy_rain,25.8,24596.39,LMGT3,race_010_sebring,10
82,169,164.333,54.471,57.807,52.098,6,15,3,78.1,66.3,Green,heavy_rain,25.8,24760.723,LMGT3,race_010_sebring,10
82,170,164.565,54.036,57.928,52.665,6,16,3,75.2,64.3,Green,heavy_rain,25.9,24925.288,LMGT3,race_010_sebring,10
82,171,163.032,53.339,56.946,51.831,6,17,3,72.4,62.3,Green,heavy_rain,25.6,25088.319,LMGT3,race_010_sebring,10
82,172,242.681,80.114,84.847,78.003,6,18,3,69.7,60.2,SC,heavy_rain,25.6,25331.0,LMGT3,race_010_sebring,10
82,173,243.321,80.66,85.039,77.899,6,19,3,67.0,58.2,SC,heavy_rain,25.7,25574.322,LMGT3,race_010_sebring,10
82,174,245.389,80.971,85.545,78.747,6,20,3,64.2,56.2,SC,heavy_rain,25.9,25819.711,LMGT3,race_010_sebring,10
82,175,243.464,80.536,85.372,78.012,6,21,3,61.4,54.2,SC,heavy_rain,26.0,26063.175,LMGT3,race_010_sebring,10
82,176,162.679,53.34,56.856,51.566,6,22,3,58.5,52.2,Green,heavy_rain,26.0,26225.854,LMGT3,race_010_sebring,10
82,177,246.157,81.036,86.212,78.879,6,23,3,55.7,50.2,SC,heavy_rain,25.9,26472.011,LMGT3,race_010_sebring,10
82,178,245.703,81.281,85.796,78.517,6,24,3,52.9,48.2,SC,heavy_rain,25.9,26717.713,LMGT3,race_010_sebring,10
82,179,247.424,81.198,86.585,79.661,6,25,3,50.3,46.2,SC,heavy_rain,25.4,26965.138,LMGT3,race_010_sebring,10
82,180,165.306,54.555,58.171,52.589,6,26,3,47.4,44.2,Green,heavy_rain,25.4,27130.444,LMGT3,race_010_sebring,10
82,181,165.232,54.874,57.94,52.735,6,27,3,44.6,42.2,Green,heavy_rain,25.2,27295.676,LMGT3,race_010_sebring,10
82,182,167.059,55.555,57.977,53.68,6,28,3,41.9,40.2,Green,heavy_rain,25.2,27462.735,LMGT3,race_010_sebring,10
82,183,165.426,54.256,57.897,52.525,6,29,3,39.0,38.2,Green,heavy_rain,25.6,27628.161,LMGT3,race_010_sebring,10
82,184,166.797,55.506,58.344,52.954,6,30,3,36.1,36.2,Green,heavy_rain,25.2,27794.958,LMGT3,race_010_sebring,10
82,185,167.502,55.61,58.873,54.077,6,31,3,33.4,34.2,Green,heavy_rain,25.2,27962.46,LMGT3,race_010_sebring,10
82,186,165.336,54.511,58.059,52.762,6,32,3,30.5,32.2,Green,heavy_rain,25.7,28127.796,LMGT3,race_010_sebring,10
82,187,167.605,55.742,58.961,53.528,6,33,3,27.7,30.2,Green,heavy_rain,25.7,28295.401,LMGT3,race_010_sebring,10
82,188,166.663,54.94,58.251,52.988,6,34,3,24.8,28.2,Green,heavy_rain,25.6,28462.064,LMGT3,race_010_sebring,10
82,189,168.969,55.498,58.879,53.913,6,35,3,22.1,26.2,Green,heavy_rain,25.6,28631.033,LMGT3,race_010_sebring,10
82,190,164.776,53.905,57.736,52.379,7,1,3,117.3,98.0,Green,heavy_rain,26.1,28896.237,LMGT3,race_010_sebring,10
82,191,164.957,54.003,57.358,53.157,7,2,3,114.4,96.0,Green,heavy_rain,26.1,29061.193,LMGT3,race_010_sebring,10
82,192,163.191,54.021,56.929,52.322,7,3,3,111.7,94.0,Green,heavy_rain,26.1,29224.384,LMGT3,race_010_sebring,10
82,193,162.469,53.621,56.793,52.349,7,4,3,108.8,92.0,Green,heavy_rain,25.7,29386.853,LMGT3,race_010_sebring,10
82,194,162.754,53.316,57.041,52.462,7,5,3,105.9,90.0,Green,heavy_rain,25.7,29549.607,LMGT3,race_010_sebring,10
82,195,162.285,53.572,57.054,51.937,7,6,3,103.2,88.0,Green,heavy_rain,25.8,29711.893,LMGT3,race_010_sebring,10
82,196,163.965,54.515,56.982,52.016,7,7,3,100.3,86.0,Green,heavy_rain,25.4,29875.858,LMGT3,race_010_sebring,10
82,197,161.021,53.423,56.789,51.141,7,8,3,97.6,84.0,Green,heavy_rain,25.4,30036.879,LMGT3,race_010_sebring,10
82,198,161.508,52.976,56.457,51.639,7,9,3,94.8,82.0,Green,heavy_rain,25.7,30198.387,LMGT3,race_010_sebring,10
82,199,163.048,53.365,57.488,51.814,7,10,3,92.1,80.0,Green,heavy_rain,25.7,30361.434,LMGT3,race_010_sebring,10
82,200,164.268,54.474,57.623,52.667,7,11,3,89.2,78.0,Green,heavy_rain,25.4,30525.702,LMGT3,race_010_sebring,10
82,201,163.357,54.199,57.599,51.931,7,12,3,86.5,75.9,Green,heavy_rain,25.4,30689.06,LMGT3,race_010_sebring,10
82,202,163.232,53.981,57.359,52.131,7,13,3,83.6,73.9,Green,heavy_rain,25.0,30852.292,LMGT3,race_010_sebring,10
82,203,162.742,53.636,56.831,51.791,7,14,3,80.9,71.9,Green,heavy_rain,25.0,31015.034,LMGT3,race_010_sebring,10
82,204,163.476,54.172,57.081,52.045,7,15,3,78.1,69.9,Green,heavy_rain,25.0,31178.51,LMGT3,race_010_sebring,10
82,205,162.375,53.252,57.009,52.054,7,16,3,75.3,67.9,Green,heavy_rain,25.0,31340.885,LMGT3,race_010_sebring,10
82,206,229.023,75.511,80.44,73.363,7,17,3,72.5,65.9,SC,heavy_rain,25.0,31569.908,LMGT3,race_010_sebring,10
82,207,227.415,75.3,79.473,72.541,7,18,3,69.7,63.9,SC,heavy_rain,24.6,31797.323,LMGT3,race_010_sebring,10
82,208,230.233,75.964,80.751,73.218,7,19,3,66.8,61.9,SC,heavy_rain,24.6,32027.555,LMGT3,race_010_sebring,10
82,209,228.489,75.822,79.677,72.85,7,20,3,63.9,59.9,SC,heavy_rain,24.4,32256.045,LMGT3,race_010_sebring,10
