time_minutes,track_temp_c,air_temp_c,condition,humidity_pct,wind_speed_kph,race_id,race_index
170,24.3,16.3,wet,77.69403717217213,5.28846486755106,race_010_sebring,10
175,24.5,16.5,wet,54.18339931821741,21.914633793034696,race_010_sebring,10
180,25.0,17.0,wet,50.652201113954476,11.209487341191863,race_010_sebring,10
185,24.7,16.7,wet,63.89183366199241,23.138842869185325,race_010_sebring,10
190,24.7,16.7,wet,52.85919289253518,20.14596162961496,race_010_sebring,10
195,24.8,16.8,wet,72.52448236448257,11.627743017647475,race_010_sebring,10
200,25.1,17.1,wet,74.60661080662155,16.658157112184156,race_010_sebring,10
205,25.5,17.5,wet,54.99839147472454,16.59040021751421,race_010_sebring,10
210,25.4,17.4,wet,76.16443143586775,14.128650347469593,race_010_sebring,10
215,25.0,17.0,wet,56.9611835867624,9.80022408693432,race_010_sebring,10
220,25.2,17.2,wet,46.274410290467685,14.549479226529037,race_010_sebring,10
225,25.4,17.4,wet,47.97543868445856,13.006304870974798,race_010_sebring,10
230,25.4,17.4,wet,63.145174789826896,11.215566672792175,race_010_sebring,10
235,25.4,17.4,wet,62.053205091191344,6.078820820524895,race_010_sebring,10
240,25.2,17.2,wet,66.94954115185976,8.799211794683078,race_010_sebring,10
245,24.7,16.7,wet,70.47387193911217,10.727824350914045,race_010_sebring,10
250,25.1,17.1,wet,65.60262385364953,10.30987194577082,race_010_sebring,10
255,25.6,17.6,wet,45.88027680093862,5.082908084627562,race_010_sebring,10
260,25.4,17.4,wet,50.6199516674634,12.157434640954325,race_010_sebring,10
265,25.3,17.3,wet,59.49915208343941,10.884195691927248,race_010_sebring,10
270,25.0,17.0,wet,43.896904813865206,17.200738146314336,race_010_sebring,10
275,25.4,17.4,wet,73.40932703959258,8.00399784152491,race_010_sebring,10
280,25.3,17.3,wet,41.46681499856544,20.355727972261192,race_010_sebring,10
285,24.9,16.9,wet,49.93209349707407,16.265120363633848,race_010_sebring,10
290,24.5,16.5,wet,44.133780303205555,22.786151366723143,race_010_sebring,10
295,24.9,16.9,wet,67.444381915842,14.136376987841112,race_010_sebring,10
300,25.2,17.2,wet,51.5812689099016,21.584619184320438,race_010_sebring,10
305,25.0,17.0,wet,49.846611492440616,20.703250830423755,race_010_sebring,10
310,25.4,17.4,wet,50.28304945112789,14.591167803554264,race_010_sebring,10
315,25.4,17.4,wet,50.511219153331055,10.349812307504445,race_010_sebring,10
320,25.3,17.3,wet,55.7738901300673,11.567237562090382,race_010_sebring,10
325,25.8,17.8,wet,45.10465381635554,15.0589438157741,race_010_sebring,10
330,25.4,17.4,wet,47.840438278005685,20.259470021197725,race_010_sebring,10
335,25.8,17.8,wet,65.79956602848789,17.806101145990667,race_010_sebring,10
340,25.8,17.8,wet,65.22320887131153,5.523013595554389,race_010_sebring,10
345,26.3,18.3,wet,48.93358356982292,6.355389161285048,race_010_sebring,10
350,26.1,18.1,wet,63.1066633088001,23.78661006457764,race_010_sebring,10
355,25.9,17.9,wet,77.27489863506437,22.517698364835674,race_010_sebring,10
360,25.5,17.5,wet,54.761131675729324,19.182097255615275,race_010_sebring,10
365,25.2,17.2,wet,61.98128409217382,12.02572424773509,race_010_sebring,10
370,25.5,17.5,wet,72.00077643078663,7.242667160494289,race_010_sebring,10
375,25.7,17.7,wet,55.36458596566775,10.222120808057905,race_010_sebring,10
380,25.6,17.6,wet,57.68950890104222,21.5023171522518,race_010_sebring,10
385,25.7,17.7,wet,78.55586291631565,23.509774486020504,race_010_sebring,10
390,26.1,18.1,wet,54.29061843704387,10.707143857153458,race_010_sebring,10
395,25.6,17.6,wet,48.87910381710539,22.116592527725743,race_010_sebring,10
400,26.0,18.0,heavy_rain,45.77863662159682,11.78064442709398,race_010_sebring,10
405,25.8,17.8,heavy_rain,68.91483302667652,10.885976493016514,race_010_sebring,10
410,25.9,17.9,heavy_rain,59.67789966789623,13.473615019626454,race_010_sebring,10
415,25.6,17.6,heavy_rain,44.24385099004016,11.68473181956898,race_010_sebring,10
420,25.7,17.7,heavy_rain,79.81518867785117,22.160315074224318,race_010_sebring,10
425,25.9,17.9,heavy_rain,43.40341865546023,17.533344966037888,race_010_sebring,10
430,26.0,18.0,heavy_rain,47.61230217318622,21.71869341552852,race_010_sebring,10
435,25.9,17.9,heavy_rain,53.26079007775926,23.361088438540143,race_010_sebring,10
440,25.9,17.9,heavy_rain,72.47275724976566,18.136316814537906,race_010_sebring,10
445,25.4,17.4,heavy_rain,78.55667567511426,6.15009111172605,race_010_sebring,10
450,25.2,17.2,heavy_rain,63.3723277098808,20.66403453355571,race_010_sebring,10
455,25.6,17.6,heavy_rain,57.84863886084837,9.59611358000821,race_010_sebring,10
460,25.2,17.2,heavy_rain,62.41862858070225,14.31150817357332,race_010_sebring,10
465,25.7,17.7,heavy_rain,58.475255698102565,21.7824429063211,race_010_sebring,10
470,25.6,17.6,heavy_rain,77.44625369259381,24.25218939979237,race_010_sebring,10
475,26.1,18.1,heavy_rain,41.245596603437285,20.97587141427917,race_010_sebring,10
480,26.1,18.1,heavy_rain,44.07831469995288,11.022588231072623,race_010_sebring,10
485,25.7,17.7,heavy_rain,66.21721958215112,16.910582944695456,race_010_sebring,10
490,25.8,17.8,heavy_rain,67.60211372212444,15.660827676159572,race_010_sebring,10
495,25.4,17.4,heavy_rain,45.21196038731414,9.578160130356359,race_010_sebring,10
500,25.7,17.7,heavy_rain,42.803086887027305,9.231966813635983,race_010_sebring,10
505,25.4,17.4,heavy_rain,50.40126250604125,14.546240486847715,race_010_sebring,10
510,25.0,17.0,heavy_rain,70.9933052155261,7.169720009568323,race_010_sebring,10
515,25.0,17.0,heavy_rain,43.40335713657345,15.673631174886344,race_010_sebring,10
520,25.0,17.0,heavy_rain,77.56320467824756,7.52298861351006,race_010_sebring,10
525,24.6,16.6,heavy_rain,69.03659746467497,13.092189921468,race_010_sebring,10
530,24.4,16.4,heavy_rain,76.76726210409859,17.9615842897023,race_010_sebring,10
535,24.7,16.7,heavy_rain,60.66726023539377,6.816695095620244,race_010_sebring,10
540,24.3,16.3,heavy_rain,46.93192865852105,22.198148231818557,race_010_sebring,10
545,24.8,16.8,heavy_rain,65.52112348979426,13.899413737403904,race_010_sebring,10
550,24.4,16.4,heavy_rain,74.21796138570511,11.421579215743545,race_010_sebring,10
555,24.4,16.4,heavy_rain,60.785646147976756,15.35529628829343,race_010_sebring,10
560,24.2,16.2,wet,64.01932365076827,17.50306088840287,race_010_sebring,10
565,24.2,16.2,wet,42.0622501836288,24.60271254060904,race_010_sebring,10
570,24.0,16.0,wet,48.8113352778435,17.83270512026278,race_010_sebring,10
575,23.9,15.9,wet,47.08539098968173,17.78029201307278,race_010_sebring,10
580,24.2,16.2,wet,73.19008024321934,22.993954003660143,race_010_sebring,10
585,24.4,16.4,wet,64.38673901795802,16.462855207720615,race_010_sebring,10
590,24.2,16.2,wet,75.72818269846114,11.624989734836607,race_010_sebring,10
595,24.2,16.2,wet,40.3270924287659,18.22859859812514,race_010_sebring,10
600,24.0,16.0,wet,52.20506288960773,8.672938846185854,race_010_sebring,10
605,23.7,15.7,wet,70.67189991195332,24.46442249464743,race_010_sebring,10
610,23.8,15.8,wet,52.09080852877673,5.010369166356803,race_010_sebring,10
615,24.3,16.3,wet,60.96423217570945,22.802443922482357,race_010_sebring,10
620,24.4,16.4,wet,74.79992956797346,8.878392405112244,race_010_sebring,10
625,24.5,16.5,wet,58.05736533852259,15.034283462363993,race_010_sebring,10
630,24.3,16.3,wet,48.420539304730866,24.12312288480844,race_010_sebring,10
635,24.3,16.3,wet,69.30842721693341,9.655830279321032,race_010_sebring,10
640,23.9,15.9,wet,73.18208154180084,15.012757787347368,race_010_sebring,10
645,24.1,16.1,wet,79.91721262673383,5.346322432027053,race_010_sebring,10
650,23.8,15.8,wet,50.11809594593258,23.391782053427505,race_010_sebring,10
655,23.4,15.4,wet,48.05174741953807,18.40417081888009,race_010_sebring,10
660,23.7,15.7,wet,77.0215690034932,21.726958759660068,race_010_sebring,10
665,23.4,15.4,wet,65.02670394866544,20.656729306656167,race_010_sebring,10
670,23.5,15.5,wet,43.991292096354485,21.748385214463326,race_010_sebring,10
675,23.1,15.1,wet,59.12315163475251,17.079756815558056,race_010_sebring,10
680,23.2,15.2,wet,76.31115138362355,20.329224930787802,race_010_sebring,10
685,23.1,15.1,wet,60.988503673981455,19.325963712563652,race_010_sebring,10
690,23.2,15.2,wet,62.27606864989882,11.952258180791846,race_010_sebring,10
695,23.0,15.0,wet,67.83254400841389,16.49249631750026,race_010_sebring,10
700,23.5,15.5,wet,71.57031238612313,24.236979998052362,race_010_sebring,10
705,23.3,15.3,wet,42.89416060861393,6.753188706456874,race_010_sebring,10
710,23.7,15.7,wet,59.41303655160766,14.876653936737378,race_010_sebring,10
715,23.8,15.8,wet,43.56156046281391,21.86766528196391,race_010_sebring,10
