car_number,lap_number,pit_time_seconds,fuel_added,tire_change,driver_change,stint_completed,elapsed_time_seconds,race_id,race_index
63,76,97.806,98.9,True,False,2,8418.837,race_008_monza,8
63,114,79.793,99.3,True,False,3,12684.783,race_008_monza,8
63,152,79.727,98.5,True,True,4,16931.719,race_008_monza,8
63,190,96.233,99.0,True,True,5,21178.237,race_008_monza,8
63,228,81.758,98.9,True,False,6,25443.954,race_008_monza,8
84,38,83.363,98.8,True,True,1,4205.947,race_008_monza,8
84,76,81.63,98.5,True,True,2,8498.655,race_008_monza,8
84,114,97.272,98.7,True,False,3,12782.509,race_008_monza,8
84,152,97.177,98.9,True,True,4,17087.11,race_008_monza,8
84,190,81.932,99.0,True,False,5,21393.246,race_008_monza,8
84,228,81.44,98.4,True,False,6,25674.877,race_008_monza,8
58,38,82.944,98.9,True,False,1,4105.115,race_008_monza,8
58,76,82.097,98.6,True,False,2,8292.718,race_008_monza,8
58,114,82.126,99.8,True,True,3,12487.134,race_008_monza,8
58,152,82.801,98.7,True,False,4,16681.67,race_008_monza,8
58,190,94.793,98.8,True,False,5,20873.774,race_008_monza,8
58,228,97.197,99.6,True,True,6,25073.878,race_008_monza,8
66,38,79.952,99.2,True,True,1,4198.146,race_008_monza,8
66,76,81.307,98.4,True,False,2,8474.541,race_008_monza,8
66,114,81.363,98.6,True,False,3,12758.354,race_008_monza,8
66,152,82.017,98.9,True,True,4,17040.213,race_008_monza,8
66,190,79.846,98.3,True,True,5,21314.054,race_008_monza,8
66,228,81.501,98.6,True,False,6,25591.848,race_008_monza,8
81,38,94.256,98.1,True,False,1,4097.009,race_008_monza,8
81,76,82.401,98.2,True,False,2,8296.671,race_008_monza,8
81,114,80.906,99.1,True,False,3,12479.233,race_008_monza,8
81,152,81.517,98.4,True,True,4,16654.978,race_008_monza,8
81,190,80.705,99.2,True,False,5,20829.951,race_008_monza,8
81,228,80.962,97.9,True,False,6,25011.394,race_008_monza,8
99,38,96.821,99.5,True,False,1,4098.327,race_008_monza,8
99,76,80.042,99.3,True,True,2,8285.501,race_008_monza,8
99,114,98.128,98.4,True,False,3,12457.61,race_008_monza,8
99,152,79.876,98.9,True,False,4,16649.003,race_008_monza,8
99,190,81.813,99.4,True,False,5,20815.624,race_008_monza,8
99,228,81.455,99.3,True,False,6,24987.669,race_008_monza,8
59,38,81.58,99.0,True,False,1,4188.779,race_008_monza,8
59,76,80.352,99.4,True,False,2,8460.555,race_008_monza,8
59,114,79.812,99.0,True,False,3,12726.052,race_008_monza,8
59,152,81.25,98.6,True,True,4,16998.457,race_008_monza,8
59,190,80.891,98.8,True,True,5,21269.484,race_008_monza,8
59,228,80.884,98.2,True,True,6,25541.912,race_008_monza,8
47,40,83.646,99.9,True,False,1,4184.694,race_008_monza,8
47,80,95.153,98.3,True,False,2,8446.247,race_008_monza,8
47,120,79.942,99.0,True,True,3,12721.965,race_008_monza,8
47,160,82.913,99.0,True,True,4,16986.496,race_008_monza,8
47,200,80.201,99.0,True,True,5,21241.483,race_008_monza,8
47,240,95.699,98.9,True,False,6,25500.254,race_008_monza,8
42,40,83.174,99.2,True,False,1,4155.47,race_008_monza,8
42,80,80.974,99.3,True,False,2,8396.454,race_008_monza,8
42,120,95.569,98.6,True,False,3,12641.759,race_008_monza,8
42,160,98.127,98.6,True,False,4,16895.691,race_008_monza,8
42,200,82.529,99.0,True,False,5,21151.133,race_008_monza,8
42,240,81.656,99.1,True,True,6,25387.84,race_008_monza,8
19,40,81.419,98.5,True,False,1,4123.414,race_008_monza,8
19,80,82.363,98.9,True,True,2,8329.111,race_008_monza,8
19,120,94.934,98.5,True,False,3,12530.935,race_008_monza,8
19,160,83.117,98.8,True,True,4,16753.827,race_008_monza,8
19,200,82.028,99.0,True,False,5,20959.828,race_008_monza,8
19,240,94.582,98.8,True,True,6,25161.997,race_008_monza,8
29,40,81.891,98.5,True,True,1,4105.815,race_008_monza,8
29,80,97.834,98.7,True,False,2,8296.033,race_008_monza,8
29,120,80.305,99.1,True,True,3,12502.374,race_008_monza,8
29,160,94.953,98.7,True,False,4,16684.453,race_008_monza,8
29,200,98.042,98.9,True,False,5,20890.363,race_008_monza,8
29,240,81.418,98.5,True,False,6,25094.806,race_008_monza,8
34,40,80.397,98.4,True,False,1,4091.195,race_008_monza,8
34,80,82.196,99.0,True,False,2,8263.301,race_008_monza,8
34,120,97.265,98.6,True,False,3,12443.67,race_008_monza,8
34,160,98.275,98.9,True,True,4,16632.499,race_008_monza,8
34,200,79.894,99.2,True,False,5,20823.072,race_008_monza,8
34,240,81.247,99.2,True,True,6,24995.383,race_008_monza,8
105,40,82.904,99.1,True,False,1,4043.978,race_008_monza,8
105,80,82.824,98.9,True,False,2,8173.948,race_008_monza,8
105,120,95.004,99.6,True,False,3,12299.018,race_008_monza,8
105,160,95.124,98.9,True,True,4,16440.963,race_008_monza,8
105,200,82.974,99.0,True,False,5,20583.403,race_008_monza,8
105,240,79.459,98.9,True,False,6,24709.875,race_008_monza,8
41,40,82.638,98.2,True,False,1,4107.925,race_008_monza,8
41,80,81.27,98.7,True,False,2,8295.907,race_008_monza,8
41,120,81.679,98.6,True,False,3,12486.558,race_008_monza,8
41,160,80.907,98.4,True,False,4,16675.323,race_008_monza,8
41,200,81.322,98.6,True,False,5,20857.661,race_008_monza,8
41,240,96.263,98.5,True,False,6,25045.889,race_008_monza,8
27,40,98.079,98.4,True,False,1,4107.376,race_008_monza,8
27,80,81.191,98.5,True,False,2,8303.97,race_008_monza,8
27,120,80.508,98.4,True,False,3,12486.182,race_008_monza,8
27,160,82.901,99.0,True,True,4,16672.441,race_008_monza,8
27,200,79.611,99.0,True,False,5,20857.453,race_008_monza,8
27,240,82.111,99.2,True,False,6,25037.669,race_008_monza,8
51,44,81.909,97.3,True,True,1,4250.396,race_008_monza,8
51,88,79.462,96.8,True,False,2,8591.196,race_008_monza,8
51,132,81.523,97.3,True,True,3,12929.24,race_008_monza,8
51,176,95.474,97.2,True,False,4,17267.684,race_008_monza,8
51,220,79.195,98.2,True,False,5,21617.365,race_008_monza,8
51,264,78.804,97.1,True,False,6,25944.291,race_008_monza,8
6,44,79.023,97.0,True,False,1,4192.424,race_008_monza,8
6,88,95.423,96.7,True,False,2,8463.513,race_008_monza,8
6,132,80.053,97.4,True,False,3,12753.001,race_008_monza,8
6,176,82.343,96.8,True,False,4,17028.155,race_008_monza,8
6,220,79.81,97.5,True,True,5,21300.423,race_008_monza,8
6,264,79.873,97.7,True,False,6,25567.028,race_008_monza,8
3,44,93.729,97.3,True,False,1,4154.445,race_008_monza,8
3,88,79.21,97.1,True,False,2,8403.855,race_008_monza,8
3,132,97.167,97.2,True,False,3,12639.033,race_008_monza,8
3,176,95.143,97.0,True,False,4,16890.875,race_008_monza,8
3,220,95.512,97.2,True,False,5,21139.614,race_008_monza,8
3,264,80.023,97.2,True,True,6,25385.601,race_008_monza,8
7,44,79.805,97.6,True,True,1,4251.727,race_008_monza,8
7,88,79.784,96.3,True,False,2,8588.825,race_008_monza,8
7,132,82.387,97.9,True,True,3,12927.953,race_008_monza,8
7,176,95.41,97.3,True,False,4,17257.645,race_008_monza,8
7,220,80.685,96.9,True,False,5,21604.589,race_008_monza,8
7,264,94.111,96.8,True,False,6,25939.181,race_008_monza,8
174,44,79.75,96.7,True,False,1,4149.244,race_008_monza,8
174,88,81.358,97.4,True,True,2,8379.344,race_008_monza,8
174,132,81.371,97.6,True,False,3,12607.954,race_008_monza,8
174,176,80.657,97.0,True,True,4,16834.119,race_008_monza,8
174,220,79.983,97.2,True,True,5,21064.179,race_008_monza,8
174,264,80.489,97.4,True,False,6,25291.456,race_008_monza,8
83,44,82.531,98.0,True,False,1,4176.908,race_008_monza,8
83,88,79.228,96.8,True,False,2,8433.961,race_008_monza,8
83,132,95.977,97.7,True,True,3,12690.463,race_008_monza,8
83,176,81.46,97.4,True,False,4,16957.699,race_008_monza,8
83,220,80.648,96.8,True,True,5,21208.129,race_008_monza,8
83,264,96.223,96.8,True,True,6,25461.866,race_008_monza,8
