car_number,lap_number,pit_time_seconds,fuel_added,tire_change,driver_change,stint_completed,elapsed_time_seconds,race_id,race_index
57,85,81.701,89.5,True,False,3,11792.767,race_010_sebring,10
57,117,81.773,89.3,True,False,4,16528.235,race_010_sebring,10
57,149,79.894,89.8,True,True,5,21202.076,race_010_sebring,10
57,183,84.108,95.5,True,True,6,26836.363,race_010_sebring,10
57,218,83.029,97.7,True,False,7,32799.165,race_010_sebring,10
57,251,83.864,92.3,True,True,8,37704.155,race_010_sebring,10
57,283,80.804,89.2,True,True,9,42494.745,race_010_sebring,10
52,24,68.241,67.4,True,True,1,3128.375,race_010_sebring,10
52,53,74.904,81.7,True,True,2,7259.19,race_010_sebring,10
52,85,94.796,89.0,True,False,3,12009.364,race_010_sebring,10
52,117,78.817,89.2,True,True,4,16905.27,race_010_sebring,10
52,149,82.207,89.9,True,False,5,21672.74,race_010_sebring,10
52,183,81.804,95.4,True,False,6,27629.755,race_010_sebring,10
52,218,98.202,98.1,True,False,7,33710.194,race_010_sebring,10
52,250,78.834,89.6,True,False,8,38489.782,race_010_sebring,10
89,25,84.476,70.0,True,False,1,3223.085,race_010_sebring,10
89,55,79.657,84.6,True,False,2,7483.699,race_010_sebring,10
89,88,84.072,93.2,True,False,3,12348.88,race_010_sebring,10
89,121,82.841,92.7,True,False,4,17285.534,race_010_sebring,10
89,154,80.257,92.2,True,True,5,22153.82,race_010_sebring,10
89,189,98.558,97.6,True,True,6,28262.648,race_010_sebring,10
89,224,85.665,97.6,True,False,7,34221.867,race_010_sebring,10
89,257,81.099,92.2,True,False,8,39215.107,race_010_sebring,10
98,24,69.541,66.8,True,False,1,3087.082,race_010_sebring,10
98,53,93.115,81.1,True,False,2,7164.105,race_010_sebring,10
98,85,79.213,90.0,True,True,3,11885.458,race_010_sebring,10
98,117,79.853,90.2,True,False,4,16710.621,race_010_sebring,10
98,149,82.883,90.1,True,False,5,21413.785,race_010_sebring,10
98,183,97.425,95.8,True,False,6,27272.642,race_010_sebring,10
98,218,83.87,97.7,True,True,7,33290.676,race_010_sebring,10
98,250,79.722,89.2,True,False,8,38031.509,race_010_sebring,10
98,282,95.221,89.3,True,False,9,42854.617,race_010_sebring,10
60,25,84.358,70.0,True,False,1,3231.19,race_010_sebring,10
60,55,78.91,84.3,True,True,2,7503.276,race_010_sebring,10
60,88,80.263,92.4,True,False,3,12378.034,race_010_sebring,10
60,121,82.149,91.7,True,False,4,17309.531,race_010_sebring,10
60,154,83.313,91.8,True,False,5,22190.049,race_010_sebring,10
60,189,84.905,98.1,True,False,6,28327.562,race_010_sebring,10
60,224,99.283,97.2,True,True,7,34282.752,race_010_sebring,10
60,257,97.912,92.6,True,False,8,39231.38,race_010_sebring,10
56,23,68.37,64.8,True,False,1,3007.382,race_010_sebring,10
56,50,90.444,74.9,True,True,2,6841.218,race_010_sebring,10
56,80,79.805,83.8,True,True,3,11343.766,race_010_sebring,10
56,110,78.449,84.6,True,False,4,15894.895,race_010_sebring,10
56,140,93.12,83.7,True,False,5,20379.49,race_010_sebring,10
56,171,92.82,86.2,True,True,6,25226.502,race_010_sebring,10
56,206,86.991,98.0,True,False,7,31637.862,race_010_sebring,10
56,238,80.773,88.7,True,False,8,36748.07,race_010_sebring,10
56,268,92.015,83.6,True,False,9,41281.678,race_010_sebring,10
119,23,67.639,63.8,True,True,1,2984.842,race_010_sebring,10
119,50,73.565,74.7,True,False,2,6790.579,race_010_sebring,10
119,80,91.783,83.5,True,False,3,11239.987,race_010_sebring,10
119,110,79.775,84.4,True,False,4,15818.522,race_010_sebring,10
119,140,78.966,83.7,True,False,5,20278.145,race_010_sebring,10
119,171,80.142,86.7,True,True,6,24968.894,race_010_sebring,10
119,206,99.889,97.3,True,False,7,31328.327,race_010_sebring,10
119,238,95.631,89.4,True,False,8,36561.079,race_010_sebring,10
119,268,76.464,84.4,True,False,9,41155.739,race_010_sebring,10
62,23,69.627,64.3,True,True,1,2985.519,race_010_sebring,10
62,50,73.855,75.6,True,True,2,6790.741,race_010_sebring,10
62,81,95.986,86.6,True,True,3,11389.155,race_010_sebring,10
62,112,92.603,86.9,True,False,4,16125.394,race_010_sebring,10
62,143,80.039,87.5,True,True,5,20754.519,race_010_sebring,10
62,175,95.542,90.7,True,True,6,26025.356,race_010_sebring,10
62,211,100.297,100.4,True,False,7,32517.846,race_010_sebring,10
62,243,79.584,89.1,True,True,8,37407.912,race_010_sebring,10
62,274,78.93,86.8,True,False,9,42131.228,race_010_sebring,10
46,23,81.311,63.8,True,True,1,3011.827,race_010_sebring,10
46,50,75.659,75.5,True,False,2,6878.915,race_010_sebring,10
46,80,77.749,83.6,True,False,3,11382.069,race_010_sebring,10
46,110,76.195,83.9,True,True,4,16000.736,race_010_sebring,10
46,140,94.789,84.1,True,False,5,20501.157,race_010_sebring,10
46,171,95.647,86.3,True,False,6,25456.65,race_010_sebring,10
46,206,85.984,97.4,True,True,7,31868.043,race_010_sebring,10
46,237,77.923,86.1,True,False,8,36817.73,race_010_sebring,10
46,267,79.875,83.9,True,True,9,41423.938,race_010_sebring,10
81,24,68.328,67.7,True,False,1,3085.509,race_010_sebring,10
81,53,74.942,80.9,True,False,2,7169.786,race_010_sebring,10
81,85,80.448,90.3,True,False,3,11875.72,race_010_sebring,10
81,117,95.224,89.9,True,True,4,16695.089,race_010_sebring,10
81,149,82.63,90.0,True,False,5,21426.187,race_010_sebring,10
81,183,96.062,93.8,True,False,6,27285.513,race_010_sebring,10
81,218,100.213,98.6,True,False,7,33308.822,race_010_sebring,10
81,250,95.884,90.0,True,True,8,38069.667,race_010_sebring,10
81,282,79.744,89.6,True,False,9,42906.917,race_010_sebring,10
91,24,86.302,67.5,True,False,1,3120.785,race_010_sebring,10
91,52,73.712,78.5,True,False,2,7108.779,race_010_sebring,10
91,84,96.18,89.9,True,False,3,11862.109,race_010_sebring,10
91,116,94.272,90.0,True,False,4,16752.322,race_010_sebring,10
91,148,79.88,88.8,True,False,5,21519.331,race_010_sebring,10
91,182,83.148,94.5,True,True,6,27446.111,race_010_sebring,10
91,217,84.991,97.1,True,False,7,33510.984,race_010_sebring,10
91,249,79.168,89.3,True,False,8,38279.249,race_010_sebring,10
122,23,66.843,65.0,True,True,1,3015.865,race_010_sebring,10
122,50,75.61,75.5,True,False,2,6879.317,race_010_sebring,10
122,80,92.002,83.6,True,False,3,11383.868,race_010_sebring,10
122,110,93.341,84.5,True,False,4,16013.741,race_010_sebring,10
122,140,93.742,83.5,True,False,5,20535.53,race_010_sebring,10
122,172,82.967,90.1,True,False,6,25782.809,race_010_sebring,10
122,207,85.063,97.9,True,False,7,32080.83,race_010_sebring,10
122,239,79.02,89.7,True,False,8,37098.191,race_010_sebring,10
122,269,77.941,84.3,True,True,9,41726.447,race_010_sebring,10
83,23,66.208,63.7,True,False,1,2971.777,race_010_sebring,10
83,50,73.359,75.7,True,False,2,6762.103,race_010_sebring,10
83,80,78.382,84.0,True,False,3,11192.075,race_010_sebring,10
83,110,77.611,84.9,True,False,4,15745.587,race_010_sebring,10
83,140,76.642,85.1,True,True,5,20174.813,race_010_sebring,10
83,171,80.742,87.3,True,True,6,24841.612,race_010_sebring,10
83,206,85.331,97.9,True,False,7,31165.311,race_010_sebring,10
83,238,82.409,90.3,True,False,8,36382.781,race_010_sebring,10
83,268,78.055,84.3,True,True,9,40938.945,race_010_sebring,10
93,24,86.43,67.2,True,True,1,3045.928,race_010_sebring,10
93,52,90.511,78.1,True,False,2,6949.25,race_010_sebring,10
93,83,95.746,86.6,True,False,3,11464.491,race_010_sebring,10
93,114,80.5,87.0,True,False,4,16103.863,race_010_sebring,10
93,145,78.234,87.1,True,False,5,20610.062,race_010_sebring,10
93,177,81.73,89.7,True,False,6,25549.749,race_010_sebring,10
93,213,87.718,101.0,True,False,7,31839.873,race_010_sebring,10
93,246,99.249,92.7,True,True,8,36935.509,race_010_sebring,10
93,277,78.284,87.9,True,False,9,41579.762,race_010_sebring,10
23,23,81.327,64.1,True,False,1,2938.956,race_010_sebring,10
23,50,87.532,75.0,True,False,2,6699.696,race_010_sebring,10
23,80,76.521,84.2,True,False,3,11097.954,race_010_sebring,10
23,110,78.313,83.8,True,False,4,15542.76,race_010_sebring,10
23,140,79.786,83.9,True,False,5,19940.311,race_010_sebring,10
23,170,78.291,84.3,True,False,6,24368.537,race_010_sebring,10
23,205,84.317,97.8,True,False,7,30627.526,race_010_sebring,10
23,238,97.784,92.1,True,True,8,36003.241,race_010_sebring,10
23,268,94.86,84.0,True,False,9,40521.762,race_010_sebring,10
37,23,65.411,60.7,True,True,1,2752.33,race_010_sebring,10
37,49,68.716,68.7,True,False,2,6094.599,race_010_sebring,10
37,79,90.082,80.0,True,False,3,10208.571,race_010_sebring,10
37,109,73.969,79.2,True,False,4,14449.899,race_010_sebring,10
37,139,76.142,80.1,True,True,5,18567.957,race_010_sebring,10
37,169,77.301,79.7,True,True,6,22688.237,race_010_sebring,10
37,203,81.242,90.0,True,False,7,28276.454,race_010_sebring,10
37,238,83.796,93.1,True,True,8,33868.526,race_010_sebring,10
37,268,91.262,80.0,True,False,9,38000.295,race_010_sebring,10
37,298,76.324,80.7,True,False,10,42240.543,race_010_sebring,10
38,24,69.281,63.1,True,False,1,2945.794,race_010_sebring,10
38,52,71.887,74.6,True,False,2,6697.272,race_010_sebring,10
38,84,91.57,84.8,True,True,3,11209.24,race_010_sebring,10
38,116,91.543,84.9,True,True,4,15856.239,race_010_sebring,10
38,148,80.3,84.8,True,False,5,20391.572,race_010_sebring,10
38,181,79.926,87.5,True,True,6,25248.631,race_010_sebring,10
38,218,84.18,98.8,True,True,7,31682.116,race_010_sebring,10
38,252,82.765,90.4,True,False,8,36801.796,race_010_sebring,10
38,284,77.437,84.1,True,True,9,41431.989,race_010_sebring,10
21,22,78.753,58.1,True,False,1,2643.126,race_010_sebring,10
21,47,68.578,66.2,True,False,2,5857.861,race_010_sebring,10
21,77,75.747,80.0,True,False,3,10000.686,race_010_sebring,10
21,107,75.69,79.9,True,False,4,14264.613,race_010_sebring,10
21,137,76.781,79.8,True,True,5,18413.261,race_010_sebring,10
21,167,75.164,79.9,True,False,6,22559.654,race_010_sebring,10
21,200,79.05,87.9,True,False,7,28009.03,race_010_sebring,10
21,235,83.924,94.1,True,True,8,33640.691,race_010_sebring,10
21,265,75.131,79.7,True,False,9,37789.657,race_010_sebring,10
21,295,76.729,80.1,True,True,10,42048.275,race_010_sebring,10
171,24,68.501,64.5,True,False,1,2925.777,race_010_sebring,10
171,52,71.494,74.6,True,True,2,6645.763,race_010_sebring,10
171,84,79.658,85.6,True,False,3,11128.985,race_010_sebring,10
171,116,95.278,85.5,True,False,4,15718.355,race_010_sebring,10
171,148,79.996,84.7,True,True,5,20229.097,race_010_sebring,10
171,180,77.518,84.5,True,False,6,24799.688,race_010_sebring,10
171,217,101.974,99.3,True,True,7,31124.123,race_010_sebring,10
171,251,80.139,89.8,True,False,8,36379.122,race_010_sebring,10
171,283,77.132,86.1,True,False,9,40978.972,race_010_sebring,10
183,24,69.687,64.0,True,False,1,2906.946,race_010_sebring,10
183,52,74.375,74.9,True,True,2,6586.238,race_010_sebring,10
183,84,92.299,85.2,True,False,3,11022.277,race_010_sebring,10
183,116,94.932,84.4,True,False,4,15536.246,race_010_sebring,10
183,148,77.309,84.7,True,False,5,19993.829,race_010_sebring,10
183,181,93.428,88.0,True,False,6,24641.847,race_010_sebring,10
183,218,83.57,98.1,True,True,7,30913.105,race_010_sebring,10
183,252,95.813,90.0,True,False,8,36120.365,race_010_sebring,10
183,284,79.625,85.3,True,False,9,40682.825,race_010_sebring,10
44,24,68.702,64.3,True,False,1,2878.898,race_010_sebring,10
44,52,86.856,73.9,True,False,2,6511.547,race_010_sebring,10
44,84,91.629,84.8,True,True,3,10927.421,race_010_sebring,10
44,116,78.174,85.8,True,False,4,15461.547,race_010_sebring,10
44,148,76.9,85.3,True,True,5,19871.886,race_010_sebring,10
44,180,91.7,85.1,True,False,6,24315.477,race_010_sebring,10
44,217,83.342,98.6,True,False,7,30534.549,race_010_sebring,10
44,252,83.786,94.1,True,False,8,35903.154,race_010_sebring,10
44,284,77.281,85.1,True,False,9,40420.98,race_010_sebring,10
48,23,68.636,61.5,True,False,1,2832.213,race_010_sebring,10
48,50,72.324,72.2,True,False,2,6424.06,race_010_sebring,10
48,81,92.057,82.2,True,False,3,10807.256,race_010_sebring,10
48,112,76.997,81.7,True,False,4,15317.764,race_010_sebring,10
48,143,76.497,81.6,True,False,5,19704.203,race_010_sebring,10
48,174,75.725,82.7,True,False,6,24083.678,race_010_sebring,10
48,210,82.302,95.3,True,False,7,30297.304,race_010_sebring,10
48,243,96.89,88.1,True,False,8,35590.64,race_010_sebring,10
48,274,75.552,82.9,True,False,9,40111.153,race_010_sebring,10
34,24,66.78,63.5,True,False,1,2865.218,race_010_sebring,10
34,52,86.284,74.3,True,False,2,6482.284,race_010_sebring,10
34,84,95.101,84.7,True,False,3,10879.636,race_010_sebring,10
34,116,76.943,85.5,True,False,4,15396.286,race_010_sebring,10
34,148,78.693,85.6,True,True,5,19793.374,race_010_sebring,10
34,180,79.566,85.0,True,False,6,24200.712,race_010_sebring,10
34,217,86.427,98.4,True,False,7,30381.357,race_010_sebring,10
34,252,80.554,93.0,True,False,8,35752.005,race_010_sebring,10
34,284,78.673,85.1,True,True,9,40256.398,race_010_sebring,10
43,25,84.434,67.1,True,False,1,3038.33,race_010_sebring,10
43,54,87.97,77.6,True,False,2,6912.821,race_010_sebring,10
43,87,81.22,87.6,True,False,3,11537.078,race_010_sebring,10
43,120,81.812,87.9,True,False,4,16265.921,race_010_sebring,10
43,153,96.246,87.3,True,False,5,20883.004,race_010_sebring,10
43,187,79.357,90.6,True,True,6,26150.163,race_010_sebring,10
43,224,86.472,98.1,True,False,7,32395.728,race_010_sebring,10
43,258,83.347,90.7,True,False,8,37285.101,race_010_sebring,10
43,291,77.608,87.1,True,False,9,42021.954,race_010_sebring,10
50,23,78.312,55.1,True,True,1,2637.682,race_010_sebring,10
50,49,68.337,62.3,True,False,2,5770.059,race_010_sebring,10
50,80,71.399,73.5,True,False,3,9770.508,race_010_sebring,10
50,111,72.489,73.4,True,True,4,13877.571,race_010_sebring,10
50,142,88.431,73.9,True,False,5,17883.064,race_010_sebring,10
50,173,73.357,74.7,True,False,6,21905.748,race_010_sebring,10
50,206,89.632,78.9,True,False,7,27066.244,race_010_sebring,10
50,242,77.866,85.4,True,True,8,32505.977,race_010_sebring,10
50,274,76.065,76.8,True,False,9,36761.684,race_010_sebring,10
50,305,73.792,73.1,True,True,10,40871.849,race_010_sebring,10
113,24,78.976,56.6,True,False,1,2752.664,race_010_sebring,10
113,51,69.058,64.3,True,False,2,6028.101,race_010_sebring,10
113,82,73.473,73.6,True,True,3,10044.049,race_010_sebring,10
113,113,74.084,73.6,True,False,4,14162.835,race_010_sebring,10
113,144,74.126,73.8,True,True,5,18172.973,race_010_sebring,10
113,175,74.969,74.2,True,False,6,22190.206,race_010_sebring,10
113,209,76.518,81.3,True,True,7,27397.617,race_010_sebring,10
113,246,79.57,87.6,True,True,8,32977.267,race_010_sebring,10
113,278,88.419,76.0,True,False,9,37186.705,race_010_sebring,10
113,309,85.758,73.3,True,True,10,41317.526,race_010_sebring,10
1,24,78.778,57.0,True,True,1,2730.876,race_010_sebring,10
1,52,70.23,66.8,True,False,2,6097.781,race_010_sebring,10
1,84,90.87,76.4,True,False,3,10199.548,race_010_sebring,10
1,116,72.57,75.9,True,False,4,14421.403,race_010_sebring,10
1,148,91.111,76.6,True,False,5,18517.112,race_010_sebring,10
1,180,88.792,75.9,True,False,6,22640.477,race_010_sebring,10
1,216,77.535,85.6,True,True,7,28208.863,race_010_sebring,10
1,254,96.818,90.4,True,True,8,33897.373,race_010_sebring,10
1,286,87.91,76.3,True,False,9,38030.162,race_010_sebring,10
1,318,91.1,76.4,True,True,10,42244.803,race_010_sebring,10
7,24,80.229,57.1,True,True,1,2762.995,race_010_sebring,10
7,52,85.928,66.4,True,False,2,6177.965,race_010_sebring,10
7,85,74.483,78.1,True,True,3,10454.327,race_010_sebring,10
7,118,88.719,78.6,True,False,4,14813.61,race_010_sebring,10
7,151,74.908,78.6,True,False,5,19095.843,race_010_sebring,10
7,184,76.495,78.5,True,False,6,23366.525,race_010_sebring,10
7,221,94.654,87.8,True,False,7,29193.855,race_010_sebring,10
7,258,80.984,88.4,True,False,8,34652.724,race_010_sebring,10
7,291,76.012,78.3,True,True,9,39032.907,race_010_sebring,10
147,23,63.527,53.9,True,False,1,2638.053,race_010_sebring,10
147,49,80.499,62.0,True,False,2,5742.332,race_010_sebring,10
147,80,71.3,73.8,True,False,3,9749.776,race_010_sebring,10
147,111,74.237,74.5,True,False,4,13850.503,race_010_sebring,10
147,142,71.357,74.6,True,False,5,17849.958,race_010_sebring,10
147,173,73.34,74.6,True,False,6,21849.547,race_010_sebring,10
147,207,76.137,80.8,True,False,7,27077.353,race_010_sebring,10
147,243,78.575,85.7,True,True,8,32492.401,race_010_sebring,10
147,275,73.756,76.5,True,False,9,36747.65,race_010_sebring,10
147,306,89.258,73.2,True,False,10,40849.777,race_010_sebring,10
131,23,62.919,54.8,True,True,1,2648.175,race_010_sebring,10
131,49,64.832,61.5,True,True,2,5839.828,race_010_sebring,10
131,80,74.157,74.3,True,True,3,9934.801,race_010_sebring,10
131,111,73.107,73.9,True,False,4,14137.934,race_010_sebring,10
131,142,72.041,73.9,True,True,5,18242.885,race_010_sebring,10
131,173,73.073,73.3,True,True,6,22331.915,race_010_sebring,10
131,207,78.357,81.0,True,False,7,27656.666,race_010_sebring,10
131,243,80.727,85.5,True,False,8,33269.378,race_010_sebring,10
131,274,71.085,73.4,True,False,9,37407.552,race_010_sebring,10
131,305,72.287,73.9,True,False,10,41608.531,race_010_sebring,10
51,23,63.859,55.0,True,False,1,2654.873,race_010_sebring,10
51,49,68.409,61.2,True,False,2,5866.911,race_010_sebring,10
51,80,74.505,73.7,True,True,3,9973.223,race_010_sebring,10
51,111,86.837,73.5,True,False,4,14195.864,race_010_sebring,10
51,142,72.134,74.3,True,False,5,18326.152,race_010_sebring,10
51,173,72.198,73.2,True,True,6,22438.405,race_010_sebring,10
51,207,76.166,81.3,True,True,7,27803.201,race_010_sebring,10
51,243,94.013,85.2,True,False,8,33427.59,race_010_sebring,10
51,274,87.196,73.3,True,False,9,37578.246,race_010_sebring,10
51,305,73.241,73.8,True,True,10,41802.678,race_010_sebring,10
