time_minutes,track_temp_c,air_temp_c,condition,humidity_pct,wind_speed_kph,race_id,race_index
245,34.8,26.8,damp,78.66898097233614,12.106380829284353,race_006_daytona,6
250,34.8,26.8,damp,42.70773918758222,5.727671963868197,race_006_daytona,6
255,34.3,26.3,damp,65.87287878398615,10.262365400835007,race_006_daytona,6
260,33.9,25.9,damp,56.406255438540384,10.306076247008665,race_006_daytona,6
265,34.4,26.4,damp,76.36839652081673,15.44132519566175,race_006_daytona,6
270,33.9,25.9,damp,76.74925435774209,22.085911843352523,race_006_daytona,6
275,34.1,26.1,damp,71.56293599484887,13.004291624412046,race_006_daytona,6
280,34.0,26.0,damp,77.44919684583655,20.292782938544196,race_006_daytona,6
285,34.4,26.4,damp,49.01888705643708,11.684390535474405,race_006_daytona,6
290,34.2,26.2,damp,53.431181956373166,20.11943248393167,race_006_daytona,6
295,34.0,26.0,damp,72.67304965778209,7.451930128960469,race_006_daytona,6
300,33.7,25.7,damp,48.41877543810155,11.529734816450324,race_006_daytona,6
305,33.7,25.7,damp,41.33399367344299,22.790729500273873,race_006_daytona,6
310,33.7,25.7,damp,63.029155070172465,17.684865454490172,race_006_daytona,6
315,34.0,26.0,damp,58.83539181634256,24.15021139756905,race_006_daytona,6
320,33.7,25.7,damp,50.11839394916428,17.562930103009503,race_006_daytona,6
325,33.2,25.2,damp,45.24055680113963,12.088819642611428,race_006_daytona,6
330,33.0,25.0,damp,54.47489860103625,17.32148183654437,race_006_daytona,6
335,33.0,25.0,damp,47.16576215195029,7.085301052150028,race_006_daytona,6
340,33.2,25.2,damp,51.81295795288797,16.30071450568516,race_006_daytona,6
345,33.5,25.5,damp,64.62979677023107,14.974722882739968,race_006_daytona,6
350,34.0,26.0,damp,51.01833616519703,6.417871549696548,race_006_daytona,6
355,34.1,26.1,wet,77.29951522650164,24.33572433990801,race_006_daytona,6
360,33.8,25.8,wet,76.03903960153572,11.13093377500732,race_006_daytona,6
365,33.4,25.4,wet,41.85984211627977,18.886236700191102,race_006_daytona,6
370,33.2,25.2,wet,68.24265921338599,10.901424185902505,race_006_daytona,6
375,33.4,25.4,wet,68.58253007954717,9.271943526560452,race_006_daytona,6
380,33.5,25.5,wet,78.32154750414398,14.478002260756526,race_006_daytona,6
385,33.7,25.7,wet,79.18414241620192,21.344943619209957,race_006_daytona,6
390,33.6,25.6,wet,75.63500447677347,8.745331154453533,race_006_daytona,6
395,33.5,25.5,wet,40.821285096508376,12.621580788966302,race_006_daytona,6
400,33.8,25.8,wet,66.8644063388071,10.922731007034068,race_006_daytona,6
405,34.2,26.2,wet,69.96219999720232,19.648657975724696,race_006_daytona,6
410,34.2,26.2,wet,64.89464536011849,11.281215545563688,race_006_daytona,6
415,34.5,26.5,wet,73.1200067801664,17.54036750937864,race_006_daytona,6
420,34.9,26.9,wet,73.5750090231547,17.733968423793897,race_006_daytona,6
425,34.7,26.7,wet,57.78066701402132,21.123583768065696,race_006_daytona,6
430,34.7,26.7,wet,59.97674834878885,5.428063251480131,race_006_daytona,6
435,35.1,27.1,wet,78.53259674326341,20.632506627180177,race_006_daytona,6
440,34.8,26.8,wet,61.63166471567124,22.32799874591856,race_006_daytona,6
445,34.4,26.4,wet,78.05806121533354,8.176528935625791,race_006_daytona,6
450,34.0,26.0,wet,76.49383076551288,24.77724830374187,race_006_daytona,6
455,34.1,26.1,wet,41.302810684527046,5.92887545183117,race_006_daytona,6
460,34.6,26.6,wet,62.726381403657264,23.30462727639492,race_006_daytona,6
465,34.5,26.5,wet,64.16591090502097,20.315980447846087,race_006_daytona,6
470,34.5,26.5,wet,40.190811324982185,10.355866965165923,race_006_daytona,6
475,34.5,26.5,wet,64.5535141498037,5.7285554976586255,race_006_daytona,6
480,34.8,26.8,wet,67.22834647342407,22.238329206928057,race_006_daytona,6
485,34.7,26.7,wet,55.857212154767446,19.086426729906243,race_006_daytona,6
490,34.2,26.2,wet,76.76303704274143,5.899994413973961,race_006_daytona,6
495,33.9,25.9,wet,41.89608711578898,24.190071735152955,race_006_daytona,6
500,33.7,25.7,wet,69.37868714562225,15.56354763734555,race_006_daytona,6
505,34.0,26.0,wet,56.22562334886739,20.638899428387568,race_006_daytona,6
510,33.8,25.8,wet,62.544205672304855,18.47288938598267,race_006_daytona,6
515,33.9,25.9,wet,64.30116894255208,12.967452710238154,race_006_daytona,6
520,33.4,25.4,wet,53.22429720409738,18.694987181872143,race_006_daytona,6
525,33.3,25.3,wet,73.43783938194281,23.733253941979,race_006_daytona,6
530,33.4,25.4,wet,63.306403565467,22.323177500825064,race_006_daytona,6
535,33.4,25.4,wet,51.70432475768237,7.712414682790967,race_006_daytona,6
540,33.3,25.3,wet,59.98856915454111,21.374374264355243,race_006_daytona,6
545,33.4,25.4,wet,62.27734098056079,8.644059766734053,race_006_daytona,6
550,33.3,25.3,wet,52.49020267057044,19.506236175594996,race_006_daytona,6
555,33.7,25.7,wet,50.19814204491938,5.8039771670513325,race_006_daytona,6
560,33.7,25.7,wet,47.9815567230911,13.736671354465216,race_006_daytona,6
565,33.5,25.5,wet,70.94196543848385,12.763105655887905,race_006_daytona,6
570,33.0,25.0,wet,78.17780560733112,16.88703116989017,race_006_daytona,6
575,33.4,25.4,wet,69.18545108997814,19.24095499741278,race_006_daytona,6
580,33.5,25.5,wet,61.82977719197174,9.289853426725154,race_006_daytona,6
585,33.3,25.3,wet,48.04660568132051,23.710417021619744,race_006_daytona,6
590,32.8,24.8,wet,49.97442041543366,10.008634045914826,race_006_daytona,6
595,33.3,25.3,wet,50.03870542993483,19.323478186342076,race_006_daytona,6
600,33.3,25.3,wet,59.802403154389516,20.842668562729656,race_006_daytona,6
605,33.0,25.0,wet,63.74892201915796,20.87630396223421,race_006_daytona,6
610,32.6,24.6,wet,70.8742522641204,13.545873887789437,race_006_daytona,6
615,32.8,24.8,wet,63.51031167000045,11.109351151396744,race_006_daytona,6
620,33.1,25.1,wet,51.92817174492945,24.799428708672814,race_006_daytona,6
625,32.6,24.6,wet,44.04803969326583,9.854576552289288,race_006_daytona,6
630,32.6,24.6,wet,58.76698473242983,10.52587478501501,race_006_daytona,6
635,32.8,24.8,wet,67.7702773496222,19.515299757700326,race_006_daytona,6
640,32.9,24.9,wet,74.06147562210828,11.757849389613966,race_006_daytona,6
645,32.7,24.7,wet,51.849154934505876,7.840502568736342,race_006_daytona,6
650,32.6,24.6,wet,67.63626503795393,21.8594756223431,race_006_daytona,6
655,32.9,24.9,wet,44.821843687068615,24.570303214350194,race_006_daytona,6
660,32.6,24.6,wet,43.9280942995134,12.831342079867499,race_006_daytona,6
665,32.3,24.3,wet,57.889810105166816,18.211678349995072,race_006_daytona,6
670,32.1,24.1,wet,72.1252882985923,21.554048082988952,race_006_daytona,6
675,31.8,23.8,wet,40.169882029346326,23.750865557749595,race_006_daytona,6
680,32.2,24.2,wet,47.358122881532545,8.405225883042128,race_006_daytona,6
685,31.9,23.9,wet,65.63291727182543,18.995466889490366,race_006_daytona,6
690,31.5,23.5,wet,58.568485648644014,14.655415260335655,race_006_daytona,6
695,31.5,23.5,wet,74.35801399450574,20.852264952069962,race_006_daytona,6
700,31.3,23.3,wet,64.22523973148984,14.369325189671711,race_006_daytona,6
705,31.0,23.0,wet,49.7588081041426,13.856952171763805,race_006_daytona,6
710,31.1,23.1,wet,63.44172076718337,13.898836550349865,race_006_daytona,6
715,30.7,22.7,wet,73.26399810397328,18.28271025557075,race_006_daytona,6
720,30.4,22.4,wet,49.23177229270178,9.869475940234446,race_006_daytona,6
725,29.9,21.9,wet,79.71611462550611,6.667262896054735,race_006_daytona,6
730,30.3,22.3,wet,51.462697171185305,13.475683969065763,race_006_daytona,6
735,30.1,22.1,wet,68.45098324825827,22.550868025018794,race_006_daytona,6
740,29.8,21.8,wet,41.51146309653107,16.51663848874275,race_006_daytona,6
745,29.4,21.4,wet,53.041951361249005,14.30546342448672,race_006_daytona,6
750,29.8,21.8,wet,42.907114418915036,12.996460753615995,race_006_daytona,6
755,30.2,22.2,wet,69.93666978700443,6.880954318125399,race_006_daytona,6
760,30.2,22.2,wet,54.28158980908913,22.688973679961254,race_006_daytona,6
765,30.6,22.6,wet,43.47928042053666,21.80094388706397,race_006_daytona,6
770,30.1,22.1,wet,61.377018832687256,11.086361449055817,race_006_daytona,6
775,29.7,21.7,wet,77.9399028630888,20.813163138803105,race_006_daytona,6
780,29.5,21.5,wet,71.89859612161436,12.618614826675019,race_006_daytona,6
785,29.9,21.9,wet,61.746485877886556,11.665218940623179,race_006_daytona,6
790,30.1,22.1,wet,49.86567712588718,14.892081699448951,race_006_daytona,6
795,29.8,21.8,wet,70.51930452265914,9.890439571709189,race_006_daytona,6
800,30.0,22.0,wet,75.44560074867402,10.781400237555152,race_006_daytona,6
805,29.8,21.8,wet,52.6707607366105,23.44241708654326,race_006_daytona,6
810,29.8,21.8,wet,57.49253334313089,23.694508490642995,race_006_daytona,6
815,30.3,22.3,wet,46.495136280439986,21.87942796383418,race_006_daytona,6
820,29.9,21.9,wet,62.08602437147087,24.192356989926108,race_006_daytona,6
825,29.9,21.9,wet,68.23470699947285,15.192818760105478,race_006_daytona,6
830,29.7,21.7,wet,61.93929807190406,15.36011859129281,race_006_daytona,6
835,29.4,21.4,wet,67.49680446891142,11.38408753207856,race_006_daytona,6
840,29.4,21.4,wet,45.836925095299534,20.21676499736271,race_006_daytona,6
845,29.0,21.0,wet,58.218305406782044,24.29369286772298,race_006_daytona,6
850,28.7,20.7,wet,76.3176335570401,19.040086530183125,race_006_daytona,6
855,28.7,20.7,wet,52.39704617093476,10.850411673893305,race_006_daytona,6
860,28.7,20.7,wet,57.25909672577423,18.596747536017258,race_006_daytona,6
865,28.6,20.6,wet,66.74930375681646,24.69477337956186,race_006_daytona,6
870,29.0,21.0,wet,48.28129534748258,14.488743680895661,race_006_daytona,6
875,28.8,20.8,wet,46.81804090819992,17.580620527672423,race_006_daytona,6
880,28.4,20.4,wet,66.4115012493321,8.482198512713733,race_006_daytona,6
885,28.2,20.2,wet,69.50686561688593,5.539801366661264,race_006_daytona,6
890,28.7,20.7,wet,58.22339042611104,12.05261769908794,race_006_daytona,6
895,28.6,20.6,wet,56.38345432913827,10.55469296346223,race_006_daytona,6
900,28.6,20.6,wet,57.90105786395419,10.190678181246046,race_006_daytona,6
905,28.3,20.3,wet,69.01301587344554,21.06840733556209,race_006_daytona,6
910,28.6,20.6,wet,42.13631162219573,10.047734351762234,race_006_daytona,6
915,29.1,21.1,wet,57.57040395346156,17.740024679951233,race_006_daytona,6
920,28.9,20.9,wet,53.95783594986013,11.416676465998787,race_006_daytona,6
925,28.5,20.5,wet,45.70149020975619,24.307573091147216,race_006_daytona,6
930,28.6,20.6,wet,76.51914928467114,5.5545824816707645,race_006_daytona,6
935,29.0,21.0,wet,67.88937866521296,22.104343379351917,race_006_daytona,6
940,29.1,21.1,wet,42.51231074593941,8.503669983292866,race_006_daytona,6
945,28.6,20.6,wet,74.31184413924922,19.29106975000106,race_006_daytona,6
950,28.5,20.5,wet,46.91417203775591,10.987107967681881,race_006_daytona,6
955,28.5,20.5,wet,47.51179573855937,10.645975885620567,race_006_daytona,6
960,28.7,20.7,wet,55.969228263294816,8.552527570105031,race_006_daytona,6
965,29.1,21.1,wet,78.4474607052546,15.905271462928283,race_006_daytona,6
970,28.6,20.6,wet,78.8188455557439,24.081276777040344,race_006_daytona,6
975,28.9,20.9,wet,52.17609771668208,24.448417586005707,race_006_daytona,6
980,29.0,21.0,wet,41.28601918673621,8.358855548020204,race_006_daytona,6
985,29.4,21.4,wet,77.89734538039731,23.37448604431526,race_006_daytona,6
990,29.5,21.5,wet,66.2867998233135,7.607310369628748,race_006_daytona,6
995,29.7,21.7,wet,50.688238724768084,5.648001077972744,race_006_daytona,6
1000,30.2,22.2,wet,41.095133297615675,8.198040085356112,race_006_daytona,6
1005,30.5,22.5,wet,56.15564101273771,15.6422394501966,race_006_daytona,6
1010,30.7,22.7,wet,75.90351742229268,19.900950744167222,race_006_daytona,6
1015,30.5,22.5,wet,70.84863382928138,8.374599617953036,race_006_daytona,6
1020,30.1,22.1,wet,54.648979028872404,19.56502045183486,race_006_daytona,6
1025,29.7,21.7,wet,65.54270427671895,21.262860252325716,race_006_daytona,6
1030,29.4,21.4,wet,79.077234443997,15.18280247368571,race_006_daytona,6
1035,29.7,21.7,wet,49.60673957535302,14.475257517875153,race_006_daytona,6
1040,29.9,21.9,wet,63.631446008149,8.983212422462001,race_006_daytona,6
1045,29.7,21.7,wet,49.56789315681131,8.82955269508609,race_006_daytona,6
1050,29.9,21.9,wet,65.24793412553056,22.091253136795586,race_006_daytona,6
1055,29.9,21.9,wet,43.35481081969487,11.435868445153075,race_006_daytona,6
1060,30.3,22.3,wet,75.79829700645075,6.538439248591292,race_006_daytona,6
1065,30.1,22.1,wet,67.2379589074703,17.387888061557483,race_006_daytona,6
1070,30.1,22.1,wet,67.23252638002117,17.77006065960837,race_006_daytona,6
1075,30.6,22.6,wet,55.25522735356259,9.438187141530465,race_006_daytona,6
1080,30.7,22.7,wet,65.55076090351406,20.52841958784266,race_006_daytona,6
1085,30.5,22.5,wet,43.225043843000556,16.45109903049213,race_006_daytona,6
1090,30.8,22.8,wet,64.52169390872473,8.431671556821033,race_006_daytona,6
1095,31.1,23.1,wet,75.6715110558003,15.693412316604336,race_006_daytona,6
1100,30.9,22.9,wet,41.274851710090886,9.14863377218926,race_006_daytona,6
1105,30.6,22.6,wet,79.01525213877954,14.194270050787214,race_006_daytona,6
1110,30.4,22.4,wet,75.21766724331036,23.554902213321633,race_006_daytona,6
1115,29.9,21.9,wet,60.04546387395958,7.2987386643081305,race_006_daytona,6
1120,29.4,21.4,wet,78.96486559300008,21.329755725220803,race_006_daytona,6
1125,29.0,21.0,wet,70.87712111243448,8.393820091564784,race_006_daytona,6
1130,29.3,21.3,wet,51.083430535184604,20.47251278142499,race_006_daytona,6
1135,29.7,21.7,wet,66.40429523761593,8.147778011459874,race_006_daytona,6
1140,29.3,21.3,wet,44.22675728405001,17.731738483535644,race_006_daytona,6
1145,29.5,21.5,wet,47.95496206198727,17.79405519463976,race_006_daytona,6
1150,29.0,21.0,wet,47.87830638476094,24.741215193757217,race_006_daytona,6
1155,29.2,21.2,wet,65.89434599321251,15.215857341532946,race_006_daytona,6
1160,29.3,21.3,wet,66.32847615471928,20.59559307364616,race_006_daytona,6
1165,29.6,21.6,wet,69.91903799218574,15.25066929460828,race_006_daytona,6
1170,29.5,21.5,wet,62.48918228538679,13.329761905449907,race_006_daytona,6
1175,29.2,21.2,wet,73.88148802592744,20.277898724769656,race_006_daytona,6
1180,29.0,21.0,wet,45.5433123215768,12.159203215181511,race_006_daytona,6
1185,29.1,21.1,wet,68.73948840899757,14.825497403316113,race_006_daytona,6
1190,28.6,20.6,heavy_rain,45.13387059113046,5.636672085690098,race_006_daytona,6
1195,28.2,20.2,heavy_rain,51.4488123038044,24.957447870535646,race_006_daytona,6
1200,28.5,20.5,heavy_rain,65.08178890595825,10.198361853903101,race_006_daytona,6
1205,28.7,20.7,heavy_rain,53.31988795597112,20.627778955649507,race_006_daytona,6
1210,28.9,20.9,heavy_rain,47.53445230717655,12.971312882515615,race_006_daytona,6
1215,28.9,20.9,heavy_rain,71.74493830313382,16.30967234339769,race_006_daytona,6
1220,28.5,20.5,heavy_rain,60.38415318273954,5.818016391083532,race_006_daytona,6
1225,28.0,20.0,heavy_rain,44.113909086205794,5.8068828102882915,race_006_daytona,6
1230,27.6,19.6,heavy_rain,53.10994056493153,21.83409189787478,race_006_daytona,6
1235,27.9,19.9,heavy_rain,45.15769515302695,21.18377238514701,race_006_daytona,6
1240,27.7,19.7,heavy_rain,57.170718804108965,22.156912741904584,race_006_daytona,6
1245,27.8,19.8,heavy_rain,63.675373132727735,16.386230773001326,race_006_daytona,6
1250,28.1,20.1,heavy_rain,72.4724164319577,23.928275336089783,race_006_daytona,6
1255,28.1,20.1,heavy_rain,73.96037919457227,5.026462611555143,race_006_daytona,6
1260,27.7,19.7,heavy_rain,74.9024481841854,6.041617479536672,race_006_daytona,6
1265,27.5,19.5,heavy_rain,40.22197317836508,15.411113854311036,race_006_daytona,6
1270,27.9,19.9,heavy_rain,58.66414092063104,20.0310129941209,race_006_daytona,6
1275,27.6,19.6,heavy_rain,43.282726825359,6.424868928868957,race_006_daytona,6
1280,28.0,20.0,heavy_rain,76.33259467706141,8.960461510611985,race_006_daytona,6
1285,28.1,20.1,heavy_rain,79.81229385122666,18.433243197392898,race_006_daytona,6
1290,27.9,19.9,heavy_rain,74.99669836431916,12.67024904064208,race_006_daytona,6
1295,28.3,20.3,heavy_rain,77.64696520552292,14.338890038839882,race_006_daytona,6
1300,28.1,20.1,heavy_rain,73.81463571374344,18.123724098650623,race_006_daytona,6
1305,27.6,19.6,heavy_rain,74.23217457996236,6.386795719867697,race_006_daytona,6
1310,28.0,20.0,heavy_rain,46.87351204310966,6.316276841746498,race_006_daytona,6
1315,28.1,20.1,heavy_rain,52.96138756579797,23.921471458074603,race_006_daytona,6
1320,27.9,19.9,heavy_rain,73.73426555820339,11.006027277105455,race_006_daytona,6
1325,27.5,19.5,heavy_rain,59.75703283408217,10.176204494413504,race_006_daytona,6
1330,27.1,19.1,heavy_rain,56.196325466390405,12.308561778813377,race_006_daytona,6
1335,27.0,19.0,heavy_rain,47.62837764372122,23.503233242052435,race_006_daytona,6
1340,27.2,19.2,heavy_rain,56.44517271604538,22.552617236744258,race_006_daytona,6
1345,26.9,18.9,heavy_rain,57.23755693130873,12.508706083102997,race_006_daytona,6
1350,27.1,19.1,heavy_rain,70.17246172509864,13.104340334615141,race_006_daytona,6
1355,26.7,18.7,heavy_rain,43.558598876308665,23.978221550151392,race_006_daytona,6
1360,27.1,19.1,heavy_rain,49.16849471146307,17.962143470842378,race_006_daytona,6
1365,27.1,19.1,heavy_rain,71.55787608338332,11.859618073186802,race_006_daytona,6
1370,26.9,18.9,heavy_rain,75.4558885019504,7.42197477964597,race_006_daytona,6
1375,27.1,19.1,heavy_rain,73.02162035638443,9.743703642575642,race_006_daytona,6
1380,26.7,18.7,heavy_rain,51.56252691332157,13.897335960560653,race_006_daytona,6
1385,26.2,18.2,heavy_rain,43.62681361851085,7.133687072697079,race_006_daytona,6
1390,26.5,18.5,heavy_rain,44.18167419603386,21.135124654130543,race_006_daytona,6
1395,26.6,18.6,heavy_rain,53.333285889634645,9.71966844340428,race_006_daytona,6
1400,26.7,18.7,heavy_rain,68.03035600314044,12.669181889869176,race_006_daytona,6
1405,26.5,18.5,heavy_rain,49.88233637412555,14.704197147282665,race_006_daytona,6
1410,26.1,18.1,heavy_rain,79.01334593672158,12.117314844914805,race_006_daytona,6
1415,25.7,17.7,heavy_rain,71.49874216005283,19.454834619371468,race_006_daytona,6
1420,25.6,17.6,heavy_rain,71.2432591949686,9.523371150106117,race_006_daytona,6
1425,25.4,17.4,heavy_rain,65.11014174856932,17.989654063575166,race_006_daytona,6
1430,25.4,17.4,heavy_rain,52.115520223613714,13.06658399921458,race_006_daytona,6
1435,25.1,17.1,heavy_rain,44.60028850907461,9.877276760288495,race_006_daytona,6
