time_minutes,track_temp_c,air_temp_c,condition,humidity_pct,wind_speed_kph,race_id,race_index
250,27.8,19.8,damp,57.09389442006185,11.887665113878343,race_002_monza,2
255,28.1,20.1,damp,76.98604637709329,23.645530175690396,race_002_monza,2
260,27.9,19.9,damp,64.22502422625232,9.002635170215825,race_002_monza,2
265,27.5,19.5,wet,60.187160636181446,16.57392049734662,race_002_monza,2
270,27.3,19.3,wet,66.00396249401274,10.648816885665806,race_002_monza,2
275,27.2,19.2,wet,44.27561184299728,13.012505463412982,race_002_monza,2
280,27.5,19.5,wet,62.14357896418324,12.017988029070164,race_002_monza,2
285,27.5,19.5,wet,43.064361096478066,22.894481578248683,race_002_monza,2
290,28.0,20.0,wet,68.20881406234543,13.42826240442304,race_002_monza,2
295,28.3,20.3,wet,52.31916794370626,5.868473088345471,race_002_monza,2
300,28.8,20.8,wet,68.89542524576353,18.02492409099046,race_002_monza,2
305,28.3,20.3,wet,59.594568631262334,21.118861602069575,race_002_monza,2
310,28.8,20.8,wet,43.73558147787984,11.99850232508733,race_002_monza,2
315,29.2,21.2,wet,57.33788138685053,24.228506639015084,race_002_monza,2
320,29.5,21.5,wet,45.743160674344544,18.110265714374115,race_002_monza,2
325,30.0,22.0,wet,68.64041950390538,20.394814983124036,race_002_monza,2
330,29.6,21.6,wet,64.44630019303962,8.787130157071235,race_002_monza,2
335,29.2,21.2,wet,75.50470595125296,5.825233824895982,race_002_monza,2
340,29.0,21.0,wet,67.23367801129115,10.040439798362051,race_002_monza,2
345,29.0,21.0,wet,75.2623958204525,19.429492787883213,race_002_monza,2
350,28.7,20.7,wet,45.4037432510907,10.956628019229806,race_002_monza,2
355,28.5,20.5,wet,77.40913592309789,6.009054051164755,race_002_monza,2
360,28.8,20.8,wet,72.75916810619526,10.244590717070729,race_002_monza,2
365,28.4,20.4,wet,43.214502511853546,8.386181535410746,race_002_monza,2
370,28.0,20.0,wet,66.79881859141213,5.634899029478682,race_002_monza,2
375,28.1,20.1,wet,62.9320185124545,13.604433696875734,race_002_monza,2
380,27.8,19.8,wet,55.48207281869131,11.015101961236136,race_002_monza,2
385,27.4,19.4,wet,46.788613015894896,11.920324576127207,race_002_monza,2
390,27.1,19.1,wet,72.982288274144,20.153018532436146,race_002_monza,2
395,27.0,19.0,wet,62.764409732592824,22.963116757081274,race_002_monza,2
400,27.2,19.2,wet,54.98830420929448,8.526537230780704,race_002_monza,2
405,26.9,18.9,wet,46.56126351135484,21.853442578580587,race_002_monza,2
410,27.2,19.2,wet,76.51324557844603,23.31536783643374,race_002_monza,2
415,27.5,19.5,wet,53.15044840491571,14.778678681022019,race_002_monza,2
420,27.4,19.4,wet,73.91960062285762,10.82532136004949,race_002_monza,2
425,27.2,19.2,wet,53.612462441595895,21.277256870981894,race_002_monza,2
430,26.8,18.8,wet,54.57516848989023,10.361667300815746,race_002_monza,2
435,26.9,18.9,wet,65.75628635951145,19.320873595031465,race_002_monza,2
440,27.3,19.3,wet,77.27523575163664,24.716532005319657,race_002_monza,2
445,27.4,19.4,wet,78.3945677843258,21.122384844652235,race_002_monza,2
450,27.5,19.5,wet,73.42784797432392,10.879433147936037,race_002_monza,2
455,27.1,19.1,wet,57.89872640988064,8.880489745410898,race_002_monza,2
460,27.0,19.0,wet,59.65302342649319,16.13320774951274,race_002_monza,2
465,27.0,19.0,wet,42.137818806374206,24.10839854100133,race_002_monza,2
470,26.6,18.6,wet,78.41893685221194,22.22258603521039,race_002_monza,2
475,27.1,19.1,wet,63.40558670401268,15.973656282825923,race_002_monza,2
480,26.8,18.8,wet,72.32716287148222,18.739271733567968,race_002_monza,2
485,26.5,18.5,wet,60.76137804713615,8.902348125552981,race_002_monza,2
490,26.5,18.5,wet,64.03160711941797,21.36507840371619,race_002_monza,2
495,26.3,18.3,wet,46.89388147507769,20.85269045014526,race_002_monza,2
500,26.1,18.1,wet,62.81627912886309,12.928062502259008,race_002_monza,2
505,26.2,18.2,wet,71.921393375205,17.23513462145693,race_002_monza,2
510,26.6,18.6,wet,72.43759634153159,6.590398789557483,race_002_monza,2
515,27.0,19.0,wet,69.05218474853415,12.656621252544314,race_002_monza,2
520,26.6,18.6,wet,42.243432907976796,16.525623339624502,race_002_monza,2
525,26.9,18.9,wet,60.28309652147544,10.917261154274748,race_002_monza,2
530,26.4,18.4,wet,69.50822414361966,6.158382115080796,race_002_monza,2
535,26.8,18.8,wet,57.80174315715186,14.76986316736673,race_002_monza,2
540,26.5,18.5,wet,57.77911913427397,9.590533452918947,race_002_monza,2
545,26.9,18.9,wet,67.87821475132544,21.434918851404085,race_002_monza,2
550,27.0,19.0,wet,41.774149198578826,16.85694998348948,race_002_monza,2
555,27.3,19.3,wet,45.426023366629536,17.101570317505924,race_002_monza,2
560,27.3,19.3,wet,63.17497802948522,17.800079755491577,race_002_monza,2
565,27.0,19.0,wet,69.56900477580206,9.102647809039205,race_002_monza,2
570,26.8,18.8,wet,43.66585687141528,13.362876544103619,race_002_monza,2
575,27.1,19.1,wet,44.893150239836444,12.696791187304306,race_002_monza,2
580,27.1,19.1,wet,40.377592984990265,12.28932608972997,race_002_monza,2
585,26.7,18.7,wet,71.33026074885063,13.785066040745924,race_002_monza,2
590,26.4,18.4,wet,65.88514060643635,23.4608551883097,race_002_monza,2
595,26.9,18.9,wet,63.07897869045087,5.6593306738152265,race_002_monza,2
600,27.4,19.4,wet,49.563510174434086,18.550528811487403,race_002_monza,2
605,27.7,19.7,wet,62.25787546568065,14.79743750777873,race_002_monza,2
610,27.6,19.6,wet,67.9472755714675,20.387089535986075,race_002_monza,2
615,27.7,19.7,wet,73.70750760447623,11.400129739825712,race_002_monza,2
620,27.5,19.5,wet,60.168722466853175,19.099933537527257,race_002_monza,2
625,27.8,19.8,wet,41.82094078683194,12.129071200634618,race_002_monza,2
630,28.0,20.0,wet,77.80221529705081,18.2951606860463,race_002_monza,2
635,28.4,20.4,wet,70.85513103098681,7.716427891965074,race_002_monza,2
640,28.6,20.6,wet,66.6865770056247,21.78937582849953,race_002_monza,2
645,28.6,20.6,wet,51.37195984409676,14.597111286009778,race_002_monza,2
650,29.0,21.0,wet,43.8529807678475,7.026397587438538,race_002_monza,2
655,29.0,21.0,wet,61.50283910139061,16.959916127180644,race_002_monza,2
660,29.1,21.1,wet,72.7199791153962,14.97676455993222,race_002_monza,2
665,28.7,20.7,wet,44.52211125496051,19.72795570224497,race_002_monza,2
670,28.6,20.6,wet,45.69149965769793,22.425804607138325,race_002_monza,2
675,28.1,20.1,wet,67.52597221030969,24.347806178852924,race_002_monza,2
680,28.0,20.0,wet,49.32918284931951,10.883618246981326,race_002_monza,2
685,28.3,20.3,wet,40.326641236118064,16.175248190394086,race_002_monza,2
690,28.4,20.4,wet,49.01330174156432,6.293807359477412,race_002_monza,2
695,28.2,20.2,wet,65.02760694874678,9.267718822035388,race_002_monza,2
700,28.4,20.4,wet,53.88919617246728,15.545142452830298,race_002_monza,2
705,28.7,20.7,wet,65.04100799124414,12.937485922422749,race_002_monza,2
710,29.2,21.2,wet,77.47964286136883,17.753999646326463,race_002_monza,2
715,29.4,21.4,wet,60.42188188998974,17.454482755459374,race_002_monza,2
720,29.3,21.3,wet,43.86373797697804,15.674989331511679,race_002_monza,2
725,28.9,20.9,wet,78.66805806688296,7.637720503063279,race_002_monza,2
730,29.3,21.3,wet,55.66888170284158,12.161156479456114,race_002_monza,2
735,29.6,21.6,wet,58.24756147643688,19.32024103374811,race_002_monza,2
740,29.2,21.2,wet,64.66194748038765,6.192034680058263,race_002_monza,2
745,29.5,21.5,wet,77.18717772736801,12.351634045112842,race_002_monza,2
750,29.7,21.7,wet,68.80349211248117,7.9620887314868245,race_002_monza,2
755,29.6,21.6,wet,51.83797127726632,24.925896515980405,race_002_monza,2
760,29.9,21.9,wet,58.97269460075511,20.642914932052157,race_002_monza,2
765,29.6,21.6,wet,75.84254136737283,18.175495452337163,race_002_monza,2
770,29.8,21.8,wet,74.7769799326495,13.658104441746046,race_002_monza,2
775,29.8,21.8,wet,69.50530326256347,17.330511978141203,race_002_monza,2
780,29.5,21.5,wet,76.08747613626562,8.857361081637276,race_002_monza,2
785,29.7,21.7,wet,70.70347558950101,8.604765853560894,race_002_monza,2
790,29.5,21.5,wet,52.79941718211727,23.211752742802286,race_002_monza,2
795,29.8,21.8,wet,56.222912630991175,15.439595996503941,race_002_monza,2
800,29.3,21.3,wet,63.14069562432039,5.617991102556443,race_002_monza,2
805,28.9,20.9,wet,56.990624588122394,8.02234841588167,race_002_monza,2
810,28.9,20.9,wet,53.92995671941012,11.996386213248563,race_002_monza,2
815,28.7,20.7,wet,58.9493914191773,7.79973079878493,race_002_monza,2
820,28.8,20.8,wet,64.34756925797886,12.228005071310209,race_002_monza,2
825,28.7,20.7,wet,66.29700200812049,12.827297201069104,race_002_monza,2
830,28.6,20.6,wet,74.40706313005549,23.052305522987805,race_002_monza,2
835,28.6,20.6,wet,72.03365370288384,23.285228266131607,race_002_monza,2
840,28.6,20.6,wet,72.77279483526166,7.435465254240203,race_002_monza,2
845,28.7,20.7,wet,79.94579829955016,11.794180979796543,race_002_monza,2
850,28.4,20.4,wet,41.03977486132867,6.493159409928011,race_002_monza,2
855,28.6,20.6,wet,73.74486113646265,15.774766636874881,race_002_monza,2
860,29.1,21.1,wet,64.87946843397918,18.46665213510003,race_002_monza,2
865,29.5,21.5,wet,75.20967720611611,16.983383748603917,race_002_monza,2
870,29.3,21.3,wet,49.063498900396766,5.218922869940266,race_002_monza,2
875,28.8,20.8,wet,53.447861918531025,17.499009400503617,race_002_monza,2
880,28.9,20.9,wet,51.601811003282776,13.506865357164981,race_002_monza,2
885,28.8,20.8,wet,49.98353095119552,6.756106588320616,race_002_monza,2
890,29.3,21.3,wet,69.58475191503828,5.5058665456178595,race_002_monza,2
895,29.5,21.5,wet,55.302676208254695,14.994524833068812,race_002_monza,2
900,29.3,21.3,wet,76.56602915193635,10.457100617350292,race_002_monza,2
905,29.1,21.1,wet,56.679084603722295,17.45920316033012,race_002_monza,2
910,29.5,21.5,wet,56.81270931392146,22.51038748430218,race_002_monza,2
915,29.8,21.8,wet,71.12476702009522,21.246094272155954,race_002_monza,2
920,30.2,22.2,wet,59.79224063018174,13.910006473686984,race_002_monza,2
925,30.0,22.0,wet,56.96711375109758,20.469237105622405,race_002_monza,2
930,29.8,21.8,wet,68.06786778367047,5.896440918746233,race_002_monza,2
935,29.4,21.4,wet,69.16386673229584,23.156710193653236,race_002_monza,2
940,29.8,21.8,wet,48.58129122624316,22.15490043111609,race_002_monza,2
945,29.9,21.9,wet,43.74368404979963,15.618379556423312,race_002_monza,2
950,30.2,22.2,wet,63.4716131323937,13.154139702320302,race_002_monza,2
955,29.7,21.7,wet,52.10001141599698,14.452447748868531,race_002_monza,2
960,29.8,21.8,wet,79.20691894231874,18.218150150811137,race_002_monza,2
965,30.1,22.1,wet,52.8848190728118,16.69247185997836,race_002_monza,2
970,29.8,21.8,wet,62.9443956094629,24.16136310404215,race_002_monza,2
975,30.2,22.2,wet,44.148814000805075,7.512832455900873,race_002_monza,2
980,29.7,21.7,wet,44.90226880004688,12.082166239311519,race_002_monza,2
985,29.5,21.5,wet,76.22525596846738,22.54030829889279,race_002_monza,2
990,29.7,21.7,wet,69.75015013717417,19.420042764830562,race_002_monza,2
995,30.0,22.0,wet,44.60216197799473,14.655426335253484,race_002_monza,2
1000,30.5,22.5,wet,69.50200839302519,11.144635793401411,race_002_monza,2
1005,30.2,22.2,wet,58.47763006869094,5.917709570509326,race_002_monza,2
1010,30.0,22.0,wet,47.80240506854551,5.989072611323165,race_002_monza,2
1015,29.6,21.6,wet,79.61297244185012,7.770163094139986,race_002_monza,2
1020,29.3,21.3,wet,45.48043809579527,22.117950653062785,race_002_monza,2
1025,29.5,21.5,wet,57.938728892954444,24.31595737826938,race_002_monza,2
1030,29.8,21.8,wet,46.53116731532621,20.145333375916373,race_002_monza,2
1035,30.2,22.2,wet,43.506663424909,13.83975523903725,race_002_monza,2
1040,30.5,22.5,wet,74.6059034866119,23.12630132681819,race_002_monza,2
1045,30.5,22.5,damp,49.92191692446215,12.13173168616983,race_002_monza,2
1050,30.1,22.1,damp,48.11214023828858,18.805783606983326,race_002_monza,2
1055,29.7,21.7,damp,61.23844865765696,10.953043139275422,race_002_monza,2
1060,30.1,22.1,damp,67.58768961929884,13.296456832075762,race_002_monza,2
1065,30.6,22.6,damp,74.23607027057776,12.846009942819187,race_002_monza,2
1070,30.8,22.8,damp,47.19316494963221,21.39559563088032,race_002_monza,2
1075,31.1,23.1,damp,78.20702920529233,8.079255438908412,race_002_monza,2
1080,30.9,22.9,damp,54.08717378622705,6.566941237331141,race_002_monza,2
1085,30.5,22.5,damp,70.21888188282492,22.077018222025472,race_002_monza,2
1090,30.8,22.8,damp,54.72856514051415,24.130187703084157,race_002_monza,2
1095,30.9,22.9,damp,48.40896372564827,18.32653618077685,race_002_monza,2
1100,31.0,23.0,damp,56.36464875128408,7.24104329074893,race_002_monza,2
1105,30.7,22.7,damp,43.09673470495472,17.741788012014034,race_002_monza,2
1110,31.0,23.0,damp,76.54522882920338,18.45122141913047,race_002_monza,2
1115,31.2,23.2,damp,52.58813250735275,16.318421111383724,race_002_monza,2
1120,31.2,23.2,damp,76.4902506583939,17.645432627214475,race_002_monza,2
1125,31.0,23.0,damp,70.39005697669876,21.11462494227277,race_002_monza,2
1130,30.9,22.9,damp,42.35704550291531,15.408978357337666,race_002_monza,2
1135,30.7,22.7,damp,71.30012756753324,5.802395364374449,race_002_monza,2
1140,31.0,23.0,dry,47.927848151208316,21.538969183155437,race_002_monza,2
1145,31.2,23.2,dry,79.13991616354708,22.441032272834747,race_002_monza,2
1150,31.4,23.4,dry,68.63109139036546,11.4338617863286,race_002_monza,2
1155,31.2,23.2,dry,44.62494171200832,22.035661902884915,race_002_monza,2
1160,30.8,22.8,dry,68.3012694875454,15.186121909974787,race_002_monza,2
1165,31.0,23.0,dry,72.72528047099193,11.23717052182936,race_002_monza,2
1170,30.7,22.7,dry,40.71380443662905,15.31187518319302,race_002_monza,2
1175,30.3,22.3,dry,66.5461716598922,11.50301966142391,race_002_monza,2
1180,30.2,22.2,dry,74.23588154952124,14.993510965812577,race_002_monza,2
1185,30.6,22.6,dry,46.95977316245332,7.773905283165119,race_002_monza,2
1190,31.1,23.1,dry,62.71402269563822,9.021221534857595,race_002_monza,2
1195,30.9,22.9,dry,40.277587632030844,13.331965864693364,race_002_monza,2
1200,31.0,23.0,dry,42.93039087876992,16.70149518424176,race_002_monza,2
1205,30.6,22.6,dry,43.659557466199686,18.176834024690287,race_002_monza,2
1210,31.0,23.0,dry,77.08711183252176,5.76897095575001,race_002_monza,2
1215,31.0,23.0,dry,49.52122989216748,21.60304333190262,race_002_monza,2
1220,31.2,23.2,dry,70.17855597173502,5.80302716625261,race_002_monza,2
1225,31.2,23.2,dry,76.09114730878525,15.977441415701811,race_002_monza,2
1230,31.6,23.6,dry,53.353859141514505,12.43590411641293,race_002_monza,2
1235,31.1,23.1,dry,50.81247344412196,21.048964143341365,race_002_monza,2
1240,31.0,23.0,dry,54.91457135554046,22.11257548840051,race_002_monza,2
1245,30.7,22.7,dry,45.50390593655721,17.09125541097813,race_002_monza,2
1250,30.4,22.4,dry,55.733204853005155,22.859909833786745,race_002_monza,2
1255,30.7,22.7,dry,54.543365784686074,17.142958539657602,race_002_monza,2
1260,30.8,22.8,dry,57.72351452785378,9.455168536544903,race_002_monza,2
1265,30.7,22.7,dry,72.47473244262522,20.742430227141575,race_002_monza,2
1270,30.2,22.2,dry,52.00255533337647,7.283530553539768,race_002_monza,2
1275,30.5,22.5,dry,66.89673652715825,12.442333069747997,race_002_monza,2
1280,30.4,22.4,dry,52.23487753251399,14.829451439654237,race_002_monza,2
1285,30.6,22.6,dry,77.19219350650783,21.35351743030163,race_002_monza,2
1290,30.4,22.4,dry,63.89781565975754,22.51786328353948,race_002_monza,2
1295,30.2,22.2,dry,74.01730819774895,24.765476007758682,race_002_monza,2
1300,29.8,21.8,dry,62.86663797380446,15.573761161186106,race_002_monza,2
1305,29.7,21.7,dry,69.20994206483873,9.590931105553388,race_002_monza,2
1310,29.5,21.5,dry,58.561092024209714,22.910480005245972,race_002_monza,2
1315,30.0,22.0,dry,47.92884675574327,17.67709493827161,race_002_monza,2
1320,30.1,22.1,dry,67.85636208658434,15.715206302801958,race_002_monza,2
1325,30.3,22.3,dry,62.38703315159863,11.164761267371892,race_002_monza,2
1330,30.1,22.1,dry,54.356973369806774,16.867332525040613,race_002_monza,2
1335,30.5,22.5,dry,48.78205341475389,8.392923148598221,race_002_monza,2
1340,30.1,22.1,dry,58.25841048110679,18.673931615180926,race_002_monza,2
1345,30.0,22.0,dry,62.59993117353437,8.293240312671205,race_002_monza,2
1350,30.1,22.1,dry,49.6775895415413,15.713608428383708,race_002_monza,2
1355,30.2,22.2,dry,59.707471633630014,11.877613861555226,race_002_monza,2
1360,30.0,22.0,dry,42.579807392641115,18.113847755264818,race_002_monza,2
1365,29.9,21.9,dry,43.825441152010704,10.244820324176256,race_002_monza,2
1370,29.8,21.8,dry,48.18550867724028,18.925213202858124,race_002_monza,2
1375,29.7,21.7,dry,41.61843360118442,14.971365927851084,race_002_monza,2
1380,30.1,22.1,dry,49.78223344162164,21.658571485120927,race_002_monza,2
1385,30.1,22.1,dry,73.32379020244312,8.104684532369877,race_002_monza,2
1390,30.2,22.2,dry,44.990151648640364,20.839688503509038,race_002_monza,2
1395,30.1,22.1,dry,65.19291248083172,22.074259366274976,race_002_monza,2
1400,29.8,21.8,dry,57.84315852010479,17.230395417400825,race_002_monza,2
1405,29.4,21.4,dry,78.78179930516944,18.32707724635336,race_002_monza,2
1410,29.5,21.5,dry,78.2162885742062,14.392767937528248,race_002_monza,2
1415,29.2,21.2,dry,76.10592226723628,11.030898428684674,race_002_monza,2
1420,29.0,21.0,dry,78.66221595278456,18.920729383787556,race_002_monza,2
1425,29.4,21.4,dry,68.99642940349636,19.156276563359473,race_002_monza,2
1430,29.3,21.3,dry,70.53853190067863,11.633429668635856,race_002_monza,2
1435,29.4,21.4,dry,63.85789738437161,18.736808900814516,race_002_monza,2
