car_number,lap_number,pit_time_seconds,fuel_added,tire_change,driver_change,stint_completed,elapsed_time_seconds,race_id,race_index
55,483,46.987,41.9,True,False,23,40755.142,race_001_laguna_seca,1
55,506,49.322,45.9,True,False,24,42814.413,race_001_laguna_seca,1
88,21,63.163,42.1,True,True,1,1759.462,race_001_laguna_seca,1
88,42,61.97,42.2,True,True,2,3582.163,race_001_laguna_seca,1
88,63,63.667,41.8,True,True,3,5400.203,race_001_laguna_seca,1
88,84,49.194,42.5,True,True,4,7220.188,race_001_laguna_seca,1
88,105,48.709,42.5,True,False,5,9024.438,race_001_laguna_seca,1
88,126,46.377,42.1,True,True,6,10833.038,race_001_laguna_seca,1
88,147,48.379,41.9,True,False,7,12639.721,race_001_laguna_seca,1
88,168,46.033,42.1,True,True,8,14447.274,race_001_laguna_seca,1
88,189,48.98,42.1,True,True,9,16252.568,race_001_laguna_seca,1
88,210,49.164,42.5,True,False,10,18058.14,race_001_laguna_seca,1
88,231,47.382,41.8,True,False,11,19862.895,race_001_laguna_seca,1
88,252,44.897,41.7,True,False,12,21671.101,race_001_laguna_seca,1
88,273,61.942,42.2,True,False,13,23474.424,race_001_laguna_seca,1
88,294,45.46,41.7,True,False,14,25292.734,race_001_laguna_seca,1
88,315,48.156,42.2,True,False,15,27095.781,race_001_laguna_seca,1
88,336,45.069,41.9,True,True,16,28900.126,race_001_laguna_seca,1
88,357,46.625,41.5,True,True,17,30705.615,race_001_laguna_seca,1
88,378,46.879,42.3,True,False,18,32511.459,race_001_laguna_seca,1
88,399,48.636,41.7,True,False,19,34318.142,race_001_laguna_seca,1
88,420,45.195,41.5,True,True,20,36122.286,race_001_laguna_seca,1
88,441,47.286,42.3,True,True,21,37928.443,race_001_laguna_seca,1
88,462,45.402,42.4,True,True,22,39735.696,race_001_laguna_seca,1
88,484,49.626,43.7,True,False,23,41648.08,race_001_laguna_seca,1
95,21,47.015,42.2,True,True,1,1716.897,race_001_laguna_seca,1
95,42,46.391,42.3,True,True,2,3482.387,race_001_laguna_seca,1
95,63,45.631,41.9,True,True,3,5246.324,race_001_laguna_seca,1
95,84,45.244,42.0,True,True,4,7008.379,race_001_laguna_seca,1
95,105,46.326,42.1,True,True,5,8774.769,race_001_laguna_seca,1
95,126,47.918,41.8,True,True,6,10540.601,race_001_laguna_seca,1
95,147,45.916,41.7,True,False,7,12304.296,race_001_laguna_seca,1
95,168,64.041,42.3,True,False,8,14069.182,race_001_laguna_seca,1
95,189,63.137,42.1,True,False,9,15850.772,race_001_laguna_seca,1
95,210,46.034,42.6,True,False,10,17635.663,race_001_laguna_seca,1
95,231,46.9,42.2,True,False,11,19400.571,race_001_laguna_seca,1
95,252,45.493,42.2,True,False,12,21165.137,race_001_laguna_seca,1
95,273,47.086,42.2,True,False,13,22929.132,race_001_laguna_seca,1
95,294,47.207,41.8,True,True,14,24693.276,race_001_laguna_seca,1
95,315,48.418,41.9,True,True,15,26461.632,race_001_laguna_seca,1
95,336,60.75,41.7,True,False,16,28233.179,race_001_laguna_seca,1
95,357,62.28,41.8,True,False,17,30013.983,race_001_laguna_seca,1
95,378,46.542,41.8,True,True,18,31795.956,race_001_laguna_seca,1
95,399,60.874,42.2,True,True,19,33565.246,race_001_laguna_seca,1
95,420,62.612,41.9,True,True,20,35345.454,race_001_laguna_seca,1
95,441,47.061,41.6,True,True,21,37125.432,race_001_laguna_seca,1
95,462,48.792,42.1,True,False,22,38892.275,race_001_laguna_seca,1
95,483,47.081,41.7,True,True,23,40663.98,race_001_laguna_seca,1
95,505,63.542,44.1,True,False,24,42623.425,race_001_laguna_seca,1
78,23,49.947,46.0,True,False,1,1945.733,race_001_laguna_seca,1
78,46,49.572,45.8,True,True,2,3942.554,race_001_laguna_seca,1
78,69,65.302,45.8,True,True,3,5939.556,race_001_laguna_seca,1
78,92,64.647,46.0,True,False,4,7948.778,race_001_laguna_seca,1
78,115,63.827,46.7,True,False,5,9958.784,race_001_laguna_seca,1
78,138,48.199,45.9,True,True,6,11971.899,race_001_laguna_seca,1
78,161,47.589,46.1,True,False,7,13970.456,race_001_laguna_seca,1
78,184,51.001,46.2,True,False,8,15966.634,race_001_laguna_seca,1
78,207,48.901,45.8,True,False,9,17964.51,race_001_laguna_seca,1
78,230,50.122,46.1,True,False,10,19960.128,race_001_laguna_seca,1
78,253,49.227,45.7,True,False,11,21957.507,race_001_laguna_seca,1
78,276,50.46,46.3,True,True,12,23958.034,race_001_laguna_seca,1
78,299,64.515,46.1,True,True,13,25950.902,race_001_laguna_seca,1
78,322,64.364,46.1,True,True,14,27963.328,race_001_laguna_seca,1
78,345,49.162,46.0,True,False,15,29975.261,race_001_laguna_seca,1
78,368,47.497,46.3,True,True,16,31973.939,race_001_laguna_seca,1
78,391,62.966,46.1,True,True,17,33965.955,race_001_laguna_seca,1
78,414,65.077,45.9,True,False,18,35970.225,race_001_laguna_seca,1
78,437,50.042,45.6,True,False,19,37980.35,race_001_laguna_seca,1
78,460,50.364,46.1,True,False,20,39975.678,race_001_laguna_seca,1
78,483,50.582,46.4,True,False,21,42023.977,race_001_laguna_seca,1
98,23,50.444,46.2,True,False,1,1898.438,race_001_laguna_seca,1
98,46,47.552,46.6,True,True,2,3842.157,race_001_laguna_seca,1
98,69,62.545,45.9,True,True,3,5782.783,race_001_laguna_seca,1
98,92,50.613,45.9,True,False,4,7740.097,race_001_laguna_seca,1
98,115,65.102,46.3,True,False,5,9691.457,race_001_laguna_seca,1
98,138,48.339,46.1,True,True,6,11651.174,race_001_laguna_seca,1
98,161,47.692,46.1,True,True,7,13598.653,race_001_laguna_seca,1
98,184,48.278,45.9,True,True,8,15545.927,race_001_laguna_seca,1
98,207,50.827,46.2,True,False,9,17490.007,race_001_laguna_seca,1
98,230,47.921,45.6,True,True,10,19437.725,race_001_laguna_seca,1
98,253,65.525,45.7,True,False,11,21383.415,race_001_laguna_seca,1
98,276,50.54,45.8,True,False,12,23344.254,race_001_laguna_seca,1
98,299,50.132,45.5,True,True,13,25291.266,race_001_laguna_seca,1
98,322,65.688,46.2,True,False,14,27238.013,race_001_laguna_seca,1
98,345,47.128,45.7,True,False,15,29201.56,race_001_laguna_seca,1
98,368,49.908,46.1,True,False,16,31147.135,race_001_laguna_seca,1
98,391,49.418,45.9,True,True,17,33093.401,race_001_laguna_seca,1
98,414,50.235,45.8,True,False,18,35042.958,race_001_laguna_seca,1
98,437,47.04,45.7,True,True,19,36990.847,race_001_laguna_seca,1
98,460,63.344,46.0,True,False,20,38933.302,race_001_laguna_seca,1
98,483,48.944,45.9,True,False,21,40894.868,race_001_laguna_seca,1
98,507,51.1,48.0,True,False,22,43070.875,race_001_laguna_seca,1
67,22,64.839,44.2,True,False,1,1819.628,race_001_laguna_seca,1
67,44,64.732,43.7,True,False,2,3705.063,race_001_laguna_seca,1
67,66,62.79,44.4,True,False,3,5593.116,race_001_laguna_seca,1
67,88,47.005,43.6,True,False,4,7476.372,race_001_laguna_seca,1
67,110,46.522,44.3,True,False,5,9343.249,race_001_laguna_seca,1
67,132,49.157,43.9,True,True,6,11215.422,race_001_laguna_seca,1
67,154,48.318,44.5,True,True,7,13088.266,race_001_laguna_seca,1
67,176,47.032,43.7,True,False,8,14960.862,race_001_laguna_seca,1
67,198,61.286,44.5,True,True,9,16836.562,race_001_laguna_seca,1
67,220,47.297,44.6,True,False,10,18722.455,race_001_laguna_seca,1
67,242,47.065,44.2,True,False,11,20593.099,race_001_laguna_seca,1
67,264,47.154,43.9,True,True,12,22462.044,race_001_laguna_seca,1
67,286,64.454,44.0,True,False,13,24333.42,race_001_laguna_seca,1
67,308,47.302,44.3,True,False,14,26221.225,race_001_laguna_seca,1
67,330,46.143,43.8,True,False,15,28092.597,race_001_laguna_seca,1
67,352,48.523,44.3,True,False,16,29963.893,race_001_laguna_seca,1
67,374,49.188,43.6,True,False,17,31834.296,race_001_laguna_seca,1
67,396,48.584,43.9,True,False,18,33704.09,race_001_laguna_seca,1
67,418,49.602,44.0,True,False,19,35576.878,race_001_laguna_seca,1
67,440,47.957,44.2,True,False,20,37452.339,race_001_laguna_seca,1
67,462,47.023,44.6,True,True,21,39323.647,race_001_laguna_seca,1
67,484,61.963,44.5,True,True,22,41195.526,race_001_laguna_seca,1
56,22,61.281,43.5,True,True,1,1831.531,race_001_laguna_seca,1
56,44,49.87,44.0,True,False,2,3723.641,race_001_laguna_seca,1
56,66,48.117,44.0,True,False,3,5604.375,race_001_laguna_seca,1
56,88,49.937,44.4,True,False,4,7485.386,race_001_laguna_seca,1
56,110,48.531,43.8,True,True,5,9364.979,race_001_laguna_seca,1
56,132,63.757,43.8,True,True,6,11240.178,race_001_laguna_seca,1
56,154,49.73,44.2,True,True,7,13136.561,race_001_laguna_seca,1
56,176,61.474,44.2,True,False,8,15018.434,race_001_laguna_seca,1
56,198,49.32,44.0,True,False,9,16907.296,race_001_laguna_seca,1
56,220,63.421,43.9,True,False,10,18790.76,race_001_laguna_seca,1
56,242,46.175,44.3,True,True,11,20685.717,race_001_laguna_seca,1
56,264,48.193,43.9,True,False,12,22559.41,race_001_laguna_seca,1
56,286,46.992,43.9,True,False,13,24440.358,race_001_laguna_seca,1
56,308,46.917,43.8,True,True,14,26319.515,race_001_laguna_seca,1
56,330,62.132,43.9,True,False,15,28194.222,race_001_laguna_seca,1
56,352,49.142,43.7,True,False,16,30085.891,race_001_laguna_seca,1
56,374,47.697,44.0,True,False,17,31966.582,race_001_laguna_seca,1
56,396,48.032,44.1,True,False,18,33844.714,race_001_laguna_seca,1
56,418,46.111,43.8,True,True,19,35723.58,race_001_laguna_seca,1
56,440,48.604,44.0,True,True,20,37599.323,race_001_laguna_seca,1
56,462,49.787,44.1,True,False,21,39478.873,race_001_laguna_seca,1
56,484,48.988,44.1,True,False,22,41358.287,race_001_laguna_seca,1
72,23,50.97,46.3,True,False,1,1930.503,race_001_laguna_seca,1
72,46,49.738,45.9,True,False,2,3910.342,race_001_laguna_seca,1
72,69,50.317,45.7,True,False,3,5888.106,race_001_laguna_seca,1
72,92,65.239,46.0,True,True,4,7866.649,race_001_laguna_seca,1
72,115,49.221,46.1,True,False,5,9865.148,race_001_laguna_seca,1
72,138,49.654,45.3,True,False,6,11846.141,race_001_laguna_seca,1
72,161,50.196,45.7,True,False,7,13823.218,race_001_laguna_seca,1
72,184,50.928,46.0,True,False,8,15803.873,race_001_laguna_seca,1
72,207,47.734,46.0,True,False,9,17783.177,race_001_laguna_seca,1
72,230,49.98,45.7,True,False,10,19754.669,race_001_laguna_seca,1
72,253,49.576,45.8,True,False,11,21731.023,race_001_laguna_seca,1
72,276,63.903,45.6,True,False,12,23709.328,race_001_laguna_seca,1
72,299,65.233,45.7,True,False,13,25703.382,race_001_laguna_seca,1
72,322,63.05,46.0,True,True,14,27691.237,race_001_laguna_seca,1
72,345,50.985,46.1,True,False,15,29678.533,race_001_laguna_seca,1
72,368,64.705,46.0,True,False,16,31657.931,race_001_laguna_seca,1
72,391,47.052,45.8,True,False,17,33649.276,race_001_laguna_seca,1
72,414,51.003,46.4,True,True,18,35629.932,race_001_laguna_seca,1
72,437,47.39,45.6,True,False,19,37608.208,race_001_laguna_seca,1
72,460,63.689,46.3,True,False,20,39585.415,race_001_laguna_seca,1
72,483,48.823,45.9,True,False,21,41597.189,race_001_laguna_seca,1
52,22,46.624,44.0,True,False,1,1815.725,race_001_laguna_seca,1
52,44,48.321,43.8,True,False,2,3679.005,race_001_laguna_seca,1
52,66,46.353,43.8,True,False,3,5546.261,race_001_laguna_seca,1
52,88,47.699,43.6,True,False,4,7416.083,race_001_laguna_seca,1
52,110,64.627,44.0,True,False,5,9284.101,race_001_laguna_seca,1
52,132,64.396,44.9,True,False,6,11169.878,race_001_laguna_seca,1
52,154,48.318,44.0,True,False,7,13050.234,race_001_laguna_seca,1
52,176,46.838,44.0,True,False,8,14918.549,race_001_laguna_seca,1
52,198,63.061,44.2,True,False,9,16784.84,race_001_laguna_seca,1
52,220,48.836,44.3,True,False,10,18670.265,race_001_laguna_seca,1
52,242,46.448,44.0,True,True,11,20540.833,race_001_laguna_seca,1
52,264,46.71,44.1,True,False,12,22407.368,race_001_laguna_seca,1
52,286,47.022,44.2,True,True,13,24273.618,race_001_laguna_seca,1
52,308,49.729,43.6,True,False,14,26137.656,race_001_laguna_seca,1
52,330,63.805,43.8,True,False,15,28004.254,race_001_laguna_seca,1
52,352,62.476,43.9,True,False,16,29891.731,race_001_laguna_seca,1
52,374,63.535,43.8,True,True,17,31775.908,race_001_laguna_seca,1
52,396,46.457,44.5,True,True,18,33661.682,race_001_laguna_seca,1
52,418,46.337,43.9,True,False,19,35528.694,race_001_laguna_seca,1
52,440,64.032,43.8,True,True,20,37396.766,race_001_laguna_seca,1
52,462,49.049,43.6,True,False,21,39281.881,race_001_laguna_seca,1
52,484,47.835,44.4,True,False,22,41150.391,race_001_laguna_seca,1
74,21,46.207,42.2,True,False,1,1751.418,race_001_laguna_seca,1
74,42,48.059,42.2,True,False,2,3545.108,race_001_laguna_seca,1
74,63,63.651,42.0,True,False,3,5342.688,race_001_laguna_seca,1
74,84,48.753,41.7,True,False,4,7151.338,race_001_laguna_seca,1
74,105,47.943,41.6,True,True,5,8946.018,race_001_laguna_seca,1
74,126,47.444,42.1,True,False,6,10743.518,race_001_laguna_seca,1
74,147,62.095,42.1,True,True,7,12542.042,race_001_laguna_seca,1
74,168,63.685,41.9,True,False,8,14352.68,race_001_laguna_seca,1
74,189,46.733,42.3,True,True,9,16167.186,race_001_laguna_seca,1
74,210,46.629,42.3,True,True,10,17963.965,race_001_laguna_seca,1
74,231,47.732,41.8,True,False,11,19756.83,race_001_laguna_seca,1
74,252,46.625,41.7,True,False,12,21552.145,race_001_laguna_seca,1
74,273,62.021,41.7,True,False,13,23344.84,race_001_laguna_seca,1
74,294,46.273,41.8,True,False,14,25157.08,race_001_laguna_seca,1
74,315,46.829,42.3,True,False,15,26951.007,race_001_laguna_seca,1
74,336,63.454,42.0,True,True,16,28749.783,race_001_laguna_seca,1
74,357,61.283,41.7,True,False,17,30558.458,race_001_laguna_seca,1
74,378,46.362,42.1,True,False,18,32368.395,race_001_laguna_seca,1
74,399,45.313,42.2,True,False,19,34162.753,race_001_laguna_seca,1
74,420,45.431,42.4,True,False,20,35954.133,race_001_laguna_seca,1
74,441,46.323,41.6,True,False,21,37751.345,race_001_laguna_seca,1
74,462,61.835,42.6,True,False,22,39547.579,race_001_laguna_seca,1
74,483,47.986,42.1,True,True,23,41362.999,race_001_laguna_seca,1
90,22,46.887,43.7,True,False,1,1812.439,race_001_laguna_seca,1
90,44,47.874,43.9,True,True,2,3675.852,race_001_laguna_seca,1
90,66,49.096,43.8,True,True,3,5539.159,race_001_laguna_seca,1
90,88,49.186,43.9,True,True,4,7403.506,race_001_laguna_seca,1
90,110,49.591,44.1,True,False,5,9266.072,race_001_laguna_seca,1
90,132,47.213,44.1,True,True,6,11135.541,race_001_laguna_seca,1
90,154,46.604,44.1,True,True,7,12995.892,race_001_laguna_seca,1
90,176,49.699,44.4,True,True,8,14858.865,race_001_laguna_seca,1
90,198,62.265,43.7,True,True,9,16720.732,race_001_laguna_seca,1
90,220,48.439,44.1,True,False,10,18596.491,race_001_laguna_seca,1
90,242,47.673,44.1,True,False,11,20457.589,race_001_laguna_seca,1
90,264,48.231,44.1,True,True,12,22317.282,race_001_laguna_seca,1
90,286,48.889,44.0,True,True,13,24178.887,race_001_laguna_seca,1
90,308,46.145,44.2,True,False,14,26042.879,race_001_laguna_seca,1
90,330,61.187,44.3,True,False,15,27898.737,race_001_laguna_seca,1
90,352,49.168,44.5,True,False,16,29775.374,race_001_laguna_seca,1
90,374,63.851,44.3,True,True,17,31640.292,race_001_laguna_seca,1
90,396,47.725,44.2,True,True,18,33520.43,race_001_laguna_seca,1
90,418,63.937,43.9,True,False,19,35377.731,race_001_laguna_seca,1
90,440,49.63,44.1,True,False,20,37253.0,race_001_laguna_seca,1
90,462,46.847,43.4,True,True,21,39117.694,race_001_laguna_seca,1
90,484,47.117,43.7,True,False,22,40981.947,race_001_laguna_seca,1
62,23,49.885,46.7,True,False,1,1924.722,race_001_laguna_seca,1
62,46,48.493,45.8,True,False,2,3906.063,race_001_laguna_seca,1
62,69,50.598,46.3,True,False,3,5881.666,race_001_laguna_seca,1
62,92,49.25,46.1,True,False,4,7862.099,race_001_laguna_seca,1
62,115,47.289,46.2,True,False,5,9838.989,race_001_laguna_seca,1
62,138,62.206,46.2,True,False,6,11814.364,race_001_laguna_seca,1
62,161,63.271,46.2,True,False,7,13803.682,race_001_laguna_seca,1
62,184,49.64,46.1,True,False,8,15792.694,race_001_laguna_seca,1
62,207,48.49,45.7,True,False,9,17770.552,race_001_laguna_seca,1
62,230,64.88,45.5,True,False,10,19744.731,race_001_laguna_seca,1
62,253,49.949,45.4,True,True,11,21739.895,race_001_laguna_seca,1
62,276,64.861,46.1,True,True,12,23720.593,race_001_laguna_seca,1
62,299,49.507,45.9,True,False,13,25715.803,race_001_laguna_seca,1
62,322,48.558,46.2,True,True,14,27696.278,race_001_laguna_seca,1
62,345,50.354,46.3,True,True,15,29670.584,race_001_laguna_seca,1
62,368,48.445,46.0,True,False,16,31650.98,race_001_laguna_seca,1
62,391,48.723,45.8,True,False,17,33621.444,race_001_laguna_seca,1
62,414,64.3,46.0,True,False,18,35598.652,race_001_laguna_seca,1
62,437,47.123,45.8,True,False,19,37592.65,race_001_laguna_seca,1
62,460,50.632,45.9,True,False,20,39568.475,race_001_laguna_seca,1
62,483,47.847,46.0,True,False,21,41556.532,race_001_laguna_seca,1
99,23,48.494,46.5,True,False,1,1927.717,race_001_laguna_seca,1
99,46,63.137,46.1,True,True,2,3900.187,race_001_laguna_seca,1
99,69,63.792,45.7,True,False,3,5890.844,race_001_laguna_seca,1
99,92,48.709,45.7,True,False,4,7882.162,race_001_laguna_seca,1
99,115,50.409,46.0,True,False,5,9859.465,race_001_laguna_seca,1
99,138,66.311,46.7,True,False,6,11838.637,race_001_laguna_seca,1
99,161,64.257,46.2,True,False,7,13832.774,race_001_laguna_seca,1
99,184,47.693,46.4,True,False,8,15823.284,race_001_laguna_seca,1
99,207,65.993,46.2,True,True,9,17797.171,race_001_laguna_seca,1
99,230,63.152,45.4,True,False,10,19788.042,race_001_laguna_seca,1
99,253,49.305,45.9,True,True,11,21778.235,race_001_laguna_seca,1
99,276,47.203,46.3,True,True,12,23755.634,race_001_laguna_seca,1
99,299,49.466,46.0,True,False,13,25731.043,race_001_laguna_seca,1
99,322,48.428,45.8,True,True,14,27709.407,race_001_laguna_seca,1
99,345,65.085,45.6,True,False,15,29685.847,race_001_laguna_seca,1
99,368,48.305,46.2,True,False,16,31680.206,race_001_laguna_seca,1
99,391,49.033,45.7,True,False,17,33656.35,race_001_laguna_seca,1
99,414,47.902,46.0,True,True,18,35635.295,race_001_laguna_seca,1
99,437,49.981,45.6,True,True,19,37615.42,race_001_laguna_seca,1
99,460,49.44,46.3,True,False,20,39597.106,race_001_laguna_seca,1
99,483,65.288,46.1,True,False,21,41591.554,race_001_laguna_seca,1
117,21,45.874,41.8,True,False,1,1723.85,race_001_laguna_seca,1
117,42,45.618,42.1,True,False,2,3490.354,race_001_laguna_seca,1
117,63,45.758,42.4,True,False,3,5259.08,race_001_laguna_seca,1
117,84,62.878,42.2,True,False,4,7026.185,race_001_laguna_seca,1
117,105,46.565,41.9,True,False,5,8813.527,race_001_laguna_seca,1
117,126,46.054,42.2,True,True,6,10580.02,race_001_laguna_seca,1
117,147,47.156,42.5,True,False,7,12346.032,race_001_laguna_seca,1
117,168,62.187,42.1,True,True,8,14116.196,race_001_laguna_seca,1
117,189,45.27,41.9,True,False,9,15903.009,race_001_laguna_seca,1
117,210,61.925,42.4,True,False,10,17671.037,race_001_laguna_seca,1
117,231,63.428,41.8,True,False,11,19452.791,race_001_laguna_seca,1
117,252,47.228,42.3,True,False,12,21236.472,race_001_laguna_seca,1
117,273,49.05,42.2,True,False,13,23009.47,race_001_laguna_seca,1
117,294,45.486,41.9,True,False,14,24780.981,race_001_laguna_seca,1
117,315,62.482,41.9,True,False,15,26546.188,race_001_laguna_seca,1
117,336,45.994,41.3,True,False,16,28330.228,race_001_laguna_seca,1
117,357,48.882,42.1,True,False,17,30096.487,race_001_laguna_seca,1
117,378,46.465,42.0,True,False,18,31863.725,race_001_laguna_seca,1
117,399,63.473,41.6,True,False,19,33634.702,race_001_laguna_seca,1
117,420,48.723,41.6,True,False,20,35420.049,race_001_laguna_seca,1
117,441,48.186,42.0,True,True,21,37192.509,race_001_laguna_seca,1
117,462,45.354,41.8,True,False,22,38967.993,race_001_laguna_seca,1
117,483,46.38,42.1,True,False,23,40735.011,race_001_laguna_seca,1
117,505,48.836,44.1,True,True,24,42703.432,race_001_laguna_seca,1
31,21,62.001,40.0,True,False,1,1677.986,race_001_laguna_seca,1
31,42,47.16,40.2,True,False,2,3415.63,race_001_laguna_seca,1
31,63,60.181,39.7,True,False,3,5139.844,race_001_laguna_seca,1
31,84,45.143,39.8,True,True,4,6877.087,race_001_laguna_seca,1
31,105,60.125,40.1,True,False,5,8598.562,race_001_laguna_seca,1
31,126,47.875,40.4,True,False,6,10336.244,race_001_laguna_seca,1
