car_number,lap_number,pit_time_seconds,fuel_added,tire_change,driver_change,stint_completed,elapsed_time_seconds,race_id,race_index
77,304,82.694,98.6,False,False,8,39256.136,race_002_monza,2
77,342,94.471,97.9,False,False,9,44523.707,race_002_monza,2
77,380,80.865,98.2,False,False,10,49807.293,race_002_monza,2
77,418,82.807,98.6,False,True,11,55067.01,race_002_monza,2
77,456,96.006,98.2,False,True,12,60549.906,race_002_monza,2
77,494,83.271,98.8,False,False,13,65471.158,race_002_monza,2
77,532,82.808,98.6,True,True,14,69976.763,race_002_monza,2
77,570,96.684,99.1,True,True,15,74228.578,race_002_monza,2
77,608,95.893,98.7,True,True,16,78490.019,race_002_monza,2
77,646,80.018,98.3,True,False,17,82744.845,race_002_monza,2
85,38,80.475,99.1,True,True,1,4057.6,race_002_monza,2
85,76,81.001,99.4,True,False,2,8409.681,race_002_monza,2
85,114,95.36,99.4,True,False,3,12948.555,race_002_monza,2
85,152,80.615,99.0,False,False,4,17704.081,race_002_monza,2
85,190,80.895,99.6,False,False,5,22840.286,race_002_monza,2
85,228,95.582,99.0,False,False,6,27983.026,race_002_monza,2
85,266,95.328,98.4,False,True,7,33142.017,race_002_monza,2
85,304,97.699,99.6,False,False,8,38292.619,race_002_monza,2
85,342,82.066,99.1,False,True,9,43433.668,race_002_monza,2
85,380,79.154,97.9,False,False,10,48570.681,race_002_monza,2
85,418,80.227,98.8,False,False,11,53703.39,race_002_monza,2
85,460,85.832,109.3,False,True,12,59583.418,race_002_monza,2
85,498,82.467,98.7,False,False,13,64490.672,race_002_monza,2
85,536,96.041,98.9,True,False,14,68985.129,race_002_monza,2
85,574,95.684,99.1,True,True,15,73141.413,race_002_monza,2
85,612,83.798,99.9,True,True,16,77294.722,race_002_monza,2
85,650,82.523,98.6,True,False,17,81433.804,race_002_monza,2
85,688,98.302,98.9,True,True,18,85571.886,race_002_monza,2
53,38,80.178,98.3,True,False,1,4118.563,race_002_monza,2
53,76,83.241,98.8,True,False,2,8538.151,race_002_monza,2
53,114,79.442,98.7,True,False,3,13139.425,race_002_monza,2
53,152,80.375,98.7,False,False,4,17978.461,race_002_monza,2
53,190,81.324,98.0,False,True,5,23193.081,race_002_monza,2
53,228,83.01,99.1,False,False,6,28404.225,race_002_monza,2
53,266,82.078,98.7,False,False,7,33617.505,race_002_monza,2
53,304,83.349,99.1,False,False,8,38823.2,race_002_monza,2
53,342,94.726,99.0,False,True,9,44042.031,race_002_monza,2
53,380,96.701,98.7,False,False,10,49269.489,race_002_monza,2
53,418,79.964,98.5,False,False,11,54489.928,race_002_monza,2
53,456,82.517,98.8,False,False,12,59924.4,race_002_monza,2
53,494,81.456,98.4,False,False,13,64853.743,race_002_monza,2
53,532,81.101,98.1,True,True,14,69379.821,race_002_monza,2
53,570,80.271,97.7,True,True,15,73587.754,race_002_monza,2
53,608,81.044,99.2,True,False,16,77781.22,race_002_monza,2
53,646,79.604,99.1,True,True,17,81981.729,race_002_monza,2
53,684,82.254,99.4,True,False,18,86181.321,race_002_monza,2
59,38,94.557,98.9,True,False,1,4087.593,race_002_monza,2
59,76,82.572,98.6,True,True,2,8503.876,race_002_monza,2
59,114,80.692,99.1,False,True,3,13082.678,race_002_monza,2
59,152,97.493,98.3,False,False,4,17882.403,race_002_monza,2
59,190,79.611,98.3,False,True,5,23084.65,race_002_monza,2
59,228,82.661,98.6,False,True,6,28269.048,race_002_monza,2
59,266,96.103,99.0,False,True,7,33458.951,race_002_monza,2
59,304,80.977,99.3,False,False,8,38651.259,race_002_monza,2
59,342,81.552,98.7,False,True,9,43838.217,race_002_monza,2
59,380,81.859,99.1,False,False,10,49029.199,race_002_monza,2
59,418,82.916,98.3,False,True,11,54215.621,race_002_monza,2
59,456,82.31,98.5,False,False,12,59621.258,race_002_monza,2
59,494,82.017,98.7,False,False,13,64557.046,race_002_monza,2
59,532,80.787,99.0,False,False,14,69073.638,race_002_monza,2
59,570,80.633,98.1,True,False,15,73247.748,race_002_monza,2
59,608,81.078,99.1,True,True,16,77426.368,race_002_monza,2
59,646,81.924,99.5,True,True,17,81597.325,race_002_monza,2
59,684,81.888,99.3,True,False,18,85774.031,race_002_monza,2
33,38,81.525,98.5,True,False,1,4185.916,race_002_monza,2
33,76,83.777,99.8,True,True,2,8695.099,race_002_monza,2
33,114,81.446,99.2,False,False,3,13380.917,race_002_monza,2
33,152,80.711,99.1,False,False,4,18350.56,race_002_monza,2
33,190,81.708,99.0,False,False,5,23658.703,race_002_monza,2
33,228,81.296,98.6,False,False,6,28969.375,race_002_monza,2
33,266,97.578,99.8,False,False,7,34282.103,race_002_monza,2
33,304,82.065,97.8,False,True,8,39604.437,race_002_monza,2
33,342,80.435,98.8,False,False,9,44921.463,race_002_monza,2
33,380,82.611,98.1,False,False,10,50232.558,race_002_monza,2
33,418,81.144,99.3,False,False,11,55537.54,race_002_monza,2
33,456,82.177,98.6,False,True,12,61075.023,race_002_monza,2
33,494,83.251,99.1,False,False,13,65963.063,race_002_monza,2
33,532,98.211,99.1,True,False,14,70451.919,race_002_monza,2
33,570,80.356,99.2,True,False,15,74737.622,race_002_monza,2
33,608,96.961,98.8,True,False,16,79015.011,race_002_monza,2
33,646,82.994,98.8,True,False,17,83303.624,race_002_monza,2
67,38,97.431,99.0,True,False,1,4121.308,race_002_monza,2
67,76,80.176,99.0,True,False,2,8569.542,race_002_monza,2
67,114,82.699,99.3,True,True,3,13166.09,race_002_monza,2
67,152,82.2,99.0,False,False,4,18006.464,race_002_monza,2
67,190,79.369,98.2,False,True,5,23221.555,race_002_monza,2
67,228,81.06,98.6,False,True,6,28435.534,race_002_monza,2
67,266,83.245,98.6,False,False,7,33648.422,race_002_monza,2
67,304,79.947,98.7,False,False,8,38872.194,race_002_monza,2
67,342,82.535,99.3,False,False,9,44084.496,race_002_monza,2
67,380,96.288,99.1,False,False,10,49311.493,race_002_monza,2
67,418,79.42,98.3,False,False,11,54544.73,race_002_monza,2
67,456,82.695,98.9,False,False,12,59980.315,race_002_monza,2
67,494,97.142,98.8,False,False,13,64912.389,race_002_monza,2
67,532,81.31,98.6,True,False,14,69432.893,race_002_monza,2
67,570,98.357,99.3,True,False,15,73632.645,race_002_monza,2
67,608,79.841,98.1,True,False,16,77850.749,race_002_monza,2
67,646,81.204,98.7,True,True,17,82050.688,race_002_monza,2
67,684,98.519,99.1,True,False,18,86253.406,race_002_monza,2
54,38,83.403,99.1,True,True,1,4061.658,race_002_monza,2
54,76,80.29,99.0,True,False,2,8411.845,race_002_monza,2
54,114,80.824,98.6,True,True,3,12954.919,race_002_monza,2
54,152,82.443,99.6,False,False,4,17709.403,race_002_monza,2
54,190,82.894,99.1,False,False,5,22853.675,race_002_monza,2
54,228,98.203,99.0,False,False,6,28007.477,race_002_monza,2
54,266,97.642,99.8,False,True,7,33178.406,race_002_monza,2
54,304,94.712,98.1,False,False,8,38340.451,race_002_monza,2
54,342,82.117,98.5,False,False,9,43505.426,race_002_monza,2
54,380,79.484,98.5,False,True,10,48659.065,race_002_monza,2
54,418,98.304,98.7,False,False,11,53809.978,race_002_monza,2
54,459,83.22,106.3,False,False,12,59593.826,race_002_monza,2
54,497,80.445,99.1,False,False,13,64503.05,race_002_monza,2
54,535,81.399,99.4,True,False,14,69002.102,race_002_monza,2
54,573,83.139,99.6,True,False,15,73149.235,race_002_monza,2
54,611,97.393,99.6,True,False,16,77297.864,race_002_monza,2
54,649,82.254,98.4,True,False,17,81459.324,race_002_monza,2
54,687,80.931,98.2,True,False,18,85603.882,race_002_monza,2
61,38,80.281,98.3,True,False,1,4193.878,race_002_monza,2
61,76,80.39,99.2,True,False,2,8705.359,race_002_monza,2
61,114,79.219,97.3,True,True,3,13400.854,race_002_monza,2
61,152,83.111,98.8,False,False,4,18355.795,race_002_monza,2
61,190,97.701,97.7,False,False,5,23666.199,race_002_monza,2
61,228,80.024,98.5,False,False,6,28987.264,race_002_monza,2
61,266,81.91,99.6,False,False,7,34296.258,race_002_monza,2
61,304,79.946,99.8,False,False,8,39601.565,race_002_monza,2
61,342,83.006,98.2,False,False,9,44904.881,race_002_monza,2
61,380,97.461,98.5,False,True,10,50217.701,race_002_monza,2
61,418,97.738,98.9,False,False,11,55542.147,race_002_monza,2
61,456,81.963,97.9,False,False,12,61087.262,race_002_monza,2
61,494,96.909,98.2,False,False,13,65970.938,race_002_monza,2
61,532,95.599,99.4,True,False,14,70483.813,race_002_monza,2
61,570,80.963,98.5,True,False,15,74774.859,race_002_monza,2
61,608,81.497,97.9,True,False,16,79061.15,race_002_monza,2
61,646,79.746,98.1,True,False,17,83343.503,race_002_monza,2
20,38,80.713,98.9,True,True,1,4120.255,race_002_monza,2
20,76,83.562,99.4,True,False,2,8543.006,race_002_monza,2
20,114,83.101,99.3,True,False,3,13145.971,race_002_monza,2
20,152,80.055,99.8,False,False,4,17989.818,race_002_monza,2
20,190,98.383,99.4,False,False,5,23202.738,race_002_monza,2
20,228,79.828,99.2,False,False,6,28433.996,race_002_monza,2
20,266,96.348,99.1,False,True,7,33650.356,race_002_monza,2
20,304,81.534,98.9,False,True,8,38876.482,race_002_monza,2
20,342,82.705,98.7,False,False,9,44093.196,race_002_monza,2
20,380,82.407,99.0,False,True,10,49309.503,race_002_monza,2
20,418,81.439,98.9,False,True,11,54520.71,race_002_monza,2
20,456,79.678,98.5,False,False,12,59948.733,race_002_monza,2
20,494,80.691,98.9,False,False,13,64868.496,race_002_monza,2
20,532,97.425,99.2,True,False,14,69387.19,race_002_monza,2
20,570,80.104,98.9,True,False,15,73610.764,race_002_monza,2
20,608,80.701,98.5,True,False,16,77813.783,race_002_monza,2
20,646,81.872,97.9,True,False,17,82012.536,race_002_monza,2
20,684,96.94,99.0,True,True,18,86213.789,race_002_monza,2
87,38,97.812,99.0,True,False,1,4122.918,race_002_monza,2
87,76,82.103,99.2,True,False,2,8569.343,race_002_monza,2
87,114,82.792,98.7,True,True,3,13182.347,race_002_monza,2
87,152,79.965,98.2,False,False,4,18038.622,race_002_monza,2
87,190,97.225,98.5,False,True,5,23249.659,race_002_monza,2
87,228,82.105,99.3,False,True,6,28499.386,race_002_monza,2
87,266,80.343,98.6,False,False,7,33724.104,race_002_monza,2
87,304,81.369,98.6,False,True,8,38943.311,race_002_monza,2
87,342,97.02,99.6,False,False,9,44172.303,race_002_monza,2
87,380,82.28,98.6,False,True,10,49420.549,race_002_monza,2
87,418,97.299,98.4,False,False,11,54636.088,race_002_monza,2
87,456,80.785,99.1,False,True,12,60097.24,race_002_monza,2
87,494,94.757,98.7,False,True,13,65008.938,race_002_monza,2
87,532,80.517,99.1,True,False,14,69526.322,race_002_monza,2
87,570,94.863,99.1,True,False,15,73742.155,race_002_monza,2
87,608,96.887,99.0,True,False,16,77964.883,race_002_monza,2
87,646,80.617,98.3,True,False,17,82188.108,race_002_monza,2
79,38,97.222,99.2,True,False,1,4063.279,race_002_monza,2
79,76,95.691,99.1,True,False,2,8435.975,race_002_monza,2
79,114,82.295,98.8,True,True,3,12996.777,race_002_monza,2
79,152,81.885,98.3,False,False,4,17741.949,race_002_monza,2
79,190,98.477,99.3,False,False,5,22891.722,race_002_monza,2
79,228,82.153,99.4,False,False,6,28051.943,race_002_monza,2
79,266,81.029,98.4,False,False,7,33203.637,race_002_monza,2
79,304,94.966,98.7,False,False,8,38354.689,race_002_monza,2
79,342,82.824,98.4,False,True,9,43513.596,race_002_monza,2
79,380,81.483,99.6,False,False,10,48672.869,race_002_monza,2
79,418,83.349,99.3,False,False,11,53822.552,race_002_monza,2
79,459,86.598,106.4,False,True,12,59578.505,race_002_monza,2
79,497,82.044,98.9,False,False,13,64495.128,race_002_monza,2
79,535,83.391,100.0,True,True,14,68985.764,race_002_monza,2
79,573,81.812,98.8,True,True,15,73134.793,race_002_monza,2
79,611,79.291,98.3,True,True,16,77289.362,race_002_monza,2
79,649,82.188,99.1,True,False,17,81433.213,race_002_monza,2
79,687,94.517,98.1,True,False,18,85583.915,race_002_monza,2
180,38,80.328,98.2,True,False,1,4096.804,race_002_monza,2
180,76,81.126,98.9,True,True,2,8500.187,race_002_monza,2
180,114,82.911,98.6,True,False,3,13075.975,race_002_monza,2
180,152,96.784,99.5,False,False,4,17892.558,race_002_monza,2
180,190,80.266,99.3,False,False,5,23103.337,race_002_monza,2
180,228,80.912,99.6,False,True,6,28297.804,race_002_monza,2
180,266,98.169,99.3,False,True,7,33490.958,race_002_monza,2
180,304,81.621,98.7,False,True,8,38697.049,race_002_monza,2
180,342,97.817,98.7,False,False,9,43881.582,race_002_monza,2
180,380,80.34,98.6,False,False,10,49091.459,race_002_monza,2
180,418,97.861,99.3,False,False,11,54296.48,race_002_monza,2
180,456,81.806,98.6,False,False,12,59723.407,race_002_monza,2
180,494,95.971,97.6,False,False,13,64646.63,race_002_monza,2
180,532,82.756,98.6,True,False,14,69162.539,race_002_monza,2
180,570,98.03,100.0,True,True,15,73342.871,race_002_monza,2
180,608,96.506,99.1,True,False,16,77542.421,race_002_monza,2
180,646,82.938,99.0,True,False,17,81733.047,race_002_monza,2
180,684,94.708,99.1,True,False,18,85918.544,race_002_monza,2
55,38,80.526,98.6,True,False,1,4052.104,race_002_monza,2
55,76,80.496,99.2,True,False,2,8396.942,race_002_monza,2
55,114,81.045,98.6,True,False,3,12925.744,race_002_monza,2
55,152,79.326,98.6,False,False,4,17663.76,race_002_monza,2
55,190,96.635,98.9,False,True,5,22797.278,race_002_monza,2
55,228,80.991,98.3,False,False,6,27946.89,race_002_monza,2
55,266,98.614,99.6,False,False,7,33082.4,race_002_monza,2
55,304,82.363,99.6,False,False,8,38239.616,race_002_monza,2
55,342,95.547,98.9,False,False,9,43360.961,race_002_monza,2
55,380,83.209,98.5,False,True,10,48501.886,race_002_monza,2
55,418,94.436,98.5,False,False,11,53639.381,race_002_monza,2
55,456,82.6,98.7,False,False,12,58786.775,race_002_monza,2
55,494,83.383,98.9,False,True,13,63928.493,race_002_monza,2
55,532,97.734,98.9,True,False,14,68455.911,race_002_monza,2
55,570,82.559,98.7,True,False,15,72608.601,race_002_monza,2
55,608,82.549,98.9,True,True,16,76746.405,race_002_monza,2
55,646,98.071,99.2,True,False,17,80882.266,race_002_monza,2
55,684,79.596,98.9,True,False,18,85035.032,race_002_monza,2
95,38,81.797,98.6,True,False,1,4132.746,race_002_monza,2
95,76,80.328,99.0,True,False,2,8564.527,race_002_monza,2
95,114,95.361,99.4,True,False,3,13176.361,race_002_monza,2
95,152,96.971,98.5,False,False,4,18052.305,race_002_monza,2
95,190,81.293,99.5,False,False,5,23303.242,race_002_monza,2
95,228,79.69,98.8,False,True,6,28528.217,race_002_monza,2
95,266,82.293,98.1,False,True,7,33754.836,race_002_monza,2
95,304,94.749,98.8,False,True,8,38986.889,race_002_monza,2
95,342,83.144,98.5,False,False,9,44232.053,race_002_monza,2
95,380,95.311,98.6,False,True,10,49461.071,race_002_monza,2
95,418,81.196,98.1,False,False,11,54709.982,race_002_monza,2
95,456,82.699,99.2,False,False,12,60147.76,race_002_monza,2
95,494,81.98,99.5,False,False,13,65069.491,race_002_monza,2
95,532,81.222,98.9,True,False,14,69576.43,race_002_monza,2
95,570,97.826,98.6,True,True,15,73792.232,race_002_monza,2
95,608,81.437,98.7,True,False,16,78018.291,race_002_monza,2
95,646,80.636,99.3,True,False,17,82235.064,race_002_monza,2
170,38,96.763,99.5,True,True,1,4218.422,race_002_monza,2
170,76,82.726,98.5,True,False,2,8774.744,race_002_monza,2
170,114,96.427,98.4,True,True,3,13482.568,race_002_monza,2
170,152,97.559,97.8,False,False,4,18499.544,race_002_monza,2
170,190,82.193,98.7,False,False,5,23849.951,race_002_monza,2
170,228,82.566,99.1,False,True,6,29181.294,race_002_monza,2
170,266,79.796,98.4,False,True,7,34509.698,race_002_monza,2
170,304,81.015,98.8,False,True,8,39841.997,race_002_monza,2
170,342,79.418,98.2,False,False,9,45177.212,race_002_monza,2
170,380,82.049,98.7,False,True,10,50496.984,race_002_monza,2
170,418,96.938,99.0,False,False,11,55834.023,race_002_monza,2
170,456,82.343,99.2,False,True,12,61398.665,race_002_monza,2
170,494,94.7,98.6,True,False,13,66254.765,race_002_monza,2
170,532,79.671,99.0,True,False,14,70751.734,race_002_monza,2
170,570,82.56,98.8,True,True,15,75049.712,race_002_monza,2
170,608,83.122,98.5,True,False,16,79348.398,race_002_monza,2
170,646,81.098,98.4,True,False,17,83649.332,race_002_monza,2
99,38,79.703,98.7,True,False,1,4197.945,race_002_monza,2
99,76,81.908,98.1,True,False,2,8724.648,race_002_monza,2
99,114,95.014,99.3,True,False,3,13412.546,race_002_monza,2
99,152,95.233,98.7,False,True,4,18416.444,race_002_monza,2
99,190,79.934,99.3,False,True,5,23755.087,race_002_monza,2
99,228,81.389,98.9,False,True,6,29074.133,race_002_monza,2
99,266,98.08,98.4,False,False,7,34395.092,race_002_monza,2
99,304,81.061,98.2,False,True,8,39730.544,race_002_monza,2
99,342,81.277,98.8,False,False,9,45046.324,race_002_monza,2
99,380,81.268,98.1,False,False,10,50360.264,race_002_monza,2
99,418,95.072,99.4,False,False,11,55678.878,race_002_monza,2
99,456,80.957,99.6,False,True,12,61228.87,race_002_monza,2
99,494,81.443,98.5,False,False,13,66100.481,race_002_monza,2
99,532,81.198,98.9,True,False,14,70594.128,race_002_monza,2
99,570,96.056,98.8,True,False,15,74879.114,race_002_monza,2
99,608,81.866,98.9,True,False,16,79169.985,race_002_monza,2
99,646,95.049,98.8,True,False,17,83446.468,race_002_monza,2
80,38,82.06,99.6,True,True,1,4060.444,race_002_monza,2
80,76,82.619,99.3,True,False,2,8422.298,race_002_monza,2
80,114,81.262,98.1,False,True,3,12977.192,race_002_monza,2
80,152,81.065,99.3,False,True,4,17734.175,race_002_monza,2
80,190,80.895,98.9,False,False,5,22880.423,race_002_monza,2
80,228,82.8,98.6,False,False,6,28036.89,race_002_monza,2
80,266,80.806,98.1,False,False,7,33190.585,race_002_monza,2
80,304,82.109,99.3,False,True,8,38341.799,race_002_monza,2
80,342,80.554,99.1,False,False,9,43489.959,race_002_monza,2
80,380,81.285,98.5,False,False,10,48637.972,race_002_monza,2
80,418,83.087,98.3,False,False,11,53791.962,race_002_monza,2
80,460,85.025,109.2,False,True,12,59691.755,race_002_monza,2
80,498,82.483,99.2,False,False,13,64587.211,race_002_monza,2
80,536,81.276,99.0,True,False,14,69079.059,race_002_monza,2
80,574,81.751,99.0,True,False,15,73231.738,race_002_monza,2
80,612,81.707,98.5,True,True,16,77376.656,race_002_monza,2
80,650,96.046,98.4,True,True,17,81526.697,race_002_monza,2
80,688,97.876,98.0,True,False,18,85691.221,race_002_monza,2
31,40,80.911,99.1,True,False,1,4168.307,race_002_monza,2
31,80,97.416,99.3,True,False,2,8647.304,race_002_monza,2
31,120,79.634,98.7,True,False,3,13325.385,race_002_monza,2
31,160,80.283,98.7,False,True,4,18256.034,race_002_monza,2
31,200,80.674,99.5,False,True,5,23527.19,race_002_monza,2
31,240,83.231,99.5,False,False,6,28799.999,race_002_monza,2
31,280,95.157,98.9,False,True,7,34064.617,race_002_monza,2
31,320,96.976,98.6,False,False,8,39356.654,race_002_monza,2
31,360,80.014,98.0,False,False,9,44641.081,race_002_monza,2
31,400,82.285,98.8,False,False,10,49909.174,race_002_monza,2
31,440,96.483,98.5,False,False,11,55182.552,race_002_monza,2
31,480,80.479,99.1,False,False,12,60685.72,race_002_monza,2
31,520,98.49,99.2,False,False,13,65577.573,race_002_monza,2
31,560,79.323,98.3,True,True,14,70095.221,race_002_monza,2
31,600,81.483,98.9,True,True,15,74339.154,race_002_monza,2
31,640,81.688,98.3,True,False,16,78588.388,race_002_monza,2
31,680,82.986,98.9,True,False,17,82834.432,race_002_monza,2
38,40,81.989,99.5,True,False,1,4153.428,race_002_monza,2
38,80,81.723,98.8,True,True,2,8614.879,race_002_monza,2
38,120,81.212,98.8,True,False,3,13250.241,race_002_monza,2
38,160,80.805,98.4,False,True,4,18155.656,race_002_monza,2
38,200,82.751,98.1,False,False,5,23411.397,race_002_monza,2
38,240,95.691,98.2,False,False,6,28663.012,race_002_monza,2
38,280,80.949,98.8,False,True,7,33933.267,race_002_monza,2
38,320,82.92,98.7,False,False,8,39186.341,race_002_monza,2
38,360,80.878,98.2,False,False,9,44443.228,race_002_monza,2
38,400,82.007,98.1,False,False,10,49690.874,race_002_monza,2
38,440,80.342,98.9,False,False,11,54946.792,race_002_monza,2
38,480,79.77,99.1,False,False,12,60411.996,race_002_monza,2
38,520,81.883,98.5,False,False,13,65321.194,race_002_monza,2
38,560,81.289,98.2,True,True,14,69837.988,race_002_monza,2
38,600,95.586,98.8,True,True,15,74081.936,race_002_monza,2
38,640,82.128,98.4,True,False,16,78340.498,race_002_monza,2
38,680,82.634,98.6,True,False,17,82574.301,race_002_monza,2
114,40,95.971,98.5,True,False,1,4113.989,race_002_monza,2
114,80,82.535,98.8,True,False,2,8546.167,race_002_monza,2
114,120,97.174,98.6,True,False,3,13142.381,race_002_monza,2
114,160,81.211,98.6,False,False,4,17996.46,race_002_monza,2
114,200,97.966,98.2,False,False,5,23211.364,race_002_monza,2
114,240,83.806,99.9,False,True,6,28444.366,race_002_monza,2
114,280,83.53,99.3,False,True,7,33656.451,race_002_monza,2
114,320,83.526,99.1,False,True,8,38854.658,race_002_monza,2
114,360,80.507,98.3,False,False,9,44074.225,race_002_monza,2
114,400,98.05,99.1,False,True,10,49281.57,race_002_monza,2
114,440,80.708,98.5,False,False,11,54509.957,race_002_monza,2
114,480,96.732,98.7,False,False,12,59920.185,race_002_monza,2
114,520,81.744,98.3,False,True,13,64854.2,race_002_monza,2
114,560,96.402,98.6,True,False,14,69362.369,race_002_monza,2
114,600,79.904,98.4,True,False,15,73574.862,race_002_monza,2
114,640,82.438,99.2,True,False,16,77771.719,race_002_monza,2
114,680,80.989,99.2,True,True,17,81975.222,race_002_monza,2
114,720,81.644,98.3,True,False,18,86171.978,race_002_monza,2
28,40,83.347,99.5,True,True,1,4160.888,race_002_monza,2
28,80,81.351,98.6,True,False,2,8641.861,race_002_monza,2
28,120,95.425,98.2,True,False,3,13293.658,race_002_monza,2
28,160,97.567,98.2,False,False,4,18215.787,race_002_monza,2
28,200,81.009,98.2,False,True,5,23491.77,race_002_monza,2
28,240,97.198,98.5,False,False,6,28752.543,race_002_monza,2
28,280,97.857,98.7,False,False,7,34031.428,race_002_monza,2
28,320,81.28,99.2,False,False,8,39307.175,race_002_monza,2
28,360,95.651,99.6,False,False,9,44568.503,race_002_monza,2
28,400,81.193,99.0,False,False,10,49845.802,race_002_monza,2
28,440,82.85,98.5,False,False,11,55112.215,race_002_monza,2
28,480,81.137,98.9,False,False,12,60633.219,race_002_monza,2
28,520,80.901,98.3,False,False,13,65528.055,race_002_monza,2
28,560,95.857,98.9,True,False,14,70023.287,race_002_monza,2
28,600,80.666,98.5,True,False,15,74282.256,race_002_monza,2
28,640,95.902,98.2,True,True,16,78523.494,race_002_monza,2
28,680,95.262,98.1,True,False,17,82783.156,race_002_monza,2
44,40,82.056,99.3,True,True,1,4086.8,race_002_monza,2
44,80,98.046,98.6,True,True,2,8469.83,race_002_monza,2
44,120,97.057,98.2,True,False,3,13053.593,race_002_monza,2
44,160,96.033,98.2,True,False,4,17865.263,race_002_monza,2
44,200,83.352,99.1,False,False,5,23033.77,race_002_monza,2
44,240,80.756,99.0,False,False,6,28198.897,race_002_monza,2
44,280,95.928,98.6,False,False,7,33363.014,race_002_monza,2
44,320,79.788,99.1,False,False,8,38539.868,race_002_monza,2
44,360,81.539,98.3,False,True,9,43696.808,race_002_monza,2
44,400,97.758,98.6,False,True,10,48858.104,race_002_monza,2
44,440,81.6,99.1,False,False,11,54040.423,race_002_monza,2
