car_number,lap_number,pit_time_seconds,fuel_added,tire_change,driver_change,stint_completed,elapsed_time_seconds,race_id,race_index
178,31,57.903,61.8,True,True,1,2697.338,race_009_misano,9
178,62,58.6,61.4,True,False,2,5595.113,race_009_misano,9
178,93,75.229,62.1,True,False,3,8373.665,race_009_misano,9
178,127,60.648,67.8,True,False,4,11706.082,race_009_misano,9
178,161,61.051,68.5,True,False,5,15024.885,race_009_misano,9
178,195,61.925,68.4,True,True,6,18340.896,race_009_misano,9
178,229,76.192,67.9,True,False,7,21659.784,race_009_misano,9
178,263,61.796,68.6,True,True,8,24990.102,race_009_misano,9
178,297,61.666,68.5,True,False,9,28308.456,race_009_misano,9
160,30,59.898,59.9,True,True,1,2593.35,race_009_misano,9
160,60,57.215,60.2,True,False,2,5382.336,race_009_misano,9
160,90,60.06,60.5,True,False,3,8036.932,race_009_misano,9
160,124,61.646,68.3,True,False,4,11325.992,race_009_misano,9
160,158,61.421,68.3,True,False,5,14620.047,race_009_misano,9
160,192,75.044,67.7,True,False,6,17918.545,race_009_misano,9
160,226,62.638,67.9,True,True,7,21228.597,race_009_misano,9
160,260,60.519,67.9,True,True,8,24526.717,race_009_misano,9
160,294,60.748,68.6,True,False,9,27823.607,race_009_misano,9
106,30,58.311,59.5,True,False,1,2632.691,race_009_misano,9
106,60,57.97,59.8,True,False,2,5465.873,race_009_misano,9
106,90,56.972,60.4,True,False,3,8160.424,race_009_misano,9
106,124,62.645,67.6,True,True,4,11506.701,race_009_misano,9
106,158,63.088,68.9,True,False,5,14854.843,race_009_misano,9
106,192,78.178,67.5,True,False,6,18208.324,race_009_misano,9
106,226,64.139,68.4,True,False,7,21582.275,race_009_misano,9
106,260,61.503,68.4,True,True,8,24933.212,race_009_misano,9
106,294,76.953,68.2,True,False,9,28283.727,race_009_misano,9
81,32,76.798,64.2,True,False,1,2824.269,race_009_misano,9
81,64,61.55,64.2,True,False,2,5792.928,race_009_misano,9
81,97,61.803,65.9,True,True,3,8790.208,race_009_misano,9
81,132,63.422,70.5,True,False,4,12201.75,race_009_misano,9
81,167,62.696,70.3,True,False,5,15624.282,race_009_misano,9
81,202,62.087,70.3,True,False,6,19038.28,race_009_misano,9
81,237,78.366,70.2,True,False,7,22450.736,race_009_misano,9
81,272,64.254,70.5,True,False,8,25873.587,race_009_misano,9
93,32,62.154,64.3,True,False,1,2749.903,race_009_misano,9
93,64,74.068,63.8,True,False,2,5661.487,race_009_misano,9
93,96,59.43,63.0,True,True,3,8522.092,race_009_misano,9
93,131,63.554,70.1,True,False,4,11887.192,race_009_misano,9
93,166,63.533,69.1,True,True,5,15253.639,race_009_misano,9
93,201,77.741,69.9,True,False,6,18620.204,race_009_misano,9
93,236,62.829,69.5,True,False,7,21999.088,race_009_misano,9
93,271,64.758,70.5,True,True,8,25361.479,race_009_misano,9
93,306,64.49,69.9,True,False,9,28728.483,race_009_misano,9
83,29,73.735,58.2,True,False,1,2479.348,race_009_misano,9
83,58,58.39,58.1,True,False,2,5165.054,race_009_misano,9
83,87,57.029,58.6,True,True,3,7700.976,race_009_misano,9
83,119,59.504,64.6,True,False,4,10716.705,race_009_misano,9
83,151,59.576,63.9,True,False,5,13783.196,race_009_misano,9
83,183,58.769,64.3,True,False,6,16843.32,race_009_misano,9
83,215,59.449,64.1,True,False,7,19908.283,race_009_misano,9
83,247,61.186,64.2,True,False,8,22971.622,race_009_misano,9
83,279,58.738,63.8,True,False,9,26033.318,race_009_misano,9
98,30,58.881,59.5,True,False,1,2639.866,race_009_misano,9
98,60,73.598,59.7,True,False,2,5477.28,race_009_misano,9
98,90,73.057,59.0,True,False,3,8203.974,race_009_misano,9
98,123,77.615,66.3,True,False,4,11471.716,race_009_misano,9
98,156,75.556,65.2,True,True,5,14737.631,race_009_misano,9
98,189,59.412,65.6,True,False,6,18009.622,race_009_misano,9
98,222,60.993,66.0,True,False,7,21260.647,race_009_misano,9
98,255,62.289,65.7,True,False,8,24505.76,race_009_misano,9
98,288,62.53,65.8,True,False,9,27762.487,race_009_misano,9
72,31,58.542,62.4,True,False,1,2704.722,race_009_misano,9
72,62,60.199,62.1,True,False,2,5612.203,race_009_misano,9
72,93,57.054,61.6,True,False,3,8406.532,race_009_misano,9
72,127,62.358,67.9,True,True,4,11727.887,race_009_misano,9
72,161,62.026,67.9,True,True,5,15056.776,race_009_misano,9
72,195,60.58,67.9,True,False,6,18381.348,race_009_misano,9
72,229,61.298,68.3,True,False,7,21707.261,race_009_misano,9
72,263,62.317,68.3,True,False,8,25031.104,race_009_misano,9
72,297,63.584,68.0,True,True,9,28361.538,race_009_misano,9
80,31,60.447,61.4,True,False,1,2731.899,race_009_misano,9
80,62,72.603,62.1,True,False,2,5662.817,race_009_misano,9
80,93,74.755,61.7,True,False,3,8503.414,race_009_misano,9
80,127,75.848,67.9,True,False,4,11870.214,race_009_misano,9
80,161,61.039,68.0,True,False,5,15232.501,race_009_misano,9
80,195,76.137,67.3,True,False,6,18585.28,race_009_misano,9
80,229,62.665,68.2,True,True,7,21960.151,race_009_misano,9
80,263,75.925,67.9,True,False,8,25317.859,race_009_misano,9
80,297,62.19,68.0,True,False,9,28685.893,race_009_misano,9
96,30,60.062,60.6,True,True,1,2615.632,race_009_misano,9
96,60,56.564,60.1,True,False,2,5463.656,race_009_misano,9
96,90,72.825,60.1,True,False,3,8133.409,race_009_misano,9
96,123,62.089,66.1,True,True,4,11367.945,race_009_misano,9
96,156,59.962,65.9,True,True,5,14593.261,race_009_misano,9
96,189,62.38,66.2,True,True,6,17821.826,race_009_misano,9
96,222,60.002,65.6,True,False,7,21042.447,race_009_misano,9
96,255,76.993,66.3,True,False,8,24263.233,race_009_misano,9
96,288,60.259,65.9,True,False,9,27500.073,race_009_misano,9
66,31,59.399,61.8,True,False,1,2688.92,race_009_misano,9
66,62,59.472,62.1,True,False,2,5579.075,race_009_misano,9
66,94,61.333,64.4,True,True,3,8444.128,race_009_misano,9
66,129,64.765,70.1,True,False,4,11849.314,race_009_misano,9
66,164,63.793,70.0,True,False,5,15256.952,race_009_misano,9
66,199,63.412,70.5,True,False,6,18664.133,race_009_misano,9
66,234,78.848,70.2,True,False,7,22076.285,race_009_misano,9
66,269,62.849,69.8,True,True,8,25495.374,race_009_misano,9
21,29,54.963,55.3,True,False,1,2378.041,race_009_misano,9
21,58,56.307,54.9,True,False,2,4963.679,race_009_misano,9
21,87,70.417,55.4,True,False,3,7397.737,race_009_misano,9
21,119,58.109,60.3,True,False,4,10293.028,race_009_misano,9
21,152,75.581,62.2,True,False,5,13333.935,race_009_misano,9
21,185,59.593,63.3,True,False,6,16389.166,race_009_misano,9
21,218,73.455,62.6,True,False,7,19427.243,race_009_misano,9
21,251,60.971,62.9,True,True,8,22475.762,race_009_misano,9
21,284,73.659,62.4,True,False,9,25508.369,race_009_misano,9
21,317,60.484,63.4,True,False,10,28557.383,race_009_misano,9
40,31,55.628,58.6,True,False,1,2557.01,race_009_misano,9
40,62,57.171,59.0,True,False,2,5325.334,race_009_misano,9
40,93,57.573,58.4,True,True,3,7939.609,race_009_misano,9
40,127,59.897,64.1,True,False,4,11064.546,race_009_misano,9
40,161,59.117,64.6,True,False,5,14198.622,race_009_misano,9
40,195,58.883,64.4,True,False,6,17331.445,race_009_misano,9
40,229,59.096,64.6,True,False,7,20468.521,race_009_misano,9
40,263,74.228,64.6,True,False,8,23605.899,race_009_misano,9
40,297,60.498,64.4,True,False,9,26762.844,race_009_misano,9
33,30,70.801,57.6,True,True,1,2482.299,race_009_misano,9
33,60,55.892,57.4,True,False,2,5161.823,race_009_misano,9
33,90,55.861,57.1,True,False,3,7698.694,race_009_misano,9
33,122,72.067,60.3,True,False,4,10628.485,race_009_misano,9
33,155,73.256,62.6,True,False,5,13704.789,race_009_misano,9
33,188,60.685,62.5,True,False,6,16785.617,race_009_misano,9
33,221,60.606,63.4,True,True,7,19848.358,race_009_misano,9
33,254,58.935,62.9,True,True,8,22909.759,race_009_misano,9
33,287,72.594,63.0,True,False,9,25971.257,race_009_misano,9
44,32,59.676,60.7,True,False,1,2629.348,race_009_misano,9
44,64,59.021,61.1,True,True,2,5477.622,race_009_misano,9
44,96,58.612,60.7,True,False,3,8164.772,race_009_misano,9
44,131,60.847,67.1,True,False,4,11383.127,race_009_misano,9
44,166,63.45,67.0,True,True,5,14609.772,race_009_misano,9
44,201,59.74,65.7,True,False,6,17836.39,race_009_misano,9
44,236,61.242,66.7,True,False,7,21057.789,race_009_misano,9
44,271,61.815,67.0,True,False,8,24278.415,race_009_misano,9
44,306,74.439,66.7,True,False,9,27500.294,race_009_misano,9
32,31,56.176,58.9,True,False,1,2560.558,race_009_misano,9
32,62,55.744,58.9,True,False,2,5349.919,race_009_misano,9
32,93,55.878,59.0,True,True,3,7970.656,race_009_misano,9
32,127,59.413,64.6,True,False,4,11116.643,race_009_misano,9
32,161,59.803,64.1,True,False,5,14272.365,race_009_misano,9
32,195,58.451,64.4,True,False,6,17428.93,race_009_misano,9
32,229,76.228,65.4,True,False,7,20580.969,race_009_misano,9
32,263,59.457,64.6,True,False,8,23751.654,race_009_misano,9
32,297,75.985,64.4,True,False,9,26900.352,race_009_misano,9
5,30,71.905,56.7,True,False,1,2421.508,race_009_misano,9
5,60,58.269,57.6,True,True,2,5042.328,race_009_misano,9
5,90,55.568,57.1,True,True,3,7523.396,race_009_misano,9
5,123,58.11,62.2,True,True,4,10455.358,race_009_misano,9
5,156,60.714,62.6,True,False,5,13445.801,race_009_misano,9
5,189,60.153,62.3,True,False,6,16436.926,race_009_misano,9
5,222,57.798,62.8,True,False,7,19428.878,race_009_misano,9
5,255,60.617,62.5,True,True,8,22417.622,race_009_misano,9
5,288,72.444,62.8,True,False,9,25408.355,race_009_misano,9
5,321,59.445,62.6,True,False,10,28410.706,race_009_misano,9
20,31,70.721,58.8,True,True,1,2515.174,race_009_misano,9
20,62,58.035,58.9,True,False,2,5263.913,race_009_misano,9
20,93,58.586,59.6,True,True,3,7848.958,race_009_misano,9
20,127,76.688,64.7,True,False,4,10925.307,race_009_misano,9
20,162,61.434,66.8,True,False,5,14135.643,race_009_misano,9
20,197,76.664,66.7,True,True,6,17331.249,race_009_misano,9
20,232,61.588,66.1,True,False,7,20536.657,race_009_misano,9
20,267,75.899,66.7,True,False,8,23725.184,race_009_misano,9
20,302,77.094,66.7,True,False,9,26925.29,race_009_misano,9
37,31,57.367,58.9,True,False,1,2556.388,race_009_misano,9
37,62,70.597,59.2,True,False,2,5335.589,race_009_misano,9
37,93,71.674,58.9,True,False,3,7963.988,race_009_misano,9
37,128,61.058,66.8,True,False,4,11206.128,race_009_misano,9
37,163,59.43,66.4,True,False,5,14445.738,race_009_misano,9
37,198,60.498,66.7,True,False,6,17680.348,race_009_misano,9
37,233,75.276,66.2,True,True,7,20917.795,race_009_misano,9
37,268,62.678,66.1,True,True,8,24161.249,race_009_misano,9
37,303,61.763,66.1,True,False,9,27402.271,race_009_misano,9
29,30,72.085,57.2,True,False,1,2413.645,race_009_misano,9
29,60,57.74,56.9,True,False,2,5061.372,race_009_misano,9
29,90,57.244,57.0,True,False,3,7536.64,race_009_misano,9
29,123,59.32,63.0,True,False,4,10470.666,race_009_misano,9
29,156,59.844,62.2,True,False,5,13454.295,race_009_misano,9
29,189,60.142,63.1,True,True,6,16438.058,race_009_misano,9
29,222,74.618,63.0,True,True,7,19421.052,race_009_misano,9
29,255,60.811,62.9,True,False,8,22414.885,race_009_misano,9
29,288,57.812,62.6,True,False,9,25394.177,race_009_misano,9
29,321,58.658,63.5,True,True,10,28378.62,race_009_misano,9
2,32,54.848,54.1,True,True,1,2441.627,race_009_misano,9
2,64,53.699,54.3,True,True,2,5086.134,race_009_misano,9
2,96,54.529,54.1,True,True,3,7581.902,race_009_misano,9
2,131,56.011,59.5,True,False,4,10518.101,race_009_misano,9
2,166,58.26,59.4,True,False,5,13505.027,race_009_misano,9
2,201,56.007,58.8,True,True,6,16502.119,race_009_misano,9
2,236,56.061,59.7,True,True,7,19489.127,race_009_misano,9
2,271,59.522,59.4,True,False,8,22481.598,race_009_misano,9
2,306,73.495,59.4,True,False,9,25474.316,race_009_misano,9
2,341,74.575,59.8,True,False,10,28486.158,race_009_misano,9
3,32,55.504,54.5,True,False,1,2407.913,race_009_misano,9
3,64,56.386,54.6,True,False,2,5018.072,race_009_misano,9
3,96,54.13,55.0,True,False,3,7477.191,race_009_misano,9
3,130,58.238,57.5,True,True,4,10279.298,race_009_misano,9
3,165,57.966,59.3,True,False,5,13227.648,race_009_misano,9
3,200,56.735,59.4,True,False,6,16179.07,race_009_misano,9
3,235,57.209,59.1,True,False,7,19130.292,race_009_misano,9
3,270,56.2,59.1,True,False,8,22082.464,race_009_misano,9
3,305,71.849,59.4,True,False,9,25031.042,race_009_misano,9
3,340,55.902,59.5,True,False,10,27992.295,race_009_misano,9
176,30,51.801,51.3,True,False,1,2282.541,race_009_misano,9
176,60,51.56,51.0,True,False,2,4773.44,race_009_misano,9
176,90,54.962,51.0,True,False,3,7112.881,race_009_misano,9
176,122,53.644,54.7,True,True,4,9753.905,race_009_misano,9
176,156,57.468,57.7,True,True,5,12660.749,race_009_misano,9
176,190,73.494,58.1,True,False,6,15570.314,race_009_misano,9
176,224,57.691,57.4,True,True,7,18493.77,race_009_misano,9
176,258,73.34,58.0,True,True,8,21395.634,race_009_misano,9
176,292,55.39,57.7,True,False,9,24320.752,race_009_misano,9
176,326,73.233,58.2,True,False,10,27228.332,race_009_misano,9
14,30,68.998,51.2,True,False,1,2327.741,race_009_misano,9
14,60,52.713,51.3,True,False,2,4879.018,race_009_misano,9
14,90,52.749,50.7,True,True,3,7258.066,race_009_misano,9
14,122,55.695,54.6,True,False,4,9957.553,race_009_misano,9
14,156,55.067,57.9,True,False,5,12918.444,race_009_misano,9
14,190,55.478,57.8,True,False,6,15884.651,race_009_misano,9
14,224,57.896,57.7,True,False,7,18842.161,race_009_misano,9
14,258,58.787,58.1,True,False,8,21797.081,race_009_misano,9
14,292,74.013,58.1,True,False,9,24758.254,race_009_misano,9
14,326,57.863,57.3,True,False,10,27737.852,race_009_misano,9
151,29,68.839,49.0,True,False,1,2213.374,race_009_misano,9
151,58,51.617,49.1,True,False,2,4643.688,race_009_misano,9
151,87,51.433,49.3,True,False,3,6908.402,race_009_misano,9
151,118,56.164,52.5,True,False,4,9439.697,race_009_misano,9
151,150,68.511,54.4,True,False,5,12187.603,race_009_misano,9
151,182,56.61,54.1,True,False,6,14936.3,race_009_misano,9
151,214,54.376,54.3,True,True,7,17684.41,race_009_misano,9
151,246,72.051,54.3,True,True,8,20425.815,race_009_misano,9
151,278,56.094,55.0,True,False,9,23182.518,race_009_misano,9
151,310,56.813,54.4,True,False,10,25926.813,race_009_misano,9
151,342,53.691,54.3,True,False,11,28672.895,race_009_misano,9
7,31,55.405,52.5,True,False,1,2399.364,race_009_misano,9
7,62,54.217,52.8,True,False,2,5009.41,race_009_misano,9
7,93,70.211,52.9,True,True,3,7467.206,race_009_misano,9
7,127,56.716,57.5,True,False,4,10384.382,race_009_misano,9
7,162,58.67,59.5,True,False,5,13426.396,race_009_misano,9
7,197,55.975,59.3,True,True,6,16476.094,race_009_misano,9
7,232,59.055,60.0,True,False,7,19515.437,race_009_misano,9
7,267,70.98,58.9,True,False,8,22557.506,race_009_misano,9
7,302,57.855,59.8,True,False,9,25611.214,race_009_misano,9
7,337,59.587,59.7,True,False,10,28651.35,race_009_misano,9
58,29,53.735,49.8,True,True,1,2224.195,race_009_misano,9
58,58,68.954,49.3,True,False,2,4659.091,race_009_misano,9
58,87,68.965,49.3,True,False,3,6953.947,race_009_misano,9
58,118,68.314,53.0,True,True,4,9531.27,race_009_misano,9
58,150,55.945,54.3,True,True,5,12302.641,race_009_misano,9
58,182,55.904,54.2,True,False,6,15059.127,race_009_misano,9
58,214,72.036,54.2,True,False,7,17813.676,race_009_misano,9
58,246,54.302,54.5,True,False,8,20587.448,race_009_misano,9
58,278,54.555,54.6,True,False,9,23341.203,race_009_misano,9
58,310,55.63,54.3,True,True,10,26100.027,race_009_misano,9
