car_number,lap_number,lap_time_seconds,sector_1,sector_2,sector_3,stint,stint_lap,driver_number,fuel_remaining,tire_life_pct,track_status,weather,track_temp_c,elapsed_time_seconds,class,race_id,race_index
51,28,82.323,27.209,28.565,26.189,2,7,1,106.2,74.4,Green,dry,30.2,2363.814,LMGT3,race_001_laguna_seca,1
51,29,81.641,27.025,28.475,26.087,2,8,1,104.1,70.7,Green,dry,30.2,2445.455,LMGT3,race_001_laguna_seca,1
51,30,82.963,27.464,29.043,26.66,2,9,1,102.2,67.1,Green,dry,29.7,2528.418,LMGT3,race_001_laguna_seca,1
51,31,81.507,27.329,28.593,26.279,2,10,1,100.1,63.4,Green,dry,29.7,2609.924,LMGT3,race_001_laguna_seca,1
51,32,83.069,27.065,29.15,26.689,2,11,1,98.1,59.8,Green,dry,29.7,2692.993,LMGT3,race_001_laguna_seca,1
51,33,82.32,27.6,29.238,26.293,2,12,1,96.0,56.1,Green,dry,29.7,2775.314,LMGT3,race_001_laguna_seca,1
51,34,81.874,27.357,28.281,26.621,2,13,1,93.9,52.4,Green,dry,29.4,2857.188,LMGT3,race_001_laguna_seca,1
51,35,83.196,27.546,29.018,26.178,2,14,1,91.9,48.8,Green,dry,29.4,2940.384,LMGT3,race_001_laguna_seca,1
51,36,83.454,27.045,29.043,26.604,2,15,1,89.8,45.1,Green,dry,29.4,3023.838,LMGT3,race_001_laguna_seca,1
51,37,84.089,27.596,29.278,27.146,2,16,1,87.8,41.5,Green,dry,29.6,3107.928,LMGT3,race_001_laguna_seca,1
51,38,84.238,27.751,29.124,26.633,2,17,1,85.8,37.8,Green,dry,29.6,3192.166,LMGT3,race_001_laguna_seca,1
51,39,84.608,28.336,29.475,27.155,2,18,1,83.8,34.2,Green,dry,29.6,3276.775,LMGT3,race_001_laguna_seca,1
51,40,85.128,28.256,29.473,27.702,2,19,1,81.9,30.5,Green,dry,29.6,3361.902,LMGT3,race_001_laguna_seca,1
51,41,84.591,27.5,30.104,27.071,2,20,1,79.9,26.8,Green,dry,29.3,3446.494,LMGT3,race_001_laguna_seca,1
51,42,85.645,28.513,29.686,27.804,2,21,1,78.0,23.2,Green,dry,29.3,3532.138,LMGT3,race_001_laguna_seca,1
51,43,82.407,26.76,29.118,26.324,3,1,2,118.0,96.3,Green,dry,29.3,3660.291,LMGT3,race_001_laguna_seca,1
51,44,82.575,27.151,28.961,26.079,3,2,2,116.0,92.7,Green,dry,29.7,3742.867,LMGT3,race_001_laguna_seca,1
51,45,81.27,27.265,28.318,25.777,3,3,2,113.9,89.0,Green,dry,29.7,3824.137,LMGT3,race_001_laguna_seca,1
51,46,82.099,26.618,28.391,26.488,3,4,2,111.9,85.4,Green,dry,29.7,3906.236,LMGT3,race_001_laguna_seca,1
51,47,82.195,26.846,28.499,26.474,3,5,2,110.0,81.7,Green,dry,29.6,3988.431,LMGT3,race_001_laguna_seca,1
51,48,81.219,27.102,28.105,26.143,3,6,2,108.1,78.1,Green,dry,29.6,4069.65,LMGT3,race_001_laguna_seca,1
51,49,81.65,26.688,28.8,26.484,3,7,2,106.2,74.4,Green,dry,29.6,4151.3,LMGT3,race_001_laguna_seca,1
51,50,82.695,27.457,28.648,26.256,3,8,2,104.2,70.7,Green,dry,29.6,4233.995,LMGT3,race_001_laguna_seca,1
51,51,82.875,26.934,28.714,26.047,3,9,2,102.3,67.1,Green,dry,29.5,4316.87,LMGT3,race_001_laguna_seca,1
51,52,81.772,26.906,29.013,26.484,3,10,2,100.3,63.4,Green,dry,29.5,4398.641,LMGT3,race_001_laguna_seca,1
51,53,82.108,26.975,28.828,26.043,3,11,2,98.3,59.8,Green,dry,29.5,4480.75,LMGT3,race_001_laguna_seca,1
51,54,82.646,27.325,28.862,26.241,3,12,2,96.4,56.1,Green,dry,29.5,4563.396,LMGT3,race_001_laguna_seca,1
51,55,83.248,27.112,29.505,26.627,3,13,2,94.3,52.4,Green,dry,29.2,4646.644,LMGT3,race_001_laguna_seca,1
51,56,83.233,27.392,28.654,26.403,3,14,2,92.3,48.8,Green,dry,29.2,4729.877,LMGT3,race_001_laguna_seca,1
51,57,83.796,27.411,28.968,27.15,3,15,2,90.2,45.1,Green,dry,29.2,4813.673,LMGT3,race_001_laguna_seca,1
51,58,84.829,27.665,29.462,26.664,3,16,2,88.2,41.5,Green,dry,29.0,4898.502,LMGT3,race_001_laguna_seca,1
51,59,85.006,28.128,29.526,27.256,3,17,2,86.3,37.8,Green,dry,29.0,4983.508,LMGT3,race_001_laguna_seca,1
51,60,84.855,27.709,29.21,26.791,3,18,2,84.2,34.2,Green,dry,29.0,5068.363,LMGT3,race_001_laguna_seca,1
51,61,85.571,28.336,30.05,27.548,3,19,2,82.2,30.5,Green,dry,29.0,5153.934,LMGT3,race_001_laguna_seca,1
51,62,84.635,27.848,29.505,27.102,3,20,2,80.1,26.8,Green,dry,29.2,5238.568,LMGT3,race_001_laguna_seca,1
51,63,84.705,28.191,29.23,27.209,3,21,2,78.1,23.2,Green,dry,29.2,5323.274,LMGT3,race_001_laguna_seca,1
51,64,82.213,26.928,28.841,26.284,4,1,3,118.0,96.3,Green,dry,29.2,5451.974,LMGT3,race_001_laguna_seca,1
51,65,82.789,27.553,28.691,26.024,4,2,3,115.9,92.7,Green,dry,28.9,5534.762,LMGT3,race_001_laguna_seca,1
51,66,81.386,26.409,28.481,26.14,4,3,3,113.8,89.0,Green,dry,28.9,5616.148,LMGT3,race_001_laguna_seca,1
51,67,81.576,26.527,28.127,26.332,4,4,3,111.8,85.4,Green,dry,28.9,5697.724,LMGT3,race_001_laguna_seca,1
51,68,81.913,26.966,28.416,26.531,4,5,3,109.8,81.7,Green,dry,28.9,5779.637,LMGT3,race_001_laguna_seca,1
51,69,82.48,26.99,28.958,26.255,4,6,3,107.7,78.1,Green,dry,28.7,5862.117,LMGT3,race_001_laguna_seca,1
51,70,81.391,26.496,28.937,25.991,4,7,3,105.6,74.4,Green,dry,28.7,5943.508,LMGT3,race_001_laguna_seca,1
51,71,81.617,27.307,28.798,26.424,4,8,3,103.6,70.7,Green,dry,28.7,6025.125,LMGT3,race_001_laguna_seca,1
51,72,82.462,27.562,28.611,26.377,4,9,3,101.6,67.1,Green,dry,28.4,6107.587,LMGT3,race_001_laguna_seca,1
51,73,81.815,27.443,28.175,26.386,4,10,3,99.5,63.4,Green,dry,28.4,6189.402,LMGT3,race_001_laguna_seca,1
51,74,83.047,27.473,29.482,26.109,4,11,3,97.6,59.8,Green,dry,28.4,6272.45,LMGT3,race_001_laguna_seca,1
51,75,82.745,27.73,29.432,26.923,4,12,3,95.6,56.1,Green,dry,28.4,6355.194,LMGT3,race_001_laguna_seca,1
51,76,82.448,27.552,28.676,26.712,4,13,3,93.5,52.4,Green,dry,28.3,6437.642,LMGT3,race_001_laguna_seca,1
51,77,81.799,26.724,28.25,25.752,4,14,3,91.5,48.8,Green,dry,28.3,6519.441,LMGT3,race_001_laguna_seca,1
51,78,84.037,27.957,28.978,26.707,4,15,3,89.5,45.1,Green,dry,28.3,6603.478,LMGT3,race_001_laguna_seca,1
51,79,84.069,27.561,29.55,27.288,4,16,3,87.5,41.5,Green,dry,28.4,6687.547,LMGT3,race_001_laguna_seca,1
51,80,84.49,27.406,29.942,26.558,4,17,3,85.5,37.8,Green,dry,28.4,6772.037,LMGT3,race_001_laguna_seca,1
51,81,85.221,28.562,30.126,27.769,4,18,3,83.5,34.2,Green,dry,28.4,6857.258,LMGT3,race_001_laguna_seca,1
51,82,84.626,27.828,29.599,27.208,4,19,3,81.5,30.5,Green,dry,28.4,6941.884,LMGT3,race_001_laguna_seca,1
51,83,85.81,28.586,29.951,27.381,4,20,3,79.4,26.8,Green,dry,28.5,7027.694,LMGT3,race_001_laguna_seca,1
51,84,85.872,27.948,29.91,27.266,4,21,3,77.4,23.2,Green,dry,28.5,7113.566,LMGT3,race_001_laguna_seca,1
51,85,81.642,26.87,28.459,26.305,5,1,1,117.9,96.3,Green,dry,28.5,7241.429,LMGT3,race_001_laguna_seca,1
51,86,82.052,27.363,28.308,26.174,5,2,1,115.8,92.7,Green,dry,28.8,7323.48,LMGT3,race_001_laguna_seca,1
51,87,82.393,27.157,28.951,26.033,5,3,1,113.7,89.0,Green,dry,28.8,7405.873,LMGT3,race_001_laguna_seca,1
51,88,82.649,27.717,29.077,26.556,5,4,1,111.8,85.4,Green,dry,28.8,7488.522,LMGT3,race_001_laguna_seca,1
51,89,81.939,26.716,28.399,25.907,5,5,1,109.8,81.7,Green,dry,28.8,7570.461,LMGT3,race_001_laguna_seca,1
51,90,82.457,26.769,29.329,26.77,5,6,1,107.9,78.1,Green,dry,29.2,7652.918,LMGT3,race_001_laguna_seca,1
51,91,82.774,26.989,28.867,26.746,5,7,1,105.8,74.4,Green,dry,29.2,7735.692,LMGT3,race_001_laguna_seca,1
51,92,82.466,27.53,28.588,26.113,5,8,1,103.8,70.7,Green,dry,29.2,7818.159,LMGT3,race_001_laguna_seca,1
51,93,82.282,27.233,28.39,26.708,5,9,1,101.8,67.1,Green,dry,29.4,7900.441,LMGT3,race_001_laguna_seca,1
51,94,81.908,27.418,29.124,26.573,5,10,1,99.9,63.4,Green,dry,29.4,7982.349,LMGT3,race_001_laguna_seca,1
51,95,82.877,27.4,28.594,26.429,5,11,1,97.9,59.8,Green,dry,29.4,8065.225,LMGT3,race_001_laguna_seca,1
51,96,82.23,27.359,28.776,25.895,5,12,1,95.9,56.1,Green,dry,29.4,8147.455,LMGT3,race_001_laguna_seca,1
51,97,82.055,26.654,29.07,26.253,5,13,1,93.9,52.4,Green,dry,29.6,8229.51,LMGT3,race_001_laguna_seca,1
51,98,82.557,27.569,28.743,26.596,5,14,1,91.8,48.8,Green,dry,29.6,8312.067,LMGT3,race_001_laguna_seca,1
51,99,83.844,28.047,29.643,26.989,5,15,1,89.9,45.1,Green,dry,29.6,8395.911,LMGT3,race_001_laguna_seca,1
51,100,84.616,28.132,29.953,27.275,5,16,1,87.8,41.5,Green,dry,29.6,8480.527,LMGT3,race_001_laguna_seca,1
51,101,84.631,28.181,29.279,27.463,5,17,1,85.8,37.8,Green,dry,30.0,8565.158,LMGT3,race_001_laguna_seca,1
51,102,85.248,28.458,29.466,27.115,5,18,1,83.9,34.2,Green,dry,30.0,8650.406,LMGT3,race_001_laguna_seca,1
51,103,85.325,28.475,30.196,27.311,5,19,1,82.0,30.5,Green,dry,30.0,8735.731,LMGT3,race_001_laguna_seca,1
51,104,84.366,27.958,30.009,27.129,5,20,1,80.0,26.8,Green,dry,30.2,8820.097,LMGT3,race_001_laguna_seca,1
51,105,85.089,28.119,30.061,26.836,5,21,1,78.0,23.2,Green,dry,30.2,8905.187,LMGT3,race_001_laguna_seca,1
51,106,82.211,27.562,28.376,26.745,6,1,1,118.0,96.3,Green,dry,30.2,9049.574,LMGT3,race_001_laguna_seca,1
51,107,82.859,27.145,29.209,26.082,6,2,1,116.1,92.7,Green,dry,30.4,9132.434,LMGT3,race_001_laguna_seca,1
51,108,81.939,27.161,28.224,26.592,6,3,1,114.1,89.0,Green,dry,30.4,9214.373,LMGT3,race_001_laguna_seca,1
51,109,82.653,27.525,28.559,26.707,6,4,1,112.0,85.4,Green,dry,30.4,9297.025,LMGT3,race_001_laguna_seca,1
51,110,81.171,26.61,28.398,26.245,6,5,1,110.1,81.7,Green,dry,30.4,9378.196,LMGT3,race_001_laguna_seca,1
51,111,82.324,26.94,29.31,26.27,6,6,1,108.1,78.1,Green,dry,30.4,9460.52,LMGT3,race_001_laguna_seca,1
51,112,82.016,27.36,28.899,25.966,6,7,1,106.2,74.4,Green,dry,30.4,9542.536,LMGT3,race_001_laguna_seca,1
51,113,81.482,27.044,28.292,26.525,6,8,1,104.1,70.7,Green,dry,30.4,9624.018,LMGT3,race_001_laguna_seca,1
51,114,81.667,27.394,28.503,26.272,6,9,1,102.1,67.1,Green,dry,30.4,9705.685,LMGT3,race_001_laguna_seca,1
51,115,82.145,27.592,28.66,26.681,6,10,1,100.2,63.4,Green,dry,30.4,9787.831,LMGT3,race_001_laguna_seca,1
51,116,81.942,26.572,28.831,26.09,6,11,1,98.3,59.8,Green,dry,30.4,9869.773,LMGT3,race_001_laguna_seca,1
51,117,83.061,27.878,28.757,26.948,6,12,1,96.3,56.1,Green,dry,30.4,9952.833,LMGT3,race_001_laguna_seca,1
51,118,82.995,27.733,29.309,26.685,6,13,1,94.2,52.4,Green,dry,30.7,10035.828,LMGT3,race_001_laguna_seca,1
51,119,82.002,27.481,28.817,26.537,6,14,1,92.3,48.8,Green,dry,30.7,10117.83,LMGT3,race_001_laguna_seca,1
51,120,83.726,27.255,29.489,26.722,6,15,1,90.4,45.1,Green,dry,30.7,10201.556,LMGT3,race_001_laguna_seca,1
51,121,83.551,27.136,29.325,26.505,6,16,1,88.4,41.5,Green,dry,31.0,10285.107,LMGT3,race_001_laguna_seca,1
51,122,84.849,27.955,29.209,26.724,6,17,1,86.4,37.8,Green,dry,31.0,10369.956,LMGT3,race_001_laguna_seca,1
51,123,84.457,27.971,29.352,27.221,6,18,1,84.4,34.2,Green,dry,31.0,10454.413,LMGT3,race_001_laguna_seca,1
51,124,85.543,27.769,29.921,26.979,6,19,1,82.4,30.5,Green,dry,31.0,10539.956,LMGT3,race_001_laguna_seca,1
51,125,84.788,27.623,29.675,27.25,6,20,1,80.3,26.8,Green,dry,31.2,10624.744,LMGT3,race_001_laguna_seca,1
51,126,85.866,27.846,29.88,27.495,6,21,1,78.3,23.2,Green,dry,31.2,10710.61,LMGT3,race_001_laguna_seca,1
51,127,81.796,26.626,28.696,26.364,7,1,2,118.0,96.3,Green,dry,31.2,10838.684,LMGT3,race_001_laguna_seca,1
51,128,83.072,27.081,28.68,26.719,7,2,2,116.1,92.7,Green,dry,31.7,10921.756,LMGT3,race_001_laguna_seca,1
51,129,82.168,27.552,28.311,26.335,7,3,2,114.2,89.0,Green,dry,31.7,11003.925,LMGT3,race_001_laguna_seca,1
51,130,82.246,27.355,29.088,26.158,7,4,2,112.1,85.4,Green,dry,31.7,11086.17,LMGT3,race_001_laguna_seca,1
51,131,82.492,27.617,28.92,26.715,7,5,2,110.2,81.7,Green,dry,31.7,11168.663,LMGT3,race_001_laguna_seca,1
51,132,81.969,27.076,28.921,25.812,7,6,2,108.2,78.1,Green,dry,31.6,11250.631,LMGT3,race_001_laguna_seca,1
51,133,81.398,26.521,28.861,25.766,7,7,2,106.2,74.4,Green,dry,31.6,11332.029,LMGT3,race_001_laguna_seca,1
51,134,82.975,27.064,29.331,26.711,7,8,2,104.2,70.7,Green,dry,31.6,11415.004,LMGT3,race_001_laguna_seca,1
51,135,82.262,27.366,28.52,26.82,7,9,2,102.2,67.1,Green,dry,31.6,11497.266,LMGT3,race_001_laguna_seca,1
51,136,83.12,27.129,29.272,26.171,7,10,2,100.2,63.4,Green,dry,31.6,11580.386,LMGT3,race_001_laguna_seca,1
51,137,81.637,26.903,28.941,26.351,7,11,2,98.2,59.8,Green,dry,31.6,11662.023,LMGT3,race_001_laguna_seca,1
51,138,82.884,27.198,28.88,27.011,7,12,2,96.3,56.1,Green,dry,31.6,11744.907,LMGT3,race_001_laguna_seca,1
51,139,81.801,27.073,28.569,26.402,7,13,2,94.2,52.4,Green,dry,31.8,11826.708,LMGT3,race_001_laguna_seca,1
51,140,82.611,27.662,28.836,26.212,7,14,2,92.1,48.8,Green,dry,31.8,11909.319,LMGT3,race_001_laguna_seca,1
51,141,83.933,27.409,29.5,26.99,7,15,2,90.0,45.1,Green,dry,31.8,11993.253,LMGT3,race_001_laguna_seca,1
51,142,84.463,28.088,29.971,26.708,7,16,2,88.1,41.5,Green,dry,31.8,12077.715,LMGT3,race_001_laguna_seca,1
51,143,83.924,27.376,29.728,26.848,7,17,2,86.0,37.8,Green,dry,32.0,12161.639,LMGT3,race_001_laguna_seca,1
51,144,84.231,27.742,29.496,26.813,7,18,2,83.9,34.2,Green,dry,32.0,12245.87,LMGT3,race_001_laguna_seca,1
51,145,85.109,27.977,30.258,26.993,7,19,2,82.0,30.5,Green,dry,32.0,12330.98,LMGT3,race_001_laguna_seca,1
51,146,85.511,28.492,29.56,27.833,7,20,2,80.0,26.8,Green,dry,32.0,12416.491,LMGT3,race_001_laguna_seca,1
51,147,85.457,27.774,29.58,27.366,7,21,2,78.1,23.2,Green,dry,32.0,12501.948,LMGT3,race_001_laguna_seca,1
51,148,82.093,27.298,28.4,25.937,8,1,2,118.0,96.3,Green,dry,32.0,12632.311,LMGT3,race_001_laguna_seca,1
51,149,81.818,27.164,28.611,26.526,8,2,2,115.9,92.7,Green,dry,32.1,12714.129,LMGT3,race_001_laguna_seca,1
51,150,82.339,27.54,28.524,25.96,8,3,2,113.9,89.0,Green,dry,32.1,12796.468,LMGT3,race_001_laguna_seca,1
51,151,81.534,26.937,28.974,25.63,8,4,2,112.0,85.4,Green,dry,32.1,12878.002,LMGT3,race_001_laguna_seca,1
51,152,81.364,27.284,28.294,26.044,8,5,2,110.0,81.7,Green,dry,32.1,12959.367,LMGT3,race_001_laguna_seca,1
51,153,81.305,27.317,28.922,25.522,8,6,2,108.1,78.1,Green,dry,32.1,13040.671,LMGT3,race_001_laguna_seca,1
51,154,82.872,27.716,28.96,26.535,8,7,2,106.1,74.4,Green,dry,32.1,13123.543,LMGT3,race_001_laguna_seca,1
51,155,82.184,26.76,28.294,26.107,8,8,2,104.0,70.7,Green,dry,32.1,13205.727,LMGT3,race_001_laguna_seca,1
51,156,82.622,27.439,29.388,26.033,8,9,2,102.1,67.1,Green,dry,32.6,13288.349,LMGT3,race_001_laguna_seca,1
51,157,82.642,27.64,28.602,26.638,8,10,2,100.1,63.4,Green,dry,32.6,13370.992,LMGT3,race_001_laguna_seca,1
51,158,82.988,27.569,29.043,26.674,8,11,2,98.0,59.8,Green,dry,32.6,13453.98,LMGT3,race_001_laguna_seca,1
51,159,83.112,26.957,29.52,26.785,8,12,2,96.0,56.1,Green,dry,32.6,13537.092,LMGT3,race_001_laguna_seca,1
51,160,82.874,27.507,28.9,26.671,8,13,2,94.0,52.4,Green,dry,32.9,13619.966,LMGT3,race_001_laguna_seca,1
51,161,82.005,27.561,28.25,26.719,8,14,2,92.0,48.8,Green,dry,32.9,13701.971,LMGT3,race_001_laguna_seca,1
51,162,83.644,27.885,29.343,27.005,8,15,2,89.9,45.1,Green,dry,32.9,13785.615,LMGT3,race_001_laguna_seca,1
51,163,84.729,27.788,29.823,27.421,8,16,2,88.0,41.5,Green,dry,32.9,13870.344,LMGT3,race_001_laguna_seca,1
51,164,84.828,27.929,30.007,26.765,8,17,2,85.9,37.8,Green,dry,32.9,13955.172,LMGT3,race_001_laguna_seca,1
51,165,84.752,27.793,29.53,27.017,8,18,2,84.0,34.2,Green,dry,32.9,14039.924,LMGT3,race_001_laguna_seca,1
51,166,85.302,28.098,29.593,27.17,8,19,2,82.0,30.5,Green,dry,32.9,14125.226,LMGT3,race_001_laguna_seca,1
51,167,84.791,28.084,29.845,27.252,8,20,2,80.1,26.8,Green,dry,32.6,14210.017,LMGT3,race_001_laguna_seca,1
51,168,85.485,28.574,29.939,27.335,8,21,2,78.1,23.2,Green,dry,32.6,14295.502,LMGT3,race_001_laguna_seca,1
51,169,82.353,27.21,28.931,26.618,9,1,2,118.0,96.3,Green,dry,32.6,14424.156,LMGT3,race_001_laguna_seca,1
51,170,83.109,27.881,28.606,26.29,9,2,2,115.9,92.7,Green,dry,32.5,14507.264,LMGT3,race_001_laguna_seca,1
51,171,81.04,27.141,28.108,26.36,9,3,2,113.9,89.0,Green,dry,32.5,14588.305,LMGT3,race_001_laguna_seca,1
51,172,81.199,26.647,28.021,25.97,9,4,2,111.8,85.4,Green,dry,32.5,14669.504,LMGT3,race_001_laguna_seca,1
51,173,81.593,26.733,28.861,26.149,9,5,2,109.9,81.7,Green,dry,32.5,14751.097,LMGT3,race_001_laguna_seca,1
51,174,81.749,27.193,28.385,26.073,9,6,2,107.8,78.1,Green,dry,32.2,14832.846,LMGT3,race_001_laguna_seca,1
51,175,81.511,27.08,28.21,26.109,9,7,2,105.9,74.4,Green,dry,32.2,14914.357,LMGT3,race_001_laguna_seca,1
51,176,82.548,27.308,28.648,26.878,9,8,2,104.0,70.7,Green,dry,32.2,14996.905,LMGT3,race_001_laguna_seca,1
51,177,82.25,27.193,28.331,26.453,9,9,2,101.9,67.1,Green,dry,32.2,15079.155,LMGT3,race_001_laguna_seca,1
51,178,83.089,27.739,29.466,26.317,9,10,2,99.9,63.4,Green,dry,32.0,15162.244,LMGT3,race_001_laguna_seca,1
51,179,81.944,26.953,29.02,26.622,9,11,2,97.9,59.8,Green,dry,32.0,15244.188,LMGT3,race_001_laguna_seca,1
51,180,82.25,27.423,28.562,26.643,9,12,2,95.9,56.1,Green,dry,32.0,15326.438,LMGT3,race_001_laguna_seca,1
51,181,82.442,26.802,28.979,26.333,9,13,2,93.9,52.4,Green,dry,32.2,15408.881,LMGT3,race_001_laguna_seca,1
51,182,82.784,27.556,29.337,26.208,9,14,2,92.0,48.8,Green,dry,32.2,15491.665,LMGT3,race_001_laguna_seca,1
51,183,83.109,27.568,29.195,26.642,9,15,2,90.1,45.1,Green,dry,32.2,15574.774,LMGT3,race_001_laguna_seca,1
51,184,83.628,27.692,29.267,27.249,9,16,2,88.1,41.5,Green,dry,32.2,15658.402,LMGT3,race_001_laguna_seca,1
51,185,83.753,27.543,29.242,27.019,9,17,2,86.0,37.8,Green,dry,32.0,15742.155,LMGT3,race_001_laguna_seca,1
51,186,84.985,27.673,29.349,27.42,9,18,2,83.9,34.2,Green,dry,32.0,15827.14,LMGT3,race_001_laguna_seca,1
51,187,85.085,27.657,29.365,27.621,9,19,2,82.0,30.5,Green,dry,32.0,15912.225,LMGT3,race_001_laguna_seca,1
51,188,84.72,27.684,29.507,26.68,9,20,2,80.0,26.8,Green,dry,32.1,15996.945,LMGT3,race_001_laguna_seca,1
51,189,85.571,28.539,29.683,27.423,9,21,2,78.1,23.2,Green,dry,32.1,16082.516,LMGT3,race_001_laguna_seca,1
51,190,82.22,27.302,29.271,26.472,10,1,2,118.0,96.3,Green,dry,32.1,16227.281,LMGT3,race_001_laguna_seca,1
51,191,82.671,27.247,28.495,26.517,10,2,2,116.0,92.7,Green,dry,31.7,16309.952,LMGT3,race_001_laguna_seca,1
51,192,82.58,27.441,28.604,26.461,10,3,2,114.1,89.0,Green,dry,31.7,16392.531,LMGT3,race_001_laguna_seca,1
51,193,81.243,27.066,28.283,26.163,10,4,2,112.1,85.4,Green,dry,31.7,16473.774,LMGT3,race_001_laguna_seca,1
51,194,82.461,26.947,28.76,26.04,10,5,2,110.0,81.7,Green,dry,31.7,16556.235,LMGT3,race_001_laguna_seca,1
51,195,82.855,27.382,29.341,26.535,10,6,2,107.9,78.1,Green,dry,31.6,16639.09,LMGT3,race_001_laguna_seca,1
51,196,82.323,27.422,28.441,26.669,10,7,2,106.0,74.4,Green,dry,31.6,16721.412,LMGT3,race_001_laguna_seca,1
51,197,82.656,26.813,28.733,26.213,10,8,2,103.9,70.7,Green,dry,31.6,16804.068,LMGT3,race_001_laguna_seca,1
51,198,82.045,27.512,28.77,26.06,10,9,2,102.0,67.1,Green,dry,32.1,16886.113,LMGT3,race_001_laguna_seca,1
51,199,82.178,27.219,28.778,26.716,10,10,2,100.0,63.4,Green,dry,32.1,16968.292,LMGT3,race_001_laguna_seca,1
51,200,82.416,27.549,28.554,26.804,10,11,2,97.9,59.8,Green,dry,32.1,17050.708,LMGT3,race_001_laguna_seca,1
51,201,81.861,26.895,29.029,26.563,10,12,2,95.9,56.1,Green,dry,32.1,17132.568,LMGT3,race_001_laguna_seca,1
51,202,83.061,27.215,28.652,26.483,10,13,2,93.8,52.4,Green,dry,31.6,17215.63,LMGT3,race_001_laguna_seca,1
51,203,82.09,26.936,29.207,26.41,10,14,2,91.8,48.8,Green,dry,31.6,17297.719,LMGT3,race_001_laguna_seca,1
