car_number,lap_number,lap_time_seconds,sector_1,sector_2,sector_3,stint,stint_lap,driver_number,fuel_remaining,tire_life_pct,track_status,weather,track_temp_c,elapsed_time_seconds,class,race_id,race_index
67,57,88.018,28.757,30.84,27.965,2,26,1,67.4,36.8,Green,dry,22.6,5114.099,LMGT3,race_009_misano,9
67,58,88.113,28.963,30.416,27.913,2,27,1,65.3,34.3,Green,dry,22.1,5202.212,LMGT3,race_009_misano,9
67,59,88.934,29.502,30.817,28.493,2,28,1,63.4,31.9,Green,dry,22.1,5291.146,LMGT3,race_009_misano,9
67,60,88.686,29.6,30.767,28.211,2,29,1,61.4,29.5,Green,dry,22.1,5379.832,LMGT3,race_009_misano,9
67,61,89.339,29.411,30.947,28.887,2,30,1,59.3,27.0,Green,dry,22.1,5469.171,LMGT3,race_009_misano,9
67,62,88.36,29.192,31.233,28.318,2,31,1,57.3,24.6,Green,dry,22.2,5557.53,LMGT3,race_009_misano,9
67,63,86.027,28.195,30.443,27.311,3,1,2,118.0,97.6,Green,dry,22.2,5716.612,LMGT3,race_009_misano,9
67,64,85.808,28.696,30.461,27.809,3,2,2,116.0,95.1,Green,dry,22.7,5802.421,LMGT3,race_009_misano,9
67,65,85.972,28.865,30.46,27.104,3,3,2,114.0,92.7,Green,dry,22.7,5888.393,LMGT3,race_009_misano,9
67,66,85.166,27.849,29.458,26.836,3,4,2,112.1,90.3,Green,dry,22.7,5973.559,LMGT3,race_009_misano,9
67,67,85.936,27.882,30.262,27.951,3,5,2,110.1,87.8,Green,dry,22.7,6059.495,LMGT3,race_009_misano,9
67,68,86.128,28.06,29.883,27.714,3,6,2,108.2,85.4,Green,dry,22.4,6145.623,LMGT3,race_009_misano,9
67,69,86.063,28.778,29.835,27.426,3,7,2,106.1,83.0,Green,dry,22.4,6231.686,LMGT3,race_009_misano,9
67,70,85.635,28.652,30.228,27.665,3,8,2,104.0,80.5,Green,dry,22.4,6317.322,LMGT3,race_009_misano,9
67,71,84.668,27.876,29.971,26.841,3,9,2,102.1,78.1,Green,dry,22.7,6401.99,LMGT3,race_009_misano,9
67,72,84.869,27.635,29.84,26.921,3,10,2,100.1,75.7,Green,dry,22.7,6486.859,LMGT3,race_009_misano,9
67,73,85.778,28.1,29.653,27.562,3,11,2,98.1,73.2,Green,dry,22.7,6572.637,LMGT3,race_009_misano,9
67,74,86.29,28.49,30.645,28.066,3,12,2,96.0,70.8,Green,dry,22.7,6658.927,LMGT3,race_009_misano,9
67,75,85.08,27.73,29.353,26.847,3,13,2,94.1,68.4,Green,dry,22.8,6744.007,LMGT3,race_009_misano,9
67,76,85.826,28.603,30.307,27.439,3,14,2,92.2,66.0,Green,dry,22.8,6829.833,LMGT3,race_009_misano,9
67,77,86.162,28.027,30.336,27.364,3,15,2,90.1,63.5,Green,dry,22.8,6915.994,LMGT3,race_009_misano,9
67,78,86.69,29.082,29.871,27.965,3,16,2,88.2,61.1,Green,dry,22.8,7002.684,LMGT3,race_009_misano,9
67,79,85.795,28.539,30.271,27.593,3,17,2,86.1,58.7,Green,dry,22.8,7088.48,LMGT3,race_009_misano,9
67,80,86.166,28.028,30.02,27.786,3,18,2,84.2,56.2,Green,dry,22.8,7174.646,LMGT3,race_009_misano,9
67,81,85.268,27.711,29.747,26.82,3,19,2,82.1,53.8,Green,dry,22.8,7259.914,LMGT3,race_009_misano,9
67,82,86.487,28.17,30.398,28.035,3,20,2,80.2,51.4,Green,dry,23.0,7346.401,LMGT3,race_009_misano,9
67,83,85.637,28.586,29.932,27.43,3,21,2,78.1,48.9,Green,dry,23.0,7432.038,LMGT3,race_009_misano,9
67,84,86.392,28.443,29.746,28.083,3,22,2,76.2,46.5,Green,dry,23.0,7518.43,LMGT3,race_009_misano,9
67,85,87.207,28.87,30.639,27.903,3,23,2,74.2,44.1,Green,dry,23.0,7605.637,LMGT3,race_009_misano,9
67,86,86.943,28.248,30.348,27.472,3,24,2,72.2,41.6,Green,dry,23.0,7692.58,LMGT3,race_009_misano,9
67,87,87.297,28.49,30.121,28.267,3,25,2,70.2,39.2,Green,dry,23.0,7779.877,LMGT3,race_009_misano,9
67,88,88.515,29.19,30.916,28.111,3,26,2,68.1,36.8,Green,dry,23.0,7868.392,LMGT3,race_009_misano,9
67,89,87.293,28.614,30.295,28.253,3,27,2,66.1,34.3,Green,dry,22.9,7955.686,LMGT3,race_009_misano,9
67,90,87.636,29.295,30.828,27.678,3,28,2,64.1,31.9,Green,dry,22.9,8043.322,LMGT3,race_009_misano,9
67,91,89.382,29.481,30.825,28.632,3,29,2,62.0,29.5,Green,dry,22.9,8132.704,LMGT3,race_009_misano,9
67,92,98.572,32.043,34.503,31.858,3,30,2,60.1,27.3,Green,damp,23.1,8231.277,LMGT3,race_009_misano,9
67,93,98.032,32.186,34.676,30.948,3,31,2,58.0,25.1,Green,damp,23.1,8329.309,LMGT3,race_009_misano,9
67,94,98.015,32.616,34.481,31.207,3,32,2,56.0,22.9,Green,damp,23.1,8427.323,LMGT3,race_009_misano,9
67,95,93.631,30.805,32.593,30.197,4,1,2,117.9,97.8,Green,damp,22.8,8579.847,LMGT3,race_009_misano,9
67,96,93.687,31.169,32.635,29.639,4,2,2,116.0,95.6,Green,damp,22.8,8673.535,LMGT3,race_009_misano,9
67,97,93.977,30.729,32.968,30.456,4,3,2,114.0,93.4,Green,damp,22.8,8767.512,LMGT3,race_009_misano,9
67,98,93.837,30.735,32.496,30.024,4,4,2,112.1,91.2,Green,damp,22.4,8861.349,LMGT3,race_009_misano,9
67,99,94.685,31.363,33.349,30.132,4,5,2,110.1,89.1,Green,damp,22.4,8956.034,LMGT3,race_009_misano,9
67,100,93.119,30.526,32.817,29.387,4,6,2,108.0,86.9,Green,damp,22.4,9049.152,LMGT3,race_009_misano,9
67,101,93.187,30.552,32.776,29.429,4,7,2,106.0,84.7,Green,damp,22.7,9142.339,LMGT3,race_009_misano,9
67,102,93.778,30.715,32.521,30.38,4,8,2,104.1,82.5,Green,damp,22.7,9236.117,LMGT3,race_009_misano,9
67,103,93.12,31.078,32.781,29.982,4,9,2,102.1,80.3,Green,damp,22.7,9329.238,LMGT3,race_009_misano,9
67,104,94.122,30.805,33.129,30.49,4,10,2,100.1,78.1,Green,damp,22.5,9423.36,LMGT3,race_009_misano,9
67,105,95.02,31.674,32.956,29.968,4,11,2,98.1,75.9,Green,damp,22.5,9518.381,LMGT3,race_009_misano,9
67,106,93.846,30.868,32.798,30.239,4,12,2,96.0,73.7,Green,damp,22.5,9612.227,LMGT3,race_009_misano,9
67,107,94.901,31.049,33.166,30.021,4,13,2,94.1,71.5,Green,damp,22.4,9707.128,LMGT3,race_009_misano,9
67,108,93.366,30.318,32.841,30.047,4,14,2,92.0,69.4,Green,damp,22.4,9800.494,LMGT3,race_009_misano,9
67,109,94.796,31.018,33.056,30.044,4,15,2,90.0,67.2,Green,damp,22.4,9895.29,LMGT3,race_009_misano,9
67,110,95.023,31.44,33.344,30.871,4,16,2,88.0,65.0,Green,damp,22.4,9990.313,LMGT3,race_009_misano,9
67,111,94.631,31.323,32.641,30.59,4,17,2,86.0,62.8,Green,damp,22.0,10084.944,LMGT3,race_009_misano,9
67,112,94.413,31.331,33.312,30.541,4,18,2,83.9,60.6,Green,damp,22.0,10179.358,LMGT3,race_009_misano,9
67,113,95.022,31.804,33.731,30.177,4,19,2,82.0,58.4,Green,damp,22.0,10274.38,LMGT3,race_009_misano,9
67,114,94.185,31.205,33.199,30.042,4,20,2,80.0,56.2,Green,damp,22.3,10368.565,LMGT3,race_009_misano,9
67,115,93.809,31.13,32.371,30.249,4,21,2,78.0,54.0,Green,damp,22.3,10462.374,LMGT3,race_009_misano,9
67,116,94.63,31.09,32.789,30.554,4,22,2,76.1,51.8,Green,damp,22.3,10557.004,LMGT3,race_009_misano,9
67,117,94.82,31.638,32.865,30.607,4,23,2,74.0,49.7,Green,damp,21.8,10651.824,LMGT3,race_009_misano,9
67,118,95.778,31.728,33.096,31.06,4,24,2,71.9,47.5,Green,damp,21.8,10747.602,LMGT3,race_009_misano,9
67,119,95.572,31.664,33.017,30.982,4,25,2,69.8,45.3,Green,damp,21.8,10843.174,LMGT3,race_009_misano,9
67,120,95.662,31.6,33.499,30.88,4,26,2,67.9,43.1,Green,damp,21.6,10938.836,LMGT3,race_009_misano,9
67,121,96.055,31.774,33.859,30.548,4,27,2,65.9,40.9,Green,damp,21.6,11034.891,LMGT3,race_009_misano,9
67,122,97.309,31.746,34.159,31.183,4,28,2,63.9,38.7,Green,damp,21.6,11132.2,LMGT3,race_009_misano,9
67,123,96.052,31.868,33.162,30.315,4,29,2,61.9,36.5,Green,damp,21.9,11228.252,LMGT3,race_009_misano,9
67,124,97.316,32.263,34.461,30.842,4,30,2,60.0,34.3,Green,damp,21.9,11325.567,LMGT3,race_009_misano,9
67,125,96.373,32.016,34.06,30.937,4,31,2,58.0,32.1,Green,damp,21.9,11421.941,LMGT3,race_009_misano,9
67,126,97.998,32.473,34.702,31.631,4,32,2,55.9,30.0,Green,damp,21.9,11519.939,LMGT3,race_009_misano,9
67,127,97.506,32.17,34.405,31.047,4,33,2,54.0,27.8,Green,damp,21.9,11617.445,LMGT3,race_009_misano,9
67,128,97.96,32.638,34.16,31.649,4,34,2,52.0,25.6,Green,damp,21.9,11715.405,LMGT3,race_009_misano,9
67,129,97.29,32.116,34.307,30.973,4,35,2,50.1,23.4,Green,damp,21.7,11812.695,LMGT3,race_009_misano,9
67,130,95.105,31.868,33.685,30.271,5,1,2,118.0,97.8,Green,damp,21.7,11969.654,LMGT3,race_009_misano,9
67,131,95.423,31.986,33.013,30.243,5,2,2,116.0,95.6,Green,damp,21.7,12065.077,LMGT3,race_009_misano,9
67,132,93.487,31.313,32.547,30.093,5,3,2,114.0,93.4,Green,damp,21.3,12158.564,LMGT3,race_009_misano,9
67,133,94.205,30.626,33.12,29.84,5,4,2,111.9,91.2,Green,damp,21.3,12252.769,LMGT3,race_009_misano,9
67,134,93.476,31.238,33.154,29.721,5,5,2,109.9,89.1,Green,damp,21.3,12346.245,LMGT3,race_009_misano,9
67,135,94.654,31.496,33.548,30.613,5,6,2,108.0,86.9,Green,damp,20.9,12440.899,LMGT3,race_009_misano,9
67,136,94.372,31.011,32.954,29.76,5,7,2,105.9,84.7,Green,damp,20.9,12535.271,LMGT3,race_009_misano,9
67,137,94.501,31.137,33.17,29.995,5,8,2,104.0,82.5,Green,damp,20.9,12629.771,LMGT3,race_009_misano,9
67,138,93.352,30.433,32.272,30.116,5,9,2,102.0,80.3,Green,damp,21.2,12723.124,LMGT3,race_009_misano,9
67,139,93.859,30.53,33.26,30.486,5,10,2,100.0,78.1,Green,damp,21.2,12816.983,LMGT3,race_009_misano,9
67,140,94.618,31.348,32.738,30.521,5,11,2,98.1,75.9,Green,damp,21.2,12911.601,LMGT3,race_009_misano,9
67,141,93.699,31.11,32.606,30.327,5,12,2,96.0,73.7,Green,damp,21.4,13005.3,LMGT3,race_009_misano,9
67,142,95.101,30.934,33.311,29.96,5,13,2,94.0,71.5,Green,damp,21.4,13100.401,LMGT3,race_009_misano,9
67,143,94.062,31.178,33.392,30.08,5,14,2,92.0,69.4,Green,damp,21.4,13194.463,LMGT3,race_009_misano,9
67,144,94.092,31.189,32.952,29.862,5,15,2,89.9,67.2,Green,damp,21.4,13288.555,LMGT3,race_009_misano,9
67,145,94.689,30.942,33.076,30.535,5,16,2,87.9,65.0,Green,damp,21.1,13383.245,LMGT3,race_009_misano,9
67,146,94.911,31.345,33.146,30.571,5,17,2,86.0,62.8,Green,damp,21.1,13478.156,LMGT3,race_009_misano,9
67,147,93.789,30.854,32.484,29.591,5,18,2,84.0,60.6,Green,damp,21.1,13571.945,LMGT3,race_009_misano,9
67,148,94.024,31.265,32.564,29.905,5,19,2,82.0,58.4,Green,damp,21.5,13665.969,LMGT3,race_009_misano,9
67,149,94.094,30.907,32.802,30.263,5,20,2,80.0,56.2,Green,damp,21.5,13760.063,LMGT3,race_009_misano,9
67,150,94.471,31.203,32.806,30.3,5,21,2,77.9,54.0,Green,damp,21.5,13854.534,LMGT3,race_009_misano,9
67,151,94.835,31.597,33.071,30.095,5,22,2,76.0,51.8,Green,damp,21.8,13949.369,LMGT3,race_009_misano,9
67,152,94.067,31.463,33.264,30.037,5,23,2,74.0,49.7,Green,damp,21.8,14043.436,LMGT3,race_009_misano,9
67,153,95.245,31.613,32.977,30.046,5,24,2,72.0,47.5,Green,damp,21.8,14138.68,LMGT3,race_009_misano,9
67,154,95.419,31.939,33.287,30.187,5,25,2,70.1,45.3,Green,damp,21.7,14234.099,LMGT3,race_009_misano,9
67,155,95.402,31.196,33.656,30.099,5,26,2,68.0,43.1,Green,damp,21.7,14329.501,LMGT3,race_009_misano,9
67,156,96.803,31.51,34.187,30.802,5,27,2,66.1,40.9,Green,damp,21.7,14426.304,LMGT3,race_009_misano,9
67,157,96.728,32.158,34.199,31.222,5,28,2,64.1,38.7,Green,damp,21.9,14523.031,LMGT3,race_009_misano,9
67,158,95.853,31.988,33.912,30.926,5,29,2,62.1,36.5,Green,damp,21.9,14618.885,LMGT3,race_009_misano,9
67,159,96.139,31.414,33.38,31.156,5,30,2,60.1,34.3,Green,damp,21.9,14715.023,LMGT3,race_009_misano,9
67,160,96.492,31.779,33.277,30.595,5,31,2,58.0,32.1,Green,damp,22.2,14811.515,LMGT3,race_009_misano,9
67,161,98.129,32.021,34.463,31.806,5,32,2,56.1,30.0,Green,damp,22.2,14909.644,LMGT3,race_009_misano,9
67,162,96.794,31.712,34.094,30.941,5,33,2,54.2,27.8,Green,damp,22.2,15006.438,LMGT3,race_009_misano,9
67,163,98.742,33.002,34.967,31.142,5,34,2,52.2,25.6,Green,damp,22.0,15105.179,LMGT3,race_009_misano,9
67,164,97.545,32.616,34.184,31.38,5,35,2,50.2,23.4,Green,damp,22.0,15202.725,LMGT3,race_009_misano,9
67,165,95.379,31.917,32.919,30.649,6,1,3,117.9,97.8,Green,damp,22.0,15376.903,LMGT3,race_009_misano,9
67,166,93.775,31.097,33.168,30.357,6,2,3,116.0,95.6,Green,damp,22.1,15470.678,LMGT3,race_009_misano,9
67,167,92.792,30.903,32.762,29.641,6,3,3,114.0,93.4,Green,damp,22.1,15563.47,LMGT3,race_009_misano,9
67,168,93.103,30.754,32.715,29.649,6,4,3,112.0,91.2,Green,damp,22.1,15656.573,LMGT3,race_009_misano,9
67,169,93.131,31.025,32.913,29.8,6,5,3,109.9,89.1,Green,damp,21.9,15749.704,LMGT3,race_009_misano,9
67,170,93.396,30.989,32.753,29.784,6,6,3,107.9,86.9,Green,damp,21.9,15843.1,LMGT3,race_009_misano,9
67,171,94.017,30.724,33.342,29.723,6,7,3,105.9,84.7,Green,damp,21.9,15937.117,LMGT3,race_009_misano,9
67,172,93.354,30.868,32.301,29.577,6,8,3,103.8,82.5,Green,damp,22.0,16030.471,LMGT3,race_009_misano,9
67,173,94.112,30.897,33.392,29.619,6,9,3,101.8,80.3,Green,damp,22.0,16124.583,LMGT3,race_009_misano,9
67,174,93.659,30.463,32.718,29.89,6,10,3,99.8,78.1,Green,damp,22.0,16218.242,LMGT3,race_009_misano,9
67,175,93.484,30.903,33.031,30.127,6,11,3,97.7,75.9,Green,damp,21.5,16311.726,LMGT3,race_009_misano,9
67,176,94.113,30.623,32.802,30.247,6,12,3,95.8,73.7,Green,damp,21.5,16405.839,LMGT3,race_009_misano,9
67,177,94.878,31.013,33.05,30.545,6,13,3,93.8,71.5,Green,damp,21.5,16500.717,LMGT3,race_009_misano,9
67,178,93.331,31.249,32.823,29.833,6,14,3,91.9,69.4,Green,damp,21.9,16594.048,LMGT3,race_009_misano,9
67,179,94.71,30.841,33.258,30.137,6,15,3,89.9,67.2,Green,damp,21.9,16688.758,LMGT3,race_009_misano,9
67,180,93.904,31.315,32.97,29.995,6,16,3,87.8,65.0,Green,damp,21.9,16782.662,LMGT3,race_009_misano,9
67,181,94.565,31.03,32.775,29.82,6,17,3,85.9,62.8,Green,damp,21.9,16877.227,LMGT3,race_009_misano,9
67,182,93.887,30.642,32.787,30.334,6,18,3,83.9,60.6,Green,damp,21.6,16971.114,LMGT3,race_009_misano,9
67,183,93.692,31.111,32.669,29.556,6,19,3,81.9,58.4,Green,damp,21.6,17064.806,LMGT3,race_009_misano,9
67,184,95.336,31.848,33.292,30.403,6,20,3,79.8,56.2,Green,damp,21.6,17160.142,LMGT3,race_009_misano,9
67,185,93.82,30.528,32.44,30.307,6,21,3,77.8,54.0,Green,damp,21.6,17253.962,LMGT3,race_009_misano,9
67,186,93.783,30.969,32.77,30.223,6,22,3,75.9,51.8,Green,damp,21.6,17347.745,LMGT3,race_009_misano,9
67,187,93.816,30.872,32.39,30.003,6,23,3,73.8,49.7,Green,damp,21.6,17441.56,LMGT3,race_009_misano,9
67,188,95.509,31.615,33.379,30.874,6,24,3,71.8,47.5,Green,damp,21.4,17537.07,LMGT3,race_009_misano,9
67,189,95.22,31.604,33.626,30.233,6,25,3,69.8,45.3,Green,damp,21.4,17632.289,LMGT3,race_009_misano,9
67,190,96.093,31.39,33.963,31.138,6,26,3,67.8,43.1,Green,damp,21.4,17728.382,LMGT3,race_009_misano,9
67,191,97.288,31.883,33.946,30.77,6,27,3,65.8,40.9,Green,damp,21.1,17825.671,LMGT3,race_009_misano,9
67,192,96.742,31.645,34.338,30.95,6,28,3,63.8,38.7,Green,damp,21.1,17922.413,LMGT3,race_009_misano,9
67,193,96.789,31.799,33.903,30.894,6,29,3,61.8,36.5,Green,damp,21.1,18019.202,LMGT3,race_009_misano,9
67,194,97.474,32.515,33.644,31.161,6,30,3,59.9,34.3,Green,damp,21.4,18116.676,LMGT3,race_009_misano,9
67,195,96.623,32.059,33.674,31.381,6,31,3,57.9,32.1,Green,damp,21.4,18213.299,LMGT3,race_009_misano,9
67,196,97.616,32.153,33.991,30.868,6,32,3,55.9,30.0,Green,damp,21.4,18310.915,LMGT3,race_009_misano,9
67,197,98.415,32.477,34.119,31.874,6,33,3,53.8,27.8,Green,damp,21.8,18409.329,LMGT3,race_009_misano,9
67,198,97.641,32.341,34.02,31.286,6,34,3,51.9,25.6,Green,damp,21.8,18506.971,LMGT3,race_009_misano,9
67,199,98.375,32.908,34.328,31.65,6,35,3,49.8,23.4,Green,damp,21.8,18605.346,LMGT3,race_009_misano,9
67,200,94.937,31.764,33.188,30.67,7,1,3,118.1,97.8,Green,damp,22.2,18762.431,LMGT3,race_009_misano,9
67,201,93.773,30.794,32.942,30.483,7,2,3,116.1,95.6,Green,damp,22.2,18856.204,LMGT3,race_009_misano,9
67,202,93.82,31.081,32.358,29.943,7,3,3,114.0,93.4,Green,damp,22.2,18950.024,LMGT3,race_009_misano,9
67,203,92.845,31.054,32.989,29.392,7,4,3,112.0,91.2,Green,damp,22.3,19042.868,LMGT3,race_009_misano,9
67,204,94.02,31.416,32.951,29.805,7,5,3,109.9,89.1,Green,damp,22.3,19136.889,LMGT3,race_009_misano,9
67,205,94.673,31.615,33.235,30.579,7,6,3,108.0,86.9,Green,damp,22.3,19231.562,LMGT3,race_009_misano,9
67,206,94.482,30.787,33.464,30.557,7,7,3,106.0,84.7,Green,damp,22.5,19326.044,LMGT3,race_009_misano,9
67,207,94.519,30.935,33.148,30.244,7,8,3,103.9,82.5,Green,damp,22.5,19420.562,LMGT3,race_009_misano,9
67,208,94.15,31.34,32.62,30.273,7,9,3,101.9,80.3,Green,damp,22.5,19514.712,LMGT3,race_009_misano,9
67,209,94.971,31.392,33.337,30.55,7,10,3,99.8,78.1,Green,damp,22.9,19609.683,LMGT3,race_009_misano,9
67,210,93.567,30.38,32.709,29.707,7,11,3,97.9,75.9,Green,damp,22.9,19703.25,LMGT3,race_009_misano,9
67,211,94.865,31.2,32.887,30.645,7,12,3,95.9,73.7,Green,damp,22.9,19798.115,LMGT3,race_009_misano,9
67,212,94.091,31.36,32.463,30.359,7,13,3,94.0,71.5,Green,damp,22.9,19892.206,LMGT3,race_009_misano,9
67,213,94.714,31.65,33.325,30.441,7,14,3,91.9,69.4,Green,damp,22.8,19986.92,LMGT3,race_009_misano,9
67,214,94.741,31.008,33.126,30.734,7,15,3,90.0,67.2,Green,damp,22.8,20081.662,LMGT3,race_009_misano,9
67,215,94.455,31.143,32.93,30.003,7,16,3,87.9,65.0,Green,damp,22.8,20176.116,LMGT3,race_009_misano,9
