time_minutes,track_temp_c,air_temp_c,condition,humidity_pct,wind_speed_kph,race_id,race_index
230,21.3,13.3,dry,43.006947198379144,19.36042197282115,race_005_watkins_glen,5
235,21.2,13.2,dry,40.4500102487518,16.544679079545723,race_005_watkins_glen,5
240,21.6,13.6,dry,53.2533338232472,14.951710646372335,race_005_watkins_glen,5
245,21.4,13.4,dry,57.54794129538294,6.038869878300983,race_005_watkins_glen,5
250,21.4,13.4,dry,69.04069550061588,18.817135464887023,race_005_watkins_glen,5
255,20.9,12.9,dry,61.2239586647252,9.611165638148517,race_005_watkins_glen,5
260,20.8,12.8,dry,70.00053160563172,6.7294486668828,race_005_watkins_glen,5
265,21.2,13.2,dry,69.91878728690762,5.805537055753327,race_005_watkins_glen,5
270,21.2,13.2,dry,76.78094812062088,18.975810717997142,race_005_watkins_glen,5
275,20.9,12.9,dry,47.983313075279966,22.431504057809647,race_005_watkins_glen,5
280,21.3,13.3,dry,72.13961938235627,11.598197594105415,race_005_watkins_glen,5
285,21.7,13.7,dry,78.67788761295608,5.302982074435492,race_005_watkins_glen,5
290,21.8,13.8,dry,63.879463419088786,10.212049396229038,race_005_watkins_glen,5
295,21.5,13.5,dry,49.51896744332968,6.46833847072074,race_005_watkins_glen,5
300,21.2,13.2,dry,65.39560957234491,7.304349815756894,race_005_watkins_glen,5
305,20.7,12.7,damp,51.59137900358315,16.841399016948287,race_005_watkins_glen,5
310,20.5,12.5,damp,77.0319278869753,13.031377318690492,race_005_watkins_glen,5
315,20.4,12.4,damp,48.11608068376831,8.740943577942446,race_005_watkins_glen,5
320,20.7,12.7,damp,56.451002712443604,17.808749041495624,race_005_watkins_glen,5
325,20.8,12.8,damp,67.74057149023733,12.437111262794629,race_005_watkins_glen,5
330,21.2,13.2,damp,42.97963119632548,9.875838104620627,race_005_watkins_glen,5
335,21.0,13.0,damp,57.927635234468895,23.262541450816244,race_005_watkins_glen,5
340,20.8,12.8,damp,49.5754243763741,21.362883515751175,race_005_watkins_glen,5
345,20.7,12.7,damp,43.46291103156448,20.578276084281082,race_005_watkins_glen,5
350,20.2,12.2,damp,48.13200276342366,10.571604678739401,race_005_watkins_glen,5
355,20.2,12.2,damp,56.13836999607255,16.632712354670435,race_005_watkins_glen,5
360,19.8,11.8,damp,74.0733632496511,21.047765005584004,race_005_watkins_glen,5
365,19.9,11.9,damp,60.30615586288624,22.794876274029832,race_005_watkins_glen,5
370,20.2,12.2,damp,51.54619528578722,20.447167873407093,race_005_watkins_glen,5
375,20.4,12.4,damp,75.03828067180271,22.350959343540108,race_005_watkins_glen,5
380,19.9,11.9,damp,51.29833239686644,20.492414454364273,race_005_watkins_glen,5
385,19.7,11.7,damp,50.8382767195326,11.291888513693284,race_005_watkins_glen,5
390,19.9,11.9,damp,63.143007308683714,5.662895220385287,race_005_watkins_glen,5
395,19.8,11.8,damp,66.71487002990204,11.615751136266342,race_005_watkins_glen,5
400,19.4,11.4,damp,53.82864910617951,5.170285311207278,race_005_watkins_glen,5
405,19.5,11.5,damp,78.80457913717709,23.816529588746786,race_005_watkins_glen,5
410,19.3,11.3,damp,60.46915208336619,16.384686901991042,race_005_watkins_glen,5
415,18.9,10.9,damp,72.60705675723969,20.94957590977621,race_005_watkins_glen,5
420,19.1,11.1,damp,50.217198419977144,15.352478641944575,race_005_watkins_glen,5
425,18.7,10.7,damp,68.5757735738337,24.682338892629865,race_005_watkins_glen,5
430,18.3,10.3,damp,44.84163838375843,10.819204289375469,race_005_watkins_glen,5
435,18.6,10.6,damp,72.679287254413,22.276046710209943,race_005_watkins_glen,5
440,19.1,11.1,damp,71.67731869498346,18.21715743550851,race_005_watkins_glen,5
445,18.8,10.8,damp,78.47691898069353,9.74077068295683,race_005_watkins_glen,5
450,18.9,10.9,damp,57.934272944293475,16.350337498607274,race_005_watkins_glen,5
455,19.1,11.1,damp,57.756221260461494,7.062205558195982,race_005_watkins_glen,5
460,19.1,11.1,wet,71.94460798748581,20.437803695319175,race_005_watkins_glen,5
465,19.3,11.3,wet,75.2789982233946,6.560689517853819,race_005_watkins_glen,5
470,19.1,11.1,wet,72.03797852958056,5.684857969159481,race_005_watkins_glen,5
475,19.5,11.5,wet,75.86045261188342,18.20981065708594,race_005_watkins_glen,5
480,19.2,11.2,wet,71.79832893138403,16.200057295093504,race_005_watkins_glen,5
485,19.3,11.3,wet,64.25391232003327,11.50790574113974,race_005_watkins_glen,5
490,19.6,11.6,wet,56.78866413364025,9.24574632959728,race_005_watkins_glen,5
495,19.5,11.5,wet,45.37047405751855,14.708990297975257,race_005_watkins_glen,5
500,19.7,11.7,wet,69.08671414994315,15.84370978653952,race_005_watkins_glen,5
505,19.2,11.2,wet,65.29043044657035,15.814452056131083,race_005_watkins_glen,5
510,19.6,11.6,wet,42.18176047233046,12.391673877580834,race_005_watkins_glen,5
515,19.4,11.4,wet,47.654755027044025,21.806018310347383,race_005_watkins_glen,5
520,19.6,11.6,wet,42.58698031318362,11.042434976765918,race_005_watkins_glen,5
525,19.5,11.5,wet,44.254966247710016,21.898080995306838,race_005_watkins_glen,5
530,19.1,11.1,wet,45.836110120483696,18.599143827131194,race_005_watkins_glen,5
535,19.0,11.0,wet,71.19042968562626,5.432880460457257,race_005_watkins_glen,5
540,19.2,11.2,wet,49.354342359840835,21.507165189535517,race_005_watkins_glen,5
545,18.9,10.9,wet,62.85015970602351,11.203172122338076,race_005_watkins_glen,5
550,18.4,10.4,wet,54.944971509236794,24.493614760832905,race_005_watkins_glen,5
555,18.5,10.5,wet,62.75018847407767,13.066141189961671,race_005_watkins_glen,5
560,18.8,10.8,wet,77.91701777803904,21.372811432385454,race_005_watkins_glen,5
565,18.4,10.4,wet,56.680058897741546,7.987073031982819,race_005_watkins_glen,5
570,18.3,10.3,wet,46.63687864682617,7.996789813898156,race_005_watkins_glen,5
575,18.5,10.5,wet,53.96270169810585,12.040891960752855,race_005_watkins_glen,5
580,18.3,10.3,wet,51.08545418101073,18.08633813395383,race_005_watkins_glen,5
585,18.2,10.2,wet,50.35712868486496,18.230055366802947,race_005_watkins_glen,5
590,18.2,10.2,wet,55.60095975594619,23.522850623006853,race_005_watkins_glen,5
595,18.3,10.3,wet,58.64310255263403,22.916949393325055,race_005_watkins_glen,5
600,18.3,10.3,wet,76.52996779881832,20.12936458331513,race_005_watkins_glen,5
605,18.2,10.2,wet,45.554584484589455,5.841995862733462,race_005_watkins_glen,5
610,18.6,10.6,wet,70.80841691171112,15.375553453907846,race_005_watkins_glen,5
615,18.7,10.7,wet,40.245469103119554,8.320422013992435,race_005_watkins_glen,5
620,19.0,11.0,wet,71.3694339946843,12.738862927059957,race_005_watkins_glen,5
625,19.4,11.4,wet,76.510675482208,7.940837143285835,race_005_watkins_glen,5
630,19.6,11.6,damp,62.618631163467185,21.080159412892836,race_005_watkins_glen,5
635,19.7,11.7,damp,53.295872463628704,7.426944836109827,race_005_watkins_glen,5
640,19.3,11.3,damp,43.73833838300851,13.62954416073796,race_005_watkins_glen,5
645,18.9,10.9,damp,79.95316472386351,15.752308903768329,race_005_watkins_glen,5
650,19.1,11.1,damp,71.53437561402849,16.54817249247121,race_005_watkins_glen,5
655,19.5,11.5,damp,78.9137390446327,8.487170700270179,race_005_watkins_glen,5
660,19.0,11.0,damp,70.59256358951544,17.543261893630813,race_005_watkins_glen,5
665,19.1,11.1,damp,72.72741009993524,17.86537256142281,race_005_watkins_glen,5
670,19.4,11.4,damp,79.7160799867358,22.57468728448049,race_005_watkins_glen,5
675,19.7,11.7,damp,73.28110280288607,17.890498072341277,race_005_watkins_glen,5
680,19.9,11.9,damp,71.29150834638767,16.818654162920502,race_005_watkins_glen,5
685,20.1,12.1,damp,57.6431431248741,18.0973964291512,race_005_watkins_glen,5
690,20.5,12.5,damp,41.87237489618021,5.37028719951188,race_005_watkins_glen,5
695,20.0,12.0,damp,55.099180060956385,18.10661136300368,race_005_watkins_glen,5
700,20.4,12.4,damp,54.36371958909864,21.655821429175923,race_005_watkins_glen,5
705,20.3,12.3,damp,62.303340392227376,22.709530910268484,race_005_watkins_glen,5
710,20.4,12.4,damp,72.7984408763622,17.624266196887703,race_005_watkins_glen,5
715,20.5,12.5,damp,62.28101433169262,5.2017783631410826,race_005_watkins_glen,5
