car_number,lap_number,lap_time_seconds,sector_1,sector_2,sector_3,stint,stint_lap,driver_number,fuel_remaining,tire_life_pct,track_status,weather,track_temp_c,elapsed_time_seconds,class,race_id,race_index
68,46,107.531,35.537,37.56,34.094,2,8,1,99.3,87.9,Green,dry,28.9,5023.081,LMGT3,race_002_monza,2
68,47,105.572,34.47,36.617,33.307,2,9,1,96.7,86.4,Green,dry,28.9,5128.653,LMGT3,race_002_monza,2
68,48,106.829,35.703,37.824,34.672,2,10,1,94.2,84.8,Green,dry,28.5,5235.483,LMGT3,race_002_monza,2
68,49,106.781,34.881,37.199,34.481,2,11,1,91.7,83.3,Green,dry,28.5,5342.264,LMGT3,race_002_monza,2
68,50,105.761,34.65,37.514,34.188,2,12,1,89.1,81.8,Green,dry,28.5,5448.025,LMGT3,race_002_monza,2
68,51,106.065,35.065,36.743,33.598,2,13,1,86.5,80.3,Green,dry,28.0,5554.09,LMGT3,race_002_monza,2
68,52,107.083,35.682,37.279,34.61,2,14,1,83.9,78.8,Green,dry,28.0,5661.174,LMGT3,race_002_monza,2
68,53,107.13,35.527,37.286,34.433,2,15,1,81.4,77.3,Green,dry,28.0,5768.304,LMGT3,race_002_monza,2
68,54,107.318,35.021,37.464,34.616,2,16,1,78.9,75.7,Green,dry,27.6,5875.623,LMGT3,race_002_monza,2
68,55,106.88,35.739,37.88,34.592,2,17,1,76.2,74.2,Green,dry,27.6,5982.502,LMGT3,race_002_monza,2
68,56,106.818,35.67,37.029,34.328,2,18,1,73.5,72.7,Green,dry,27.6,6089.321,LMGT3,race_002_monza,2
68,57,118.08,38.51,41.34,37.363,2,19,1,70.8,71.3,Green,damp,27.2,6207.401,LMGT3,race_002_monza,2
68,58,118.497,39.512,41.348,37.948,2,20,1,68.2,70.0,Green,damp,27.2,6325.897,LMGT3,race_002_monza,2
68,59,117.534,39.17,41.199,38.052,2,21,1,65.7,68.6,Green,damp,27.4,6443.432,LMGT3,race_002_monza,2
68,60,118.09,38.787,41.023,37.331,2,22,1,63.2,67.2,Green,damp,27.4,6561.521,LMGT3,race_002_monza,2
68,61,117.26,39.063,41.486,37.517,2,23,1,60.7,65.9,Green,damp,27.4,6678.781,LMGT3,race_002_monza,2
68,62,118.679,38.806,41.735,37.841,2,24,1,58.1,64.5,Green,damp,27.3,6797.46,LMGT3,race_002_monza,2
68,63,116.723,38.326,40.549,37.451,2,25,1,55.5,63.2,Green,damp,27.3,6914.184,LMGT3,race_002_monza,2
68,64,117.304,38.862,41.052,37.322,2,26,1,52.8,61.8,Green,damp,27.4,7031.488,LMGT3,race_002_monza,2
68,65,118.121,38.506,41.48,37.433,2,27,1,50.1,60.4,Green,damp,27.4,7149.609,LMGT3,race_002_monza,2
68,66,118.409,38.809,41.456,37.66,2,28,1,47.4,59.1,Green,damp,27.4,7268.018,LMGT3,race_002_monza,2
68,67,118.459,38.761,40.967,38.341,2,29,1,44.8,57.7,Green,damp,27.3,7386.477,LMGT3,race_002_monza,2
68,68,118.609,38.8,41.382,37.56,2,30,1,42.3,56.3,Green,damp,27.3,7505.086,LMGT3,race_002_monza,2
68,69,117.591,38.826,41.58,38.031,2,31,1,39.8,55.0,Green,damp,27.6,7622.677,LMGT3,race_002_monza,2
68,70,117.77,39.136,41.114,37.385,2,32,1,37.2,53.6,Green,damp,27.6,7740.447,LMGT3,race_002_monza,2
68,71,118.665,39.283,41.913,37.537,2,33,1,34.5,52.2,Green,damp,27.6,7859.112,LMGT3,race_002_monza,2
68,72,118.99,39.164,41.566,37.616,2,34,1,32.0,50.9,Green,damp,27.2,7978.102,LMGT3,race_002_monza,2
68,73,118.295,39.115,41.863,38.017,2,35,1,29.4,49.5,Green,damp,27.2,8096.397,LMGT3,race_002_monza,2
68,74,120.404,40.195,41.756,38.702,2,36,1,26.8,48.1,Green,damp,27.2,8216.8,LMGT3,race_002_monza,2
68,75,119.388,39.228,41.924,38.536,2,37,1,24.2,46.8,Green,damp,27.7,8336.189,LMGT3,race_002_monza,2
68,76,119.581,39.568,42.214,38.544,2,38,1,21.5,45.4,Green,damp,27.7,8455.77,LMGT3,race_002_monza,2
68,77,118.063,39.362,40.93,37.974,3,1,1,117.4,98.6,Green,damp,27.5,8656.375,LMGT3,race_002_monza,2
68,78,118.843,39.571,41.765,38.169,3,2,1,114.8,97.3,Green,damp,27.5,8775.218,LMGT3,race_002_monza,2
68,79,116.898,38.344,40.539,37.142,3,3,1,112.3,95.9,Green,damp,27.7,8892.116,LMGT3,race_002_monza,2
68,80,115.956,38.431,40.636,36.647,3,4,1,109.8,94.5,Green,damp,27.7,9008.071,LMGT3,race_002_monza,2
68,81,117.007,38.114,40.692,37.254,3,5,1,107.2,93.2,Green,damp,27.9,9125.078,LMGT3,race_002_monza,2
68,82,117.014,38.375,40.746,37.767,3,6,1,104.5,91.8,Green,damp,27.9,9242.092,LMGT3,race_002_monza,2
68,83,116.798,38.511,40.807,37.463,3,7,1,101.9,90.4,Green,damp,27.9,9358.891,LMGT3,race_002_monza,2
68,84,116.211,38.053,40.981,37.484,3,8,1,99.4,89.1,Green,damp,28.0,9475.102,LMGT3,race_002_monza,2
68,85,116.92,38.151,41.182,37.162,3,9,1,96.9,87.7,Green,damp,28.0,9592.022,LMGT3,race_002_monza,2
68,86,116.76,38.053,40.925,37.48,3,10,1,94.4,86.4,Green,damp,28.0,9708.782,LMGT3,race_002_monza,2
68,87,117.708,38.659,41.531,37.939,3,11,1,91.8,85.0,Green,damp,27.9,9826.49,LMGT3,race_002_monza,2
68,88,117.259,38.558,41.313,37.585,3,12,1,89.1,83.6,Green,damp,27.9,9943.749,LMGT3,race_002_monza,2
68,89,116.9,38.945,41.385,36.974,3,13,1,86.6,82.3,Green,damp,28.1,10060.649,LMGT3,race_002_monza,2
68,90,116.982,38.822,41.315,36.978,3,14,1,84.0,80.9,Green,damp,28.1,10177.631,LMGT3,race_002_monza,2
68,91,116.298,38.259,41.078,36.975,3,15,1,81.3,79.5,Green,damp,28.1,10293.928,LMGT3,race_002_monza,2
68,92,117.555,38.996,40.846,37.559,3,16,1,78.8,78.2,Green,damp,27.9,10411.484,LMGT3,race_002_monza,2
68,93,117.102,38.387,41.087,37.014,3,17,1,76.3,76.8,Green,damp,27.9,10528.585,LMGT3,race_002_monza,2
68,94,116.962,38.479,41.204,37.52,3,18,1,73.8,75.4,Green,damp,28.2,10645.547,LMGT3,race_002_monza,2
68,95,117.733,38.359,40.744,37.486,3,19,1,71.3,74.1,Green,damp,28.2,10763.281,LMGT3,race_002_monza,2
68,96,118.568,39.012,41.482,38.152,3,20,1,68.8,72.7,Green,damp,28.2,10881.849,LMGT3,race_002_monza,2
68,97,117.475,38.88,41.102,37.55,3,21,1,66.2,71.3,Green,damp,28.4,10999.324,LMGT3,race_002_monza,2
68,98,118.483,38.827,41.779,37.909,3,22,1,63.5,70.0,Green,damp,28.4,11117.807,LMGT3,race_002_monza,2
68,99,118.138,39.016,41.235,38.162,3,23,1,60.8,68.6,Green,damp,28.2,11235.945,LMGT3,race_002_monza,2
68,100,116.999,38.134,41.091,37.424,3,24,1,58.3,67.2,Green,damp,28.2,11352.944,LMGT3,race_002_monza,2
68,101,117.903,39.037,40.816,37.985,3,25,1,55.6,65.9,Green,damp,28.2,11470.847,LMGT3,race_002_monza,2
68,102,117.355,38.654,41.482,37.223,3,26,1,53.1,64.5,Green,damp,27.7,11588.202,LMGT3,race_002_monza,2
68,103,118.159,39.281,41.101,37.548,3,27,1,50.4,63.2,Green,damp,27.7,11706.361,LMGT3,race_002_monza,2
68,104,117.555,38.887,41.216,37.936,3,28,1,47.9,61.8,Green,damp,27.7,11823.916,LMGT3,race_002_monza,2
68,105,118.333,39.343,41.432,37.471,3,29,1,45.2,60.4,Green,damp,27.7,11942.249,LMGT3,race_002_monza,2
68,106,118.272,39.437,40.997,37.736,3,30,1,42.6,59.1,Green,damp,27.7,12060.521,LMGT3,race_002_monza,2
68,107,116.998,38.478,40.976,37.602,3,31,1,40.0,57.7,Green,damp,28.1,12177.519,LMGT3,race_002_monza,2
68,108,117.074,38.205,40.639,37.576,3,32,1,37.5,56.3,Green,damp,28.1,12294.593,LMGT3,race_002_monza,2
68,109,117.369,38.672,40.628,38.014,3,33,1,34.9,55.0,Green,damp,28.1,12411.963,LMGT3,race_002_monza,2
68,110,117.55,38.455,41.161,37.822,3,34,1,32.2,53.6,Green,damp,28.3,12529.513,LMGT3,race_002_monza,2
68,111,116.979,38.737,40.919,37.14,3,35,1,29.7,52.2,Green,damp,28.3,12646.491,LMGT3,race_002_monza,2
68,112,118.54,39.608,41.12,37.851,3,36,1,27.1,50.9,Green,damp,28.2,12765.032,LMGT3,race_002_monza,2
68,113,118.157,38.614,40.905,37.8,3,37,1,24.4,49.5,Green,damp,28.2,12883.188,LMGT3,race_002_monza,2
68,114,120.154,39.687,42.359,38.582,3,38,1,21.9,48.1,Green,damp,28.2,13003.342,LMGT3,race_002_monza,2
68,115,117.905,39.04,41.38,38.162,4,1,1,117.4,98.6,Green,damp,27.8,13201.919,LMGT3,race_002_monza,2
68,116,117.969,38.452,41.705,37.484,4,2,1,114.7,97.3,Green,damp,27.8,13319.887,LMGT3,race_002_monza,2
68,117,116.193,38.218,40.309,37.068,4,3,1,112.0,95.9,Green,damp,27.8,13436.081,LMGT3,race_002_monza,2
68,118,118.133,39.333,41.438,37.768,4,4,1,109.6,94.5,Green,damp,27.8,13554.213,LMGT3,race_002_monza,2
68,119,118.133,39.003,41.793,38.101,4,5,1,107.0,93.2,Green,damp,28.1,13672.347,LMGT3,race_002_monza,2
68,120,116.337,38.703,40.642,37.253,4,6,1,104.5,91.8,Green,damp,28.1,13788.684,LMGT3,race_002_monza,2
68,121,117.826,38.742,41.036,37.224,4,7,1,101.8,90.4,Green,damp,28.1,13906.51,LMGT3,race_002_monza,2
68,122,117.792,38.819,40.924,37.489,4,8,1,99.3,89.1,Green,damp,27.8,14024.302,LMGT3,race_002_monza,2
68,123,118.138,38.798,41.124,37.562,4,9,1,96.6,87.7,Green,damp,27.8,14142.44,LMGT3,race_002_monza,2
68,124,117.377,39.012,41.534,37.909,4,10,1,94.0,86.4,Green,damp,27.8,14259.817,LMGT3,race_002_monza,2
68,125,116.362,38.84,40.529,37.21,4,11,1,91.5,85.0,Green,damp,27.8,14376.18,LMGT3,race_002_monza,2
68,126,116.969,38.233,40.743,37.182,4,12,1,89.0,83.6,Green,damp,27.8,14493.149,LMGT3,race_002_monza,2
68,127,117.485,38.604,41.182,37.915,4,13,1,86.4,82.3,Green,damp,28.0,14610.634,LMGT3,race_002_monza,2
68,128,118.332,39.02,41.829,37.95,4,14,1,83.7,80.9,Green,damp,28.0,14728.966,LMGT3,race_002_monza,2
68,129,117.26,38.222,40.968,37.157,4,15,1,80.9,79.5,Green,damp,27.6,14846.226,LMGT3,race_002_monza,2
68,130,118.046,38.787,41.646,37.426,4,16,1,78.3,78.2,Green,damp,27.6,14964.272,LMGT3,race_002_monza,2
68,131,117.826,38.673,40.984,37.576,4,17,1,75.6,76.8,Green,damp,27.6,15082.098,LMGT3,race_002_monza,2
68,132,117.834,38.565,41.412,37.818,4,18,1,73.1,75.4,Green,damp,27.8,15199.932,LMGT3,race_002_monza,2
68,133,118.003,38.733,41.305,37.526,4,19,1,70.5,74.1,Green,damp,27.8,15317.935,LMGT3,race_002_monza,2
68,134,117.51,38.895,41.142,37.714,4,20,1,68.0,72.7,Green,damp,28.1,15435.445,LMGT3,race_002_monza,2
68,135,118.008,39.413,40.874,37.879,4,21,1,65.5,71.3,Green,damp,28.1,15553.453,LMGT3,race_002_monza,2
68,136,117.76,38.945,40.911,37.308,4,22,1,62.9,70.0,Green,damp,28.1,15671.212,LMGT3,race_002_monza,2
68,137,116.823,38.32,40.479,37.238,4,23,1,60.2,68.6,Green,damp,27.9,15788.035,LMGT3,race_002_monza,2
68,138,118.304,39.248,41.22,38.344,4,24,1,57.6,67.2,Green,damp,27.9,15906.339,LMGT3,race_002_monza,2
68,139,132.92,43.916,46.885,42.517,4,25,1,55.0,66.2,Green,wet,27.5,16039.259,LMGT3,race_002_monza,2
68,140,132.716,43.563,46.404,42.884,4,26,1,52.3,65.1,Green,wet,27.5,16171.975,LMGT3,race_002_monza,2
68,141,134.54,44.393,46.653,42.708,4,27,1,49.7,64.1,Green,wet,27.5,16306.516,LMGT3,race_002_monza,2
68,142,135.11,44.093,47.037,42.772,4,28,1,47.2,63.0,Green,wet,27.3,16441.626,LMGT3,race_002_monza,2
68,143,132.662,43.694,46.601,42.835,4,29,1,44.7,61.9,Green,wet,27.3,16574.288,LMGT3,race_002_monza,2
68,144,134.996,44.318,47.155,43.681,4,30,1,42.0,60.9,Green,wet,27.2,16709.283,LMGT3,race_002_monza,2
68,145,134.401,44.113,46.69,42.897,4,31,1,39.4,59.8,Green,wet,27.2,16843.684,LMGT3,race_002_monza,2
68,146,134.508,44.858,47.043,42.546,4,32,1,36.8,58.8,Green,wet,27.5,16978.191,LMGT3,race_002_monza,2
68,147,135.131,44.097,47.02,43.243,4,33,1,34.2,57.7,Green,wet,27.5,17113.322,LMGT3,race_002_monza,2
68,148,134.803,44.978,46.97,43.621,4,34,1,31.7,56.6,Green,wet,27.5,17248.125,LMGT3,race_002_monza,2
68,149,134.0,44.083,47.123,43.177,4,35,1,29.1,55.6,Green,wet,27.5,17382.125,LMGT3,race_002_monza,2
68,150,133.577,43.876,46.653,42.723,4,36,1,26.5,54.5,Green,wet,27.5,17515.702,LMGT3,race_002_monza,2
68,151,133.242,44.321,46.851,42.711,4,37,1,23.9,53.4,Green,wet,28.0,17648.945,LMGT3,race_002_monza,2
68,152,133.626,44.0,46.622,43.103,4,38,1,21.3,52.4,Green,wet,28.0,17782.571,LMGT3,race_002_monza,2
68,153,135.613,45.052,47.936,43.696,5,1,2,117.5,98.9,Green,wet,28.3,17999.106,LMGT3,race_002_monza,2
68,154,134.771,44.625,47.516,43.593,5,2,2,115.0,97.9,Green,wet,28.3,18133.877,LMGT3,race_002_monza,2
68,155,132.943,44.223,46.325,42.732,5,3,2,112.3,96.8,Green,wet,28.8,18266.82,LMGT3,race_002_monza,2
68,156,133.962,44.345,46.58,43.01,5,4,2,109.7,95.8,Green,wet,28.8,18400.783,LMGT3,race_002_monza,2
68,157,132.127,43.421,46.585,42.437,5,5,2,107.2,94.7,Green,wet,28.3,18532.909,LMGT3,race_002_monza,2
68,158,133.195,43.626,46.441,42.745,5,6,2,104.5,93.6,Green,wet,28.3,18666.104,LMGT3,race_002_monza,2
68,159,132.111,44.045,45.742,42.309,5,7,2,101.9,92.6,Green,wet,28.8,18798.216,LMGT3,race_002_monza,2
68,160,134.022,43.98,46.875,42.857,5,8,2,99.2,91.5,Green,wet,28.8,18932.238,LMGT3,race_002_monza,2
68,161,134.362,44.324,47.383,43.102,5,9,2,96.6,90.4,Green,wet,29.2,19066.6,LMGT3,race_002_monza,2
68,162,132.1,43.605,45.871,42.264,5,10,2,94.1,89.4,Green,wet,29.2,19198.7,LMGT3,race_002_monza,2
68,163,132.42,43.288,46.549,42.758,5,11,2,91.6,88.3,Green,wet,29.2,19331.12,LMGT3,race_002_monza,2
68,164,133.688,43.686,46.315,43.232,5,12,2,89.0,87.3,Green,wet,29.5,19464.807,LMGT3,race_002_monza,2
68,165,134.608,44.878,47.21,43.094,5,13,2,86.3,86.2,Green,wet,29.5,19599.415,LMGT3,race_002_monza,2
68,166,133.582,43.769,46.707,43.131,5,14,2,83.8,85.1,Green,wet,30.0,19732.997,LMGT3,race_002_monza,2
68,167,132.89,43.41,46.021,42.977,5,15,2,81.2,84.1,Green,wet,30.0,19865.887,LMGT3,race_002_monza,2
68,168,133.975,44.13,47.163,43.228,5,16,2,78.5,83.0,Green,wet,29.6,19999.862,LMGT3,race_002_monza,2
68,169,134.081,44.155,47.16,43.043,5,17,2,76.0,82.0,Green,wet,29.6,20133.943,LMGT3,race_002_monza,2
68,170,134.433,44.577,46.578,43.086,5,18,2,73.4,80.9,Green,wet,29.2,20268.376,LMGT3,race_002_monza,2
68,171,133.486,44.011,46.702,42.439,5,19,2,70.8,79.8,Green,wet,29.2,20401.862,LMGT3,race_002_monza,2
68,172,132.143,43.53,46.292,41.909,5,20,2,68.2,78.8,Green,wet,29.0,20534.006,LMGT3,race_002_monza,2
68,173,132.509,43.332,46.862,42.436,5,21,2,65.6,77.7,Green,wet,29.0,20666.515,LMGT3,race_002_monza,2
68,174,133.041,43.802,46.758,42.83,5,22,2,63.1,76.6,Green,wet,29.0,20799.556,LMGT3,race_002_monza,2
68,175,134.416,44.532,47.512,42.997,5,23,2,60.4,75.6,Green,wet,29.0,20933.972,LMGT3,race_002_monza,2
68,176,133.601,44.178,47.24,42.468,5,24,2,57.9,74.5,Green,wet,29.0,21067.573,LMGT3,race_002_monza,2
68,177,134.006,44.407,47.15,42.701,5,25,2,55.3,73.5,Green,wet,28.7,21201.579,LMGT3,race_002_monza,2
68,178,134.593,44.001,47.101,43.154,5,26,2,52.7,72.4,Green,wet,28.7,21336.173,LMGT3,race_002_monza,2
68,179,133.818,44.019,47.145,43.297,5,27,2,50.3,71.3,Green,wet,28.5,21469.991,LMGT3,race_002_monza,2
68,180,132.665,43.951,46.606,42.048,5,28,2,47.7,70.3,Green,wet,28.5,21602.655,LMGT3,race_002_monza,2
68,181,133.78,44.414,46.347,42.71,5,29,2,45.0,69.2,Green,wet,28.8,21736.435,LMGT3,race_002_monza,2
68,182,133.769,43.88,46.473,42.365,5,30,2,42.3,68.2,Green,wet,28.8,21870.204,LMGT3,race_002_monza,2
68,183,132.82,43.405,46.052,42.854,5,31,2,39.7,67.1,Green,wet,28.8,22003.023,LMGT3,race_002_monza,2
68,184,134.406,44.064,47.356,43.127,5,32,2,37.1,66.0,Green,wet,28.4,22137.429,LMGT3,race_002_monza,2
68,185,134.381,44.543,46.792,42.987,5,33,2,34.6,65.0,Green,wet,28.4,22271.81,LMGT3,race_002_monza,2
68,186,133.703,44.536,46.659,42.976,5,34,2,31.8,63.9,Green,wet,28.0,22405.514,LMGT3,race_002_monza,2
68,187,134.452,44.489,47.354,42.801,5,35,2,29.3,62.8,Green,wet,28.0,22539.965,LMGT3,race_002_monza,2
68,188,133.733,44.24,46.469,42.984,5,36,2,26.6,61.8,Green,wet,28.1,22673.699,LMGT3,race_002_monza,2
68,189,135.187,45.066,47.278,43.45,5,37,2,24.0,60.7,Green,wet,28.1,22808.886,LMGT3,race_002_monza,2
68,190,134.667,44.339,47.35,42.767,5,38,2,21.4,59.7,Green,wet,27.8,22943.553,LMGT3,race_002_monza,2
68,191,134.693,44.268,46.847,42.755,6,1,2,117.4,98.9,Green,wet,27.8,23160.504,LMGT3,race_002_monza,2
68,192,135.63,44.299,47.881,43.381,6,2,2,114.8,97.9,Green,wet,27.4,23296.133,LMGT3,race_002_monza,2
68,193,133.923,44.653,47.256,42.894,6,3,2,112.1,96.8,Green,wet,27.4,23430.056,LMGT3,race_002_monza,2
68,194,132.382,43.952,46.77,42.364,6,4,2,109.5,95.8,Green,wet,27.1,23562.438,LMGT3,race_002_monza,2
68,195,132.313,44.028,46.016,42.519,6,5,2,106.8,94.7,Green,wet,27.1,23694.751,LMGT3,race_002_monza,2
68,196,133.732,43.744,46.833,42.349,6,6,2,104.3,93.6,Green,wet,27.1,23828.483,LMGT3,race_002_monza,2
68,197,133.668,44.169,46.542,42.582,6,7,2,101.7,92.6,Green,wet,27.0,23962.151,LMGT3,race_002_monza,2
68,198,133.589,44.41,46.966,42.438,6,8,2,99.2,91.5,Green,wet,27.0,24095.739,LMGT3,race_002_monza,2
68,199,132.925,43.812,46.914,42.061,6,9,2,96.6,90.4,Green,wet,27.2,24228.664,LMGT3,race_002_monza,2
68,200,132.104,43.841,45.996,41.974,6,10,2,93.9,89.4,Green,wet,27.2,24360.768,LMGT3,race_002_monza,2
68,201,133.965,44.067,46.514,42.992,6,11,2,91.4,88.3,Green,wet,26.9,24494.733,LMGT3,race_002_monza,2
68,202,133.774,43.753,46.795,43.258,6,12,2,88.9,87.3,Green,wet,26.9,24628.507,LMGT3,race_002_monza,2
68,203,134.486,44.515,46.962,43.003,6,13,2,86.4,86.2,Green,wet,27.2,24762.993,LMGT3,race_002_monza,2
68,204,132.059,43.603,46.417,42.694,6,14,2,83.8,85.1,Green,wet,27.2,24895.052,LMGT3,race_002_monza,2
68,205,133.275,44.333,46.702,42.586,6,15,2,81.2,84.1,Green,wet,27.2,25028.327,LMGT3,race_002_monza,2
68,206,134.649,44.683,46.924,42.783,6,16,2,78.5,83.0,Green,wet,27.5,25162.976,LMGT3,race_002_monza,2
68,207,133.138,44.363,46.363,42.484,6,17,2,75.9,82.0,Green,wet,27.5,25296.114,LMGT3,race_002_monza,2
68,208,134.417,44.82,47.296,42.803,6,18,2,73.3,80.9,Green,wet,27.4,25430.531,LMGT3,race_002_monza,2
68,209,133.11,44.006,46.636,42.893,6,19,2,70.6,79.8,Green,wet,27.4,25563.641,LMGT3,race_002_monza,2
68,210,134.756,44.238,47.597,42.777,6,20,2,67.9,78.8,Green,wet,27.2,25698.397,LMGT3,race_002_monza,2
68,211,134.496,44.545,46.957,43.088,6,21,2,65.3,77.7,Green,wet,27.2,25832.893,LMGT3,race_002_monza,2
68,212,134.157,44.608,47.045,43.048,6,22,2,62.6,76.6,Green,wet,26.8,25967.051,LMGT3,race_002_monza,2
68,213,133.376,44.051,47.145,42.805,6,23,2,60.1,75.6,Green,wet,26.8,26100.427,LMGT3,race_002_monza,2
68,214,133.615,44.478,46.757,42.878,6,24,2,57.4,74.5,Green,wet,26.9,26234.042,LMGT3,race_002_monza,2
68,215,132.464,43.708,46.169,41.903,6,25,2,54.9,73.5,Green,wet,26.9,26366.506,LMGT3,race_002_monza,2
