car_number,lap_number,lap_time_seconds,sector_1,sector_2,sector_3,stint,stint_lap,driver_number,fuel_remaining,tire_life_pct,track_status,weather,track_temp_c,elapsed_time_seconds,class,race_id,race_index
76,69,123.934,40.855,43.245,39.584,3,9,1,93.2,77.4,Green,dry,20.0,9273.775,LMGT3,race_004_road_america,4
76,70,125.645,41.653,43.89,39.724,3,10,1,90.2,74.9,Green,dry,20.0,9399.42,LMGT3,race_004_road_america,4
76,71,124.775,41.487,43.341,39.76,3,11,1,87.3,72.4,Green,dry,19.8,9524.195,LMGT3,race_004_road_america,4
76,72,125.506,41.639,43.77,40.426,3,12,1,84.2,69.9,Green,dry,19.8,9649.701,LMGT3,race_004_road_america,4
76,73,124.962,41.525,43.926,39.67,3,13,1,81.3,67.3,Green,dry,19.9,9774.663,LMGT3,race_004_road_america,4
76,74,125.373,41.074,43.457,39.641,3,14,1,78.4,64.8,Green,dry,19.9,9900.036,LMGT3,race_004_road_america,4
76,75,126.525,41.732,44.783,40.875,3,15,1,75.5,62.3,Green,dry,19.4,10026.562,LMGT3,race_004_road_america,4
76,76,125.413,41.474,43.751,40.06,3,16,1,72.5,59.8,Green,dry,19.4,10151.975,LMGT3,race_004_road_america,4
76,77,124.247,40.6,43.473,39.616,3,17,1,69.4,57.3,Green,dry,19.4,10276.222,LMGT3,race_004_road_america,4
76,78,125.377,40.934,44.285,40.35,3,18,1,66.6,54.8,Green,dry,19.7,10401.599,LMGT3,race_004_road_america,4
76,79,125.117,41.151,43.429,39.687,3,19,1,63.5,52.3,Green,dry,19.7,10526.716,LMGT3,race_004_road_america,4
76,80,124.5,40.681,43.296,39.686,3,20,1,60.5,49.8,Green,dry,19.2,10651.216,LMGT3,race_004_road_america,4
76,81,126.028,41.112,44.127,40.403,3,21,1,57.5,47.2,Green,dry,19.2,10777.244,LMGT3,race_004_road_america,4
76,82,127.956,41.843,44.683,40.956,3,22,1,54.6,44.7,Green,dry,19.2,10905.2,LMGT3,race_004_road_america,4
76,83,126.01,41.392,44.438,40.433,3,23,1,51.5,42.2,Green,dry,18.9,11031.21,LMGT3,race_004_road_america,4
76,84,128.155,42.387,45.031,41.475,3,24,1,48.5,39.7,Green,dry,18.9,11159.365,LMGT3,race_004_road_america,4
76,85,128.012,42.507,44.849,40.647,3,25,1,45.6,37.2,Green,dry,19.3,11287.378,LMGT3,race_004_road_america,4
76,86,128.563,42.693,45.19,40.805,3,26,1,42.5,34.7,Green,dry,19.3,11415.941,LMGT3,race_004_road_america,4
76,87,127.436,41.7,44.5,40.746,3,27,1,39.4,32.2,Green,dry,19.7,11543.377,LMGT3,race_004_road_america,4
76,88,129.101,42.65,45.053,41.725,3,28,1,36.3,29.7,Green,dry,19.7,11672.478,LMGT3,race_004_road_america,4
76,89,127.28,42.061,44.341,40.712,3,29,1,33.5,27.1,Green,dry,19.7,11799.758,LMGT3,race_004_road_america,4
76,90,127.605,42.245,44.657,41.132,3,30,1,30.6,24.6,Green,dry,19.7,11927.362,LMGT3,race_004_road_america,4
76,91,125.424,41.047,43.952,40.41,4,1,1,116.9,97.5,Green,dry,19.6,12134.991,LMGT3,race_004_road_america,4
76,92,124.842,40.908,43.748,40.028,4,2,1,114.0,95.0,Green,dry,19.6,12259.833,LMGT3,race_004_road_america,4
76,93,123.484,41.044,42.775,39.299,4,3,1,110.9,92.5,Green,dry,19.6,12383.317,LMGT3,race_004_road_america,4
76,94,125.419,41.702,43.783,40.1,4,4,1,107.9,90.0,Green,dry,19.3,12508.736,LMGT3,race_004_road_america,4
76,95,126.012,41.435,43.64,40.13,4,5,1,104.9,87.4,Green,dry,19.3,12634.748,LMGT3,race_004_road_america,4
76,96,123.785,40.79,43.079,40.103,4,6,1,101.8,84.9,Green,dry,19.5,12758.534,LMGT3,race_004_road_america,4
76,97,126.054,41.581,44.246,40.61,4,7,1,98.9,82.4,Green,dry,19.5,12884.588,LMGT3,race_004_road_america,4
76,98,125.002,40.824,44.014,39.6,4,8,1,96.0,79.9,Green,dry,19.5,13009.589,LMGT3,race_004_road_america,4
76,99,126.076,41.295,44.49,40.145,4,9,1,92.9,77.4,Green,dry,19.8,13135.665,LMGT3,race_004_road_america,4
76,100,125.588,41.097,43.496,40.653,4,10,1,90.1,74.9,Green,dry,19.8,13261.253,LMGT3,race_004_road_america,4
76,101,126.093,41.968,43.877,39.937,4,11,1,87.0,72.4,Green,dry,19.7,13387.346,LMGT3,race_004_road_america,4
76,102,125.661,41.062,44.456,40.45,4,12,1,84.1,69.9,Green,dry,19.7,13513.007,LMGT3,race_004_road_america,4
76,103,125.466,41.231,43.833,40.151,4,13,1,81.0,67.3,Green,dry,19.9,13638.473,LMGT3,race_004_road_america,4
76,104,125.426,41.225,44.043,40.322,4,14,1,77.9,64.8,Green,dry,19.9,13763.899,LMGT3,race_004_road_america,4
76,105,125.994,41.718,44.469,40.796,4,15,1,75.1,62.3,Green,dry,19.9,13889.893,LMGT3,race_004_road_america,4
76,106,125.228,41.339,43.946,40.446,4,16,1,72.2,59.8,Green,dry,19.4,14015.121,LMGT3,race_004_road_america,4
76,107,124.636,41.297,43.781,39.95,4,17,1,69.2,57.3,Green,dry,19.4,14139.757,LMGT3,race_004_road_america,4
76,108,125.618,41.274,43.748,40.142,4,18,1,66.1,54.8,Green,dry,19.3,14265.375,LMGT3,race_004_road_america,4
76,109,125.232,41.381,43.607,40.148,4,19,1,63.2,52.3,Green,dry,19.3,14390.607,LMGT3,race_004_road_america,4
76,110,124.808,41.089,43.986,40.238,4,20,1,60.3,49.8,Green,dry,19.3,14515.415,LMGT3,race_004_road_america,4
76,111,126.387,41.263,43.959,40.797,4,21,1,57.2,47.2,Green,dry,19.5,14641.802,LMGT3,race_004_road_america,4
76,112,126.071,41.684,43.793,40.528,4,22,1,54.1,44.7,Green,dry,19.5,14767.873,LMGT3,race_004_road_america,4
76,113,127.417,41.941,44.883,41.083,4,23,1,51.2,42.2,Green,dry,19.5,14895.29,LMGT3,race_004_road_america,4
76,114,128.435,42.03,44.939,41.094,4,24,1,48.1,39.7,Green,dry,19.5,15023.725,LMGT3,race_004_road_america,4
76,115,126.986,42.306,44.888,40.852,4,25,1,44.9,37.2,Green,dry,19.3,15150.711,LMGT3,race_004_road_america,4
76,116,128.133,42.316,44.419,41.179,4,26,1,41.8,34.7,Green,dry,19.3,15278.844,LMGT3,race_004_road_america,4
76,117,127.631,42.546,44.787,40.57,4,27,1,38.8,32.2,Green,dry,19.3,15406.474,LMGT3,race_004_road_america,4
76,118,127.94,41.89,44.395,40.827,4,28,1,35.9,29.7,Green,dry,19.1,15534.414,LMGT3,race_004_road_america,4
76,119,128.288,42.795,45.302,41.308,4,29,1,32.7,27.1,Green,dry,19.1,15662.702,LMGT3,race_004_road_america,4
76,120,127.46,42.502,44.298,41.253,4,30,1,29.7,24.6,Green,dry,19.1,15790.162,LMGT3,race_004_road_america,4
76,121,126.355,41.631,43.921,39.961,5,1,2,117.0,97.5,Green,dry,19.1,15999.991,LMGT3,race_004_road_america,4
76,122,127.085,41.953,44.585,40.985,5,2,2,114.1,95.0,Green,dry,19.1,16127.076,LMGT3,race_004_road_america,4
76,123,124.76,40.867,43.589,39.438,5,3,2,111.2,92.5,Green,dry,19.1,16251.836,LMGT3,race_004_road_america,4
76,124,123.637,40.501,43.164,39.261,5,4,2,108.0,90.0,Green,dry,18.8,16375.473,LMGT3,race_004_road_america,4
76,125,124.087,41.294,43.72,39.745,5,5,2,105.1,87.4,Green,dry,18.8,16499.56,LMGT3,race_004_road_america,4
76,126,124.887,40.808,43.779,39.946,5,6,2,102.0,84.9,Green,dry,18.8,16624.447,LMGT3,race_004_road_america,4
76,127,125.72,41.403,43.541,40.511,5,7,2,98.9,82.4,Green,dry,18.6,16750.167,LMGT3,race_004_road_america,4
76,128,123.83,41.066,43.057,39.837,5,8,2,96.1,79.9,Green,dry,18.6,16873.997,LMGT3,race_004_road_america,4
76,129,124.608,41.01,43.301,39.785,5,9,2,93.1,77.4,Green,dry,18.7,16998.605,LMGT3,race_004_road_america,4
76,130,125.084,41.311,43.358,39.937,5,10,2,90.1,74.9,Green,dry,18.7,17123.689,LMGT3,race_004_road_america,4
76,131,124.255,41.257,43.645,39.83,5,11,2,87.1,72.4,Green,dry,18.8,17247.944,LMGT3,race_004_road_america,4
76,132,125.847,41.89,44.307,39.933,5,12,2,84.0,69.9,Green,dry,18.8,17373.791,LMGT3,race_004_road_america,4
76,133,125.682,41.508,44.097,40.679,5,13,2,81.1,67.3,Green,dry,18.8,17499.473,LMGT3,race_004_road_america,4
76,134,124.319,40.57,43.132,39.621,5,14,2,78.1,64.8,Green,dry,18.4,17623.791,LMGT3,race_004_road_america,4
76,135,125.109,41.144,44.201,39.891,5,15,2,75.2,62.3,Green,dry,18.4,17748.9,LMGT3,race_004_road_america,4
76,136,124.376,41.211,43.31,39.499,5,16,2,72.1,59.8,Green,dry,18.5,17873.277,LMGT3,race_004_road_america,4
76,137,126.079,41.977,43.666,40.345,5,17,2,69.0,57.3,Green,dry,18.5,17999.356,LMGT3,race_004_road_america,4
76,138,126.364,41.674,43.962,40.466,5,18,2,66.1,54.8,Green,dry,18.5,18125.719,LMGT3,race_004_road_america,4
76,139,125.041,40.828,43.922,40.494,5,19,2,63.0,52.3,Green,dry,18.9,18250.76,LMGT3,race_004_road_america,4
76,140,125.128,40.936,43.638,40.323,5,20,2,60.1,49.8,Green,dry,18.9,18375.889,LMGT3,race_004_road_america,4
76,141,125.66,41.138,43.554,39.948,5,21,2,57.1,47.2,Green,dry,19.0,18501.549,LMGT3,race_004_road_america,4
76,142,127.312,42.472,44.812,40.379,5,22,2,54.2,44.7,Green,dry,19.0,18628.861,LMGT3,race_004_road_america,4
76,143,126.829,41.41,44.132,40.519,5,23,2,51.2,42.2,Green,dry,19.3,18755.69,LMGT3,race_004_road_america,4
76,144,126.981,41.733,43.961,40.737,5,24,2,48.3,39.7,Green,dry,19.3,18882.671,LMGT3,race_004_road_america,4
76,145,126.286,41.629,43.988,40.485,5,25,2,45.1,37.2,Green,dry,19.3,19008.957,LMGT3,race_004_road_america,4
76,146,128.7,42.824,44.839,41.586,5,26,2,42.1,34.7,Green,dry,19.7,19137.657,LMGT3,race_004_road_america,4
76,147,127.411,41.951,44.941,41.249,5,27,2,39.1,32.2,Green,dry,19.7,19265.069,LMGT3,race_004_road_america,4
76,148,127.949,41.91,44.788,41.177,5,28,2,36.0,29.7,Green,dry,19.4,19393.017,LMGT3,race_004_road_america,4
76,149,129.383,43.0,45.092,40.999,5,29,2,33.1,27.1,Green,dry,19.4,19522.4,LMGT3,race_004_road_america,4
76,150,127.522,42.371,44.551,41.098,5,30,2,30.0,24.6,Green,dry,19.5,19649.923,LMGT3,race_004_road_america,4
76,151,126.227,41.701,44.137,40.645,6,1,2,117.0,97.5,Green,dry,19.5,19857.558,LMGT3,race_004_road_america,4
76,152,126.171,41.772,44.383,40.656,6,2,2,114.1,95.0,Green,dry,19.8,19983.728,LMGT3,race_004_road_america,4
76,153,174.63,57.179,60.706,55.744,6,3,2,111.1,92.5,SC,dry,19.8,20158.358,LMGT3,race_004_road_america,4
76,154,173.065,57.454,60.39,55.269,6,4,2,108.1,90.0,SC,dry,19.6,20331.423,LMGT3,race_004_road_america,4
76,155,176.192,58.093,61.443,56.038,6,5,2,105.2,87.4,SC,dry,19.6,20507.614,LMGT3,race_004_road_america,4
76,156,123.656,40.824,43.182,39.715,6,6,2,102.1,84.9,Green,dry,19.6,20631.271,LMGT3,race_004_road_america,4
76,157,125.483,41.708,43.722,40.504,6,7,2,99.0,82.4,Green,dry,19.6,20756.754,LMGT3,race_004_road_america,4
76,158,124.432,40.638,43.642,39.44,6,8,2,96.0,79.9,Green,dry,20.0,20881.186,LMGT3,race_004_road_america,4
76,159,124.093,40.607,43.257,39.705,6,9,2,92.9,77.4,Green,dry,20.0,21005.28,LMGT3,race_004_road_america,4
76,160,125.085,40.925,43.303,40.433,6,10,2,89.8,74.9,Green,dry,20.4,21130.364,LMGT3,race_004_road_america,4
76,161,124.216,40.511,43.805,39.412,6,11,2,86.9,72.4,Green,dry,20.4,21254.58,LMGT3,race_004_road_america,4
76,162,123.905,41.209,43.785,39.334,6,12,2,83.9,69.9,Green,dry,20.4,21378.486,LMGT3,race_004_road_america,4
76,163,125.82,41.246,43.816,40.124,6,13,2,80.9,67.3,Green,dry,20.8,21504.306,LMGT3,race_004_road_america,4
76,164,125.566,41.705,44.205,40.465,6,14,2,77.8,64.8,Green,dry,20.8,21629.871,LMGT3,race_004_road_america,4
76,165,125.922,41.592,44.11,39.871,6,15,2,74.7,62.3,Green,dry,20.7,21755.794,LMGT3,race_004_road_america,4
76,166,124.618,41.506,43.919,40.23,6,16,2,71.6,59.8,Green,dry,20.7,21880.412,LMGT3,race_004_road_america,4
76,167,125.084,40.875,44.149,40.368,6,17,2,68.6,57.3,Green,dry,20.7,22005.496,LMGT3,race_004_road_america,4
76,168,125.085,41.066,43.741,40.354,6,18,2,65.4,54.8,Green,dry,20.3,22130.581,LMGT3,race_004_road_america,4
76,169,124.385,40.89,43.293,39.593,6,19,2,62.4,52.3,Green,dry,20.3,22254.966,LMGT3,race_004_road_america,4
76,170,126.519,41.513,44.251,40.669,6,20,2,59.4,49.8,Green,dry,20.6,22381.485,LMGT3,race_004_road_america,4
76,171,126.392,41.322,44.696,40.701,6,21,2,56.4,47.2,Green,dry,20.6,22507.877,LMGT3,race_004_road_america,4
76,172,126.706,41.861,44.496,40.502,6,22,2,53.6,44.7,Green,dry,20.1,22634.583,LMGT3,race_004_road_america,4
76,173,125.774,41.878,43.934,40.53,6,23,2,50.4,42.2,Green,dry,20.1,22760.356,LMGT3,race_004_road_america,4
76,174,126.177,41.146,43.694,40.742,6,24,2,47.3,39.7,Green,dry,20.1,22886.533,LMGT3,race_004_road_america,4
76,175,140.367,46.631,49.083,45.395,6,25,2,44.4,37.4,Green,damp,20.5,23026.9,LMGT3,race_004_road_america,4
76,176,141.45,46.227,49.47,45.465,6,26,2,41.4,35.2,Green,damp,20.5,23168.35,LMGT3,race_004_road_america,4
76,177,141.489,47.155,49.646,45.446,6,27,2,38.4,32.9,Green,damp,20.1,23309.839,LMGT3,race_004_road_america,4
76,178,139.599,45.922,49.227,44.457,6,28,2,35.5,30.7,Green,damp,20.1,23449.438,LMGT3,race_004_road_america,4
76,179,142.236,46.561,49.548,45.815,6,29,2,32.6,28.4,Green,damp,19.9,23591.674,LMGT3,race_004_road_america,4
76,180,140.613,46.073,48.851,44.999,6,30,2,29.7,26.1,Green,damp,19.9,23732.287,LMGT3,race_004_road_america,4
76,181,140.253,46.302,49.065,44.402,6,31,2,26.7,23.9,Green,damp,19.8,23872.54,LMGT3,race_004_road_america,4
76,182,138.956,45.878,48.611,44.051,7,1,2,116.9,97.7,Green,damp,19.8,24097.325,LMGT3,race_004_road_america,4
76,183,139.748,45.738,48.735,44.695,7,2,2,113.9,95.5,Green,damp,19.5,24237.073,LMGT3,race_004_road_america,4
76,184,136.669,44.858,48.003,44.146,7,3,2,110.8,93.2,Green,damp,19.5,24373.742,LMGT3,race_004_road_america,4
76,185,136.866,44.88,47.521,44.109,7,4,2,107.8,91.0,Green,damp,19.9,24510.608,LMGT3,race_004_road_america,4
76,186,137.525,45.149,48.478,43.869,7,5,2,104.9,88.7,Green,damp,19.9,24648.133,LMGT3,race_004_road_america,4
76,187,136.295,44.836,47.649,43.968,7,6,2,102.0,86.4,Green,damp,19.5,24784.428,LMGT3,race_004_road_america,4
76,188,137.242,45.306,47.563,43.884,7,7,2,99.1,84.2,Green,damp,19.5,24921.67,LMGT3,race_004_road_america,4
76,189,136.056,45.339,47.21,43.183,7,8,2,96.0,81.9,Green,damp,19.5,25057.726,LMGT3,race_004_road_america,4
76,190,138.58,45.671,48.901,43.865,7,9,2,93.0,79.6,Green,damp,19.5,25196.306,LMGT3,race_004_road_america,4
76,191,138.46,45.84,48.839,44.133,7,10,2,90.0,77.4,Green,damp,19.5,25334.767,LMGT3,race_004_road_america,4
76,192,136.201,44.772,47.509,43.905,7,11,2,87.1,75.1,Green,damp,19.1,25470.968,LMGT3,race_004_road_america,4
76,193,138.397,45.574,47.982,44.348,7,12,2,84.2,72.9,Green,damp,19.1,25609.365,LMGT3,race_004_road_america,4
76,194,137.378,45.057,48.142,44.132,7,13,2,81.2,70.6,Green,damp,19.3,25746.743,LMGT3,race_004_road_america,4
76,195,137.791,45.874,48.037,44.432,7,14,2,78.2,68.3,Green,damp,19.3,25884.534,LMGT3,race_004_road_america,4
76,196,138.083,45.646,48.607,44.046,7,15,2,75.1,66.1,Green,damp,19.8,26022.617,LMGT3,race_004_road_america,4
76,197,136.69,45.374,47.382,43.798,7,16,2,72.0,63.8,Green,damp,19.8,26159.307,LMGT3,race_004_road_america,4
76,198,139.135,46.056,48.509,44.555,7,17,2,69.0,61.6,Green,damp,19.5,26298.443,LMGT3,race_004_road_america,4
76,199,136.531,44.643,47.83,43.988,7,18,2,65.8,59.3,Green,damp,19.5,26434.974,LMGT3,race_004_road_america,4
76,200,137.251,45.136,48.064,44.269,7,19,2,62.8,57.0,Green,damp,19.6,26572.225,LMGT3,race_004_road_america,4
76,201,137.438,45.329,48.207,44.099,7,20,2,59.7,54.8,Green,damp,19.6,26709.663,LMGT3,race_004_road_america,4
76,202,138.623,45.993,48.642,44.684,7,21,2,56.8,52.5,Green,damp,19.5,26848.286,LMGT3,race_004_road_america,4
76,203,138.653,46.249,48.173,43.968,7,22,2,53.6,50.3,Green,damp,19.5,26986.939,LMGT3,race_004_road_america,4
76,204,139.116,46.23,49.13,44.069,7,23,2,50.5,48.0,Green,damp,19.5,27126.055,LMGT3,race_004_road_america,4
76,205,140.634,46.241,49.205,45.445,7,24,2,47.6,45.7,Green,damp,19.6,27266.689,LMGT3,race_004_road_america,4
76,206,140.002,46.296,49.379,45.012,7,25,2,44.7,43.5,Green,damp,19.6,27406.691,LMGT3,race_004_road_america,4
76,207,139.61,45.802,48.764,44.848,7,26,2,41.6,41.2,Green,damp,19.8,27546.301,LMGT3,race_004_road_america,4
76,208,139.694,46.225,48.569,44.614,7,27,2,38.5,38.9,Green,damp,19.8,27685.995,LMGT3,race_004_road_america,4
76,209,138.795,45.621,48.875,44.294,7,28,2,35.5,36.7,Green,damp,19.4,27824.79,LMGT3,race_004_road_america,4
76,210,139.821,46.428,49.348,45.195,7,29,2,32.5,34.4,Green,damp,19.4,27964.611,LMGT3,race_004_road_america,4
76,211,139.44,46.398,49.108,44.772,7,30,2,29.4,32.2,Green,damp,19.7,28104.051,LMGT3,race_004_road_america,4
76,212,141.531,46.832,49.967,45.549,7,31,2,26.5,29.9,Green,damp,19.7,28245.582,LMGT3,race_004_road_america,4
